t[s],X,Y,Z,Qx,Qy,Qz,Qw,vx,vy,vz,wx,wy,wz,vxd,vyd,vzd,wxd,wyd,wzd
0.0,0.0,0.0,0.8793,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8878939664937793,2.9318475868386615,-0.015032376297476446,-1.6865960171484886,0.6243733304317374,0.6681592650689083
0.03,0.0007983069343490604,0.0026388915413173126,0.8792842437108214,-0.000758968113430303,0.00028096796378966567,0.00030067163192860826,0.9999996273104185,0.026636818994813377,0.08795542760515984,-0.0004509712889242934,-0.05059788051445466,0.01873119991295212,0.020044777952067248,0.3210799418430397,-0.9291561922734708,1.5071383900563364,-6.108461442211919,-2.1036541919408087,1.1440920876845695
0.06,0.001883681556917021,0.004449577459810139,0.8806181703433092,-0.0042663004493987775,-0.0003851443112523728,0.0011176713937562704,0.9999902005294805,0.03626921725010457,0.06008074183695572,0.04476318041276579,-0.2338517237808122,-0.04437842584527214,0.05436754058260433,0.2907914960891974,0.018922005880821047,0.02126476437701319,-0.32491238023615665,-0.2963974878914435,0.27750897808771313
0.09,0.0032255336133128866,0.006289777449894127,0.8819600133579703,-0.007919679389094391,-0.001184258853345684,0.002060045376407489,0.999965815626909,0.04499296213278049,0.06064840201338035,0.045401123344076186,-0.2435990951878969,-0.05327035048201545,0.06269280992523572,0.16576277764375824,-0.01776461414313335,-0.0014207540209922875,0.07554404633024348,0.2269189936506848,-0.022324492638544413
0.12,0.004711188238444526,0.008126956534936638,0.8832899160393317,-0.011539147325755335,-0.0018812558039834767,0.002991575114152596,0.9999271770653755,0.04996584546209324,0.06011546358908635,0.04535850072344642,-0.2413327737979896,-0.0464627806724949,0.06202307514607939,0.0802522007116141,-0.07191991783009088,-0.02947151025575634,0.2401564531998659,0.2568768054935511,-0.10429944268349267
0.15,0.00626458345147809,0.009911365539818973,0.884584085978175,-0.015050650074492442,-0.002462859020960739,0.0038750014858109226,0.9998761906462534,0.05237341148344166,0.05795786605418363,0.04447435541577373,-0.2341280802019936,-0.03875647650768837,0.05889409186557461,0.03911493963471413,-0.12186329862422918,-0.06239743369661932,0.352106278310913,0.17580902751443617,-0.11602201841551008
0.18,0.007849957965500615,0.011596098199872805,0.8858153811414923,-0.01840371070163042,-0.0029654984859858414,0.004705374544297548,0.9998151672691998,0.053546859672483085,0.05430196709545675,0.04260243240487515,-0.2235648918526662,-0.03348220568225528,0.05541343131310931,0.029363277914648434,-0.16656298671484882,-0.09342999886385295,0.46003651835725634,0.11302964698253248,-0.11530230237647743
0.21,0.009459931077470462,0.013138486743903808,0.886959342032514,-0.021549669093222975,-0.0034172310762378222,0.005483495410434816,0.9997469007563003,0.05442775800992254,0.049305077494011286,0.03979953243895956,-0.20976379630194852,-0.030091316272779306,0.05195436224181499,0.037939452745996416,-0.20806017091847062,-0.12357265136310547,0.58035986938809,0.0872880933058795,-0.11947725173450507
0.24,0.011103731661181023,0.014498420384524719,0.8879931213421738,-0.02443435197177271,-0.0038293869702904558,0.006207857307154639,0.9996748275048268,0.05556594159230244,0.04306327236645717,0.0360923528980664,-0.19235300022030583,-0.02747267347360292,0.04837004468977984,0.05627095026005269,-0.2484815284512707,-0.1553274246071097,0.7197768679890828,0.0896246861237735,-0.13132307736299964
0.27,0.012799516016499951,0.01563642483119596,0.8888930514231651,-0.02699506846023294,-0.004200627333197689,0.006873348031623852,0.9996031102871135,0.05725407010010402,0.03560882651291905,0.03143253015985311,-0.17075969418063333,-0.024783932889889716,0.04443035236888985,0.07958326762817758,-0.28862948490968465,-0.1908986402100621,0.8834133849525507,0.11043866075322306,-0.15012467037269062
0.3,0.014570082075785801,0.016512895283763096,0.8896324196627645,-0.029158299851488278,-0.00452125566008621,0.007471595832898666,0.9995366561826218,0.05964156812894934,0.026949941965628513,0.02570557095355125,-0.1442572926320568,-0.021470773067293024,0.03992661225770913,0.10517866000176035,-0.3273000232971759,-0.23207158930559313,1.0772864545832697,0.14418708301593242,-0.17471097764250487
