t[s],Fx_FL_SupportCenter,Fy_FL_SupportCenter,Fz_FL_SupportCenter,Tx_FL_SupportCenter,Ty_FL_SupportCenter,Tz_FL_SupportCenter,Fx_FR_SupportCenter,Fy_FR_SupportCenter,Fz_FR_SupportCenter,Tx_FR_SupportCenter,Ty_FR_SupportCenter,Tz_FR_SupportCenter
0.0,61.77739192549897,-61.715475241158956,88.1393688915802,3.529823069607815,5.255154606611595,-8.196002006828117,57.10565173837087,-57.05025820232889,81.47039930566392,3.263111261644728,7.710815382652835,8.014944971104411
0.01,66.72495968928047,-51.194853578960426,95.27971727816868,3.8162091746720943,9.53156248060693,-6.596587079891045,61.350036779829196,-50.21254654196855,87.59473874190148,3.509226929151562,8.762539063399604,9.435280644943632
0.02,67.87206564728444,-47.217302230576855,172.21350305280805,6.892463207791041,17.225785093181464,-5.8002345119551455,54.59782016107575,-41.92240226198661,80.65398382800839,3.230681366573976,8.0707929160755,7.882845492618207
0.03,59.52483196021166,-45.215717317833956,299.13478130957395,11.96819055707847,29.91491644007841,-3.9820731851050795,45.09652409188281,-39.884949196494254,207.9038863285332,8.319444395527631,20.79274480697956,5.373004390151147
0.04,53.125340698059944,-40.323189901256924,328.1009348937275,13.126107625835814,32.81033343181771,-3.0113416483308098,38.310636471129506,-35.14683659029628,241.91952051431116,9.679246237406137,24.193036691993466,3.2174913484478758
0.05,42.96749599849379,-36.71065037221988,342.02603859885846,13.682533205612764,29.135838429041815,-2.4836049534535922,32.81211847527107,-30.821800235564147,246.69406476262677,9.869610283914959,24.669884832848638,1.3620792184297588
0.06,34.59180569979457,-33.64013939031208,346.35564433510825,13.855244981739544,24.99690241285969,-2.1439732573516745,28.950309411720962,-27.119376577986475,244.87763440328303,9.796447829790885,24.487897965287456,-0.028864603074859066
0.07,29.161163770368482,-30.491933121863834,342.19100292315954,13.68826971485229,22.21650212056791,-1.830514663291328,24.956121518543352,-24.055412836861915,246.92782048168004,9.878013062027671,23.186683199969934,-0.8998366254943615
0.08,25.48333503369086,-27.52701341594106,334.5425875469601,13.382005310221516,20.300705751095773,-1.4963878734211158,20.840182892007395,-21.665549215483907,252.62915897541626,10.105677113141711,21.165152674073102,-1.3872144700765185
0.09,22.968287521272792,-25.1091406333678,326.34774081116433,13.053935813126103,18.945404026309433,-1.1408711318382279,18.13600563624189,-19.856325361965943,257.3191594985731,10.292947203585808,19.75766573645121,-1.6426177028286906
0.1,20.963101961984133,-19.353684157076795,319.1467957652227,9.435366516398284,17.85563408047294,-1.347292727713415,16.420960674832106,-17.21409107753583,263.2302901382244,9.145729512168156,18.79710315469544,-1.6398061915192992
0.11,19.415664044015855,-14.210133827973607,311.17024741903003,6.053464084351231,17.057286438953355,-1.2175194156538123,15.41173815892262,-12.143920565448234,271.10763198241006,5.637583989155539,18.145952720526246,-2.006249725957857
