t[s],q_BodyPitch,q_BodyRoll,q_BodyYaw,q_LLHip1,q_LLHip2,q_LLHip3,q_LLKnee,q_LLAnkleRoll,q_LLAnklePitch,q_LRHip1,q_LRHip2,q_LRHip3,q_LRKnee,q_LRAnkleRoll,q_LRAnklePitch,qd_BodyPitch,qd_BodyRoll,qd_BodyYaw,qd_LLHip1,qd_LLHip2,qd_LLHip3,qd_LLKnee,qd_LLAnkleRoll,qd_LLAnklePitch,qd_LRHip1,qd_LRHip2,qd_LRHip3,qd_LRKnee,qd_LRAnkleRoll,qd_LRAnklePitch,qdd_BodyPitch,qdd_BodyRoll,qdd_BodyYaw,qdd_LLHip1,qdd_LLHip2,qdd_LLHip3,qdd_LLKnee,qdd_LLAnkleRoll,qdd_LLAnklePitch,qdd_LRHip1,qdd_LRHip2,qdd_LRHip3,qdd_LRKnee,qdd_LRAnkleRoll,qdd_LRAnklePitch,Tau_BodyPitch,Tau_BodyRoll,Tau_BodyYaw,Tau_LLHip1,Tau_LLHip2,Tau_LLHip3,Tau_LLKnee,Tau_LLAnkleRoll,Tau_LLAnklePitch,Tau_LRHip1,Tau_LRHip2,Tau_LRHip3,Tau_LRKnee,Tau_LRAnkleRoll,Tau_LRAnklePitch,q_ALShoulder1,q_ALShoulder2,q_ALShoulder3,q_ALElbow,q_ALWristRoll,q_ALWristYaw,q_ALWristPitch,q_ARShoulder1,q_ARShoulder2,q_ARShoulder3,q_ARElbow,q_ARWristRoll,q_ARWristYaw,q_ARWristPitch,q_HeadPitch,q_HeadRoll,q_HeadYaw,qd_ALShoulder1,qd_ALShoulder2,qd_ALShoulder3,qd_ALElbow,qd_ALWristRoll,qd_ALWristYaw,qd_ALWristPitch,qd_ARShoulder1,qd_ARShoulder2,qd_ARShoulder3,qd_ARElbow,qd_ARWristRoll,qd_ARWristYaw,qd_ARWristPitch,qd_HeadPitch,qd_HeadRoll,qd_HeadYaw,qdd_ALShoulder1,qdd_ALShoulder2,qdd_ALShoulder3,qdd_ALElbow,qdd_ALWristRoll,qdd_ALWristYaw,qdd_ALWristPitch,qdd_ARShoulder1,qdd_ARShoulder2,qdd_ARShoulder3,qdd_ARElbow,qdd_ARWristRoll,qdd_ARWristYaw,qdd_ARWristPitch,qdd_HeadPitch,qdd_HeadRoll,qdd_HeadYaw
0.0,0.2,0.0,0.0,0.0,0.0,-0.33,0.63,0.0,-0.3,0.0,0.0,-0.33,0.63,0.0,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.612239374791365,0.12120909257859613,0.2138819630971176,0.24911907507069486,0.21837703293515087,-72.65075278086466,65.51200220433296,-0.04845529769139034,-25.2334326015158,0.24911860321239132,0.21837793898055002,-72.69832161220046,65.21127345540131,-0.04845598339402013,-25.014088716002334,-3.0710502056885116,-0.03226794300555546,-0.15427910069183232,0.07761906534173338,0.09308865818240662,-3.059427289884706,-9.417613633884695,-0.10894777908564869,-5.221564654022236,0.07761871036971732,0.093088711003764,-3.141713951403867,-9.391972829143324,-0.10894811794210776,-5.198103075453806,-0.25,0.1,0,0,0,0,0,0.25,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01,0.19663877606252086,1.2120909257859613e-05,2.138819630971176e-05,2.4911907507069488e-05,2.1837703293515088e-05,-0.33726507527808647,0.6365512002204333,-4.845529769139035e-06,-0.30252334326015157,2.4911860321239134e-05,2.1837793898055004e-05,-0.3372698321612201,0.6365211273455401,-4.8455983394020135e-06,-0.3025014088716002,-0.33612239374791364,0.0012120909257859614,0.002138819630971176,0.0024911907507069488,0.002183770329351509,-0.7265075278086467,0.6551200220433296,-0.0004845529769139034,-0.25233432601515804,0.002491186032123913,0.0021837793898055002,-0.7269832161220046,0.6521127345540131,-0.0004845598339402013,-0.25014088716002336,5.658839968836183,-0.017492916943780357,-0.039495267622969565,0.01230250037488645,0.01704603695658502,-1.3355231795924283,12.310546086119047,-0.012830832105237278,-7.178059244954966,0.012317768483279812,0.01703611429682539,-1.3440314680951815,12.30687456174627,-0.012824632302695704,-7.172251641131879,-11.459968580291607,-0.03749920644902903,-0.13301090851186556,0.041954092904486345,0.044046463260585415,-1.0298641394205705,-37.05576603776195,-0.08953958396182148,-16.073054451338777,0.041957273712739995,0.04404540883350619,-1.103026708113413,-36.997219007493925,-0.0895384766094259,-16.043063084642895,-0.25,0.1,0,0,0,0,0,0.25,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02,0.19384343612192534,2.249252682134119e-05,3.882686585712657e-05,5.105406505162762e-05,4.5380010282688684e-05,-0.34466370287413217,0.6443334550494785,-1.0974142748801796e-05,-0.30576449244479864,5.1055497490806246e-05,4.537919922579255e-05,-0.34467406746924967,0.6442729421472548,-1.0973659909073598e-05,-0.30572004290731364,-0.2795339940595518,0.001037161756348158,0.0017438669547414805,0.0026142157544558134,0.002354230698917359,-0.7398627596045709,0.7782254829045201,-0.0006128612979662761,-0.3241149184647077,0.002614363716956711,0.002354140532773754,-0.7404235308029564,0.7751814801714758,-0.0006128061569671584,-0.32186340357134213,1.9502854585963334,-0.017947139015922042,-0.030784158588402666,0.0075330920154002,0.011702824747029439,-0.4022484806149009,3.143763377599896,-0.0109730116033262,-2.2852870993797296,0.007547980835071577,0.011693728754041066,-0.4106757925899842,3.147151121430852,-0.01096699481825425,-2.2841508099838848,-13.575553402959743,-0.016918087316600588,-0.09993317382101659,0.030172959984217415,0.02791363782335628,-1.8851083876069805,-44.59234094112951,-0.07576997779572679,-18.70278029704068,0.03017803338290252,0.027912180288407053,-1.9477490355244176,-44.534091674616214,-0.07576830215538256,-18.6753434190459,-0.25,0.1,0,0,0,0,0,0.25,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.03,0.19124312472718946,3.106943048323056e-05,5.318711954570111e-05,7.794953179772578e-05,7.009259974656522e-05,-0.35210255531823936,0.6524300862162836,-1.820005688879718e-05,-0.3092341703393837,7.795393274388052e-05,7.008997742893419e-05,-0.35211937035653823,0.6523394720611126,-1.819842096057061e-05,-0.3091670920240254,-0.26003113947358847,0.0008576903661889375,0.0014360253688574538,0.002689546674609815,0.0024712589463876536,-0.7438852444107199,0.809663116680519,-0.0007225914139995382,-0.346967789458505,0.002689843525307427,0.002471077820314165,-0.7445302887288563,0.8066529913857843,-0.0007224761051497009,-0.344704911671181,1.151681550204387,-0.014467004877809053,-0.023159069026248424,0.005497743180896464,0.0091387139060366,-0.2706106207279504,0.7833322506149898,-0.009103638375222545,-0.9672664020890807,0.005512878870568727,0.009129883261282945,-0.2775528408109835,0.7871645170827719,-0.009097538477624068,-0.9670062154134484,-13.499901586018805,0.0011361973834599348,-0.07509159725050736,0.02199965985881384,0.015277586711908351,-2.3336674873668914,-47.063929759202466,-0.06393848702834731,-19.4312244124918,0.02200541538132055,0.015276103287111481,-2.387626425752092,-47.00766691703102,-0.06393680369382043,-19.40665589565037,-0.25,0.1,0,0,0,0,0,0.25,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.04,0.18875798148747402,3.8199633657339034e-05,6.52314663316508e-05,0.00010539477286191357,9.571906060104542e-05,-0.35956846882441934,0.6606050506081503,-2.6336334866314816e-05,-0.3128005748741777,0.00010540365588401166,9.571374395820413e-05,-0.3595924285279079,0.6604847184266788,-2.6332935859830025e-05,-0.3127108417622786,-0.2485143239715446,0.0007130203174108469,0.0012044346785949696,0.00274452410641878,0.0025626460854480198,-0.7465913506179994,0.8174964391866689,-0.0008136277977517637,-0.35664045347939577,0.002744972314013114,0.0025623766529269945,-0.7473058171369661,0.814524636556612,-0.0008134514899259416,-0.35437497382531546,1.073254475471515,-0.011078463580449172,-0.017505849398873452,0.004152784375179408,0.007165327166061886,-0.27903325428167136,0.14770655704239743,-0.007447825533219543,-0.5766877730775377,0.004168362807662973,0.0071564712567839806,-0.2847428647169181,0.1514629349654797,-0.007441530708448774,-0.5768882193763147,-13.047808524029929,0.015567041286616956,-0.05652552965284623,0.016111301570323217,0.005123202433474711,-2.582119544841235,-48.140247378680684,-0.053995108106372564,-19.646414290496253,0.01611687448671488,0.005121929855313705,-2.628938848066358,-48.086501988034314,-0.053993794498646226,-19.624669094179758,-0.25,0.1,0,0,0,0,0,0.25,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05,0.18638016369530572,4.4221990473402585e-05,7.552522817771315e-05,0.0001332552923636193,0.0001220620541721318,-0.3670622856560275,0.6687947856557213,-3.521739539715441e-05,-0.3164246481862794,0.0001332702153049091,0.00012205315761315247,-0.36709396098574926,0.6686451110857414,-3.521160382993432e-05,-0.3163122803224694,-0.23778177921682944,0.0006022356816063552,0.001029376184606235,0.002786051950170574,0.0026342993571086388,-0.7493816831608161,0.8189735047570929,-0.0008881060530839592,-0.36240733121017116,0.0027866559420897438,0.0026339413654948344,-0.7501532457841352,0.8160392659062669,-0.0008878667970104293,-0.3601438560190786,1.1382523137644824,-0.008264444445572505,-0.013303822969759571,0.003201367083342177,0.005655754945058433,-0.3107343597413319,-0.03656806731777351,-0.006091694010478932,-0.44104899973854117,0.0032173645846640397,0.0056467709679544065,-0.3155107350374351,-0.03294028568097929,-0.00608518672963676,-0.44156170319411103,-12.639251130333207,0.02677402883584991,-0.042623111628427426,0.011832728925026103,-0.0031221564037942472,-2.707958472398796,-48.79225552081579,-0.045648003282986224,-19.71188857294332,0.01183750259397523,-0.0031230761809993702,-2.748821252653268,-48.741274239992094,-0.045647320460237166,-19.692866710111677,-0.25,0.1,0,0,0,0,0,0.25,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.06,0.18411617113451387,4.9417902844908886e-05,8.448860772679954e-05,0.00016143594857365927,0.00014897062323772402,-0.3745871759236098,0.6769808638965604,-4.470762532904189e-05,-0.32009282639835496,0.00016145851118427296,0.00014895724836489627,-0.37462704451709433,0.676802209716236,-4.469879047300229e-05,-0.31995787505297957,-0.22639925607918462,0.0005195912371506302,0.0008963379549086393,0.002818065621003996,0.0026908569065592232,-0.7524890267582294,0.8186078240839151,-0.0009490229931887485,-0.36681782120755657,0.002818829587936384,0.0026904090751743784,-0.7533083531345096,0.815709863049457,-0.0009487186643067969,-0.3645594730510197,1.210912548890164,-0.006048062069653137,-0.010171636722475008,0.0025128048309568385,0.004493134752726391,-0.3382435859371071,-0.09739584489602748,-0.005003736736796327,-0.38461173144469285,0.002529142745467894,0.004483994108335665,-0.3423113010390466,-0.09390237509614963,-0.00499702952608061,-0.3853424453182015,-12.348909339419306,0.035362396208113975,-0.032185818240560715,0.00871803041256626,-0.009894163526930358,-2.7485473164320884,-49.29280550448544,-0.03859143307880903,-19.728011312273466,0.008721559036021538,-0.009894651090583618,-2.7843521678446783,-49.244711756542145,-0.03859156690271003,-19.71160457990795,-0.25,0.1,0,0,0,0,0,0.25,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.07,0.18197326982861103,5.4009009009449874e-05,9.243482360363843e-05,0.0001898678852667949,0.0001763285057785889,-0.3821458905497858,0.68515720255291,-5.4698228934609006e-05,-0.323799465783575,0.0001898997213381836,0.00017630973852747361,-0.38219435917854333,0.6849499181092209,-5.468568006867832e-05,-0.32364200402802157,-0.21429013059028298,0.00045911061645409885,0.0007946215876838893,0.002843193669313564,0.002735788254086487,-0.7558714626176004,0.8176338656349548,-0.0009990603605567118,-0.3706639385220035,0.0028441210153910632,0.002735249016257735,-0.7567314661449001,0.8147708392984956,-0.000998688959567603,-0.36841289750420175,1.2639910212000984,-0.004345443315815878,-0.007830173319619604,0.0020104305822954416,0.0035905859073341873,-0.35683606916643384,-0.12216121657002077,-0.004134772403006082,-0.35827547260919346,0.0020270298925666452,0.0035812853189010063,-0.36035407141065434,-0.11881207742362676,-0.004127883786122055,-0.3591515885341323,-12.170495775691133,0.04188845486379952,-0.02432637447050579,0.006453268335778008,-0.015526315206107245,-2.7267868265728876,-49.72617063406338,-0.03256320337295584,-19.724582408569766,0.006455222310029169,-0.015526331286275704,-2.758217412261294,-49.681019657497785,-0.03256429021780515,-19.710684753396833,-0.25,0.1,0,0,0,0,0,0.25,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0.1799567676248282,5.8165570842409274e-05,9.959802214851537e-05,0.0002185008650181601,0.00020404544691018716,-0.3897402887828785,0.6933213250876026,-6.510230978047673e-05,-0.327541932716056,0.0002185436344813509,0.00020402035722194106,-0.3897977092471334,0.6930857452944635,-6.508535804296656e-05,-0.327362048161917,-0.201650220378282,0.0004156561832959401,0.0007163198544876933,0.0028632979751365187,0.0027716941131598286,-0.7594398233092647,0.8164122534692546,-0.0010404080845867727,-0.37424669324809545,0.0028643913143167297,0.002771061869446745,-0.7603350068590066,0.8135827185242593,-0.0010399677974288236,-0.3720044133895431,1.2961455851193762,-0.0030586677905348747,-0.006074026174005154,0.0016427937002347903,0.002885681881064528,-0.36726744289416047,-0.13534916699012456,-0.003440134797173755,-0.3465235160092561,0.0016595903929719213,0.002876224398840943,-0.3703493527042383,-0.13215676333709325,-0.003433081123510817,-0.34748873751505016,-12.08274656637831,0.046812131824470624,-0.01838821270645013,0.0048121310527523406,-0.020275041528323358,-2.658447036796789,-50.122265044462694,-0.02734999701413591,-19.711380573016257,0.0048122582434762,-0.02027457157198972,-2.6860260222779955,-50.08006990970779,-0.027352140688834906,-19.69989085857234,-0.25,0.1,0,0,0,0,0,0.25,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.09,0.1780698799795573,6.201626589631519e-05,0.00010615381807599178,0.00024729812413954875,0.0002320509562298919,-0.39737141376026053,0.7014719127055962,-7.585040410606183e-05,-0.33131905200013784,0.00024735350666381536,0.00023201859835629261,-0.3974380942509939,0.7012083568033725,-7.582834412960588e-05,-0.3311168411695639,-0.18868876452708824,0.00038506950539059134,0.0006555795927476418,0.0028797259121388667,0.002800550931970474,-0.7631124977382063,0.8150587617993533,-0.0010748094325585102,-0.377711928408188,0.002880987218246449,0.0027998241134351543,-0.7640385003860489,0.8122611508908885,-0.0010742986086639318,-0.3754793007646936,1.3113516602154505,-0.002100193578977283,-0.004751888909701463,0.0013734967791023678,0.0023325387207098203,-0.3712825596369953,-0.14432559889769436,-0.002883077510716703,-0.34341073985387993,0.0013904434310916258,0.002322927188839863,-0.374011442560402,-0.1413001884217806,-0.0028758709641394375,-0.3444226360657012,-12.065300823558296,0.05050047690056991,-0.013884881348849748,0.003629835633913176,-0.024337967975621683,-2.5548657723053125,-50.49376693087055,-0.02278121328822192,-19.69205913049126,0.0036279339957207696,-0.024337011723649955,-2.5789949876575613,-50.45451396919939,-0.02278449690237285,-19.682882017432775,-0.25,0.1,0,0,0,0,0,0.25,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
