t[s],q_BodyPitch,q_BodyRoll,q_BodyYaw,q_LLHip1,q_LLHip2,q_LLHip3,q_LLKnee,q_LLAnkleRoll,q_LLAnklePitch,q_LRHip1,q_LRHip2,q_LRHip3,q_LRKnee,q_LRAnkleRoll,q_LRAnklePitch,qd_BodyPitch,qd_BodyRoll,qd_BodyYaw,qd_LLHip1,qd_LLHip2,qd_LLHip3,qd_LLKnee,qd_LLAnkleRoll,qd_LLAnklePitch,qd_LRHip1,qd_LRHip2,qd_LRHip3,qd_LRKnee,qd_LRAnkleRoll,qd_LRAnklePitch,qdd_BodyPitch,qdd_BodyRoll,qdd_BodyYaw,qdd_LLHip1,qdd_LLHip2,qdd_LLHip3,qdd_LLKnee,qdd_LLAnkleRoll,qdd_LLAnklePitch,qdd_LRHip1,qdd_LRHip2,qdd_LRHip3,qdd_LRKnee,qdd_LRAnkleRoll,qdd_LRAnklePitch,Tau_BodyPitch,Tau_BodyRoll,Tau_BodyYaw,Tau_LLHip1,Tau_LLHip2,Tau_LLHip3,Tau_LLKnee,Tau_LLAnkleRoll,Tau_LLAnklePitch,Tau_LRHip1,Tau_LRHip2,Tau_LRHip3,Tau_LRKnee,Tau_LRAnkleRoll,Tau_LRAnklePitch
0.0,0.1417,-0.0221,0.0019,-0.0255,-0.0236,-0.2379,0.5359,0.0252,-0.318,-0.0274,-0.0247,-0.3376,0.5318,0.0258,-0.2054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.291928170077668,-1.8196098683741013,0.2787059099582194,-0.48429113109500577,2.920159255058593,1.4956056358008425,-1.6962438153170751,-2.9448819663721224,0.06994822628212205,-0.17150487322828667,2.9990314329768353,1.3929966398421243,-1.3037070393166914,-2.943096201002845,-0.04352116689676677,-25.927814018720788,11.34401361056127,-3.1400879455366772,-5.327922946926055,12.582652956065226,16.014567044926615,-40.09134968296456,-36.894930026528044,20.49463223766707,-0.36263669678384863,11.938832325222283,-2.092862333026228,-4.109589165199333,-35.061778322260636,4.145794887297584
0.03,0.14053726465144672,-0.023737648882112525,0.0021508353202726324,-0.025935862016468126,-0.020971856671043475,-0.23655395492066233,0.534373380562841,0.02254960623032239,-0.31793704659563027,-0.027554354384394835,-0.022000871710900174,-0.33634630301888313,0.5306266636626972,0.023151213419144914,-0.2054391690498731,-0.03875784495177569,-0.0545882960704175,0.008361177342421087,-0.014528733882270899,0.08760477763188419,0.04486816931125588,-0.05088731457196673,-0.08834645898925372,0.002098446812324255,-0.005145146146494426,0.08997094296999421,0.04178989937056201,-0.039111211243429124,-0.08829288602850283,-0.001305634995770788,-0.29378321074191405,-0.13491800130844922,-0.2210664874016075,-0.15021396126735453,0.8739412756783622,0.4053809262580699,-0.2729559643311177,-1.2800070721450538,-0.17157813202220495,-0.00391677159552728,0.906645340463001,-0.0988347283702069,0.6716004790656598,-1.276211427234557,-0.5714859008219264,-23.232807810678135,13.805671644388031,-2.1078908567133463,-3.5012240493275617,6.879696742546806,12.628972305399172,-34.6245782687126,-21.81828665664692,18.819728124063513,-0.7170941612003954,7.4325514824738175,-0.21271391362446218,-8.351237407645392,-21.66998042068508,6.503513776974849
0.06,0.1391101244149126,-0.025496723956580654,0.002202710798150165,-0.02650691660324619,-0.01755716618513455,-0.23484306701099283,0.5326011007642046,0.018747206094389825,-0.3180285135129307,-0.027712233868446734,-0.018485762606555434,-0.33518155728504373,0.5300577677481219,0.019353836552411758,-0.20599267540733968,-0.047571341217804174,-0.05863583581560434,0.0017291825959177493,-0.019035152892602127,0.11382301619696421,0.05702959698898362,-0.059075993287877965,-0.1267466711977522,-0.00304889724334771,-0.005262649468396603,0.11717030347815807,0.0388248577946473,-0.018963197152511952,-0.12657922889110523,-0.01845021191555247,0.023294818178044352,0.6280990307031331,-0.19152142679479667,0.012293011816950639,0.13238059787406087,0.13435390943524794,-0.18396465916873694,-0.37651200789605355,0.02984625780982242,0.04841920195303828,0.14603191389744552,-0.17546688696978663,0.3187603398362171,-0.3794413421410354,-0.1803444800136731,-22.79953352284375,11.15228753255477,-1.0130044999951178,-2.5189933035734575,2.73796098601765,9.737885980545943,-29.173524334629796,-11.557616336514576,16.138221620794152,-1.047642399750168,3.035569547389157,2.9048078982316032,-13.924831664052023,-11.485660885084648,8.655755595921379
0.09,0.13770394951678513,-0.026690509899848124,0.002082216991163498,-0.027066907480745944,-0.014023333157463675,-0.2330112605810552,0.5306632527723499,0.014605945150760639,-0.3180931187984499,-0.027826536072071032,-0.014839224776044758,-0.3341747317435306,0.5297757561332638,0.015214962477186055,-0.20670849179437867,-0.04687249660424861,-0.03979286477558233,-0.004016460232888902,-0.018666362583325054,0.11779443425569583,0.061060214331254706,-0.0645949330618248,-0.13804203145430619,-0.002153509517306702,-0.0038100734541433217,0.1215512610170225,0.03356085138377125,-0.009400387161935555,-0.1379624691741901,-0.023860546234633375,0.11479024830131834,0.7659156873182766,-0.09963447594231845,0.06665672919385202,-0.21180474928998194,0.0014957046258530227,-0.043320859613459106,0.0956592382638064,0.060977253676810506,0.04879672422276826,-0.21035243155381522,-0.15053738130131933,0.16764946065120512,0.09095816670014756,-0.029577692668453892,-22.915366129192428,7.719789193498754,-0.2638969053765393,-1.9443520738599578,0.3483491194055744,7.800838182077794,-25.340439487532993,-4.635668282894715,13.87695767408518,-1.3449844280802774,0.4624737968903564,5.324341650040998,-17.97200701472772,-4.604603174750702,9.839399367349674
0.12,0.13640108583607624,-0.027194971727507882,0.0018720521640520648,-0.027566907293119915,-0.010680124406102089,-0.23117810801835192,0.5286864160042336,0.010550777521741592,-0.3181028445545951,-0.027896921215069082,-0.011382004135721114,-0.33330338985486846,0.5296446290329889,0.01115795075215051,-0.20745092810266588,-0.04342878935696277,-0.016815394255325276,-0.007005494237047775,-0.016666660412465718,0.11144029171205291,0.061105085423442285,-0.06589455893721265,-0.1351722543006349,-0.0003241918715048086,-0.0023461714332682964,0.11524068801078811,0.029044729622069665,-0.0043709033424948985,-0.1352337241678515,-0.024747876942907397,0.11892787384088876,0.6700871791746259,-0.02973959249811209,0.08019393612686088,-0.35671002133984686,-0.061453058296933705,0.057261903920107216,0.33511118391191985,0.05004627974290088,0.03721989055738106,-0.3626213884966667,-0.09722442339733561,0.07142285711631757,0.33086309876580344,0.039875073420716944,-23.116214692695756,4.614863863566616,0.1569282129593971,-1.570320852483318,-1.0242162566820583,6.482178582522862,-22.771579026733068,-0.018303379451516378,12.113213941600351,-1.535222521194439,-1.0415701112592093,7.02223235607183,-20.854175466494706,-0.003506181369188453,10.459000521026947
0.15,0.1352052572318568,-0.027096355098906143,0.0016351217032560996,-0.027994732562511976,-0.007657954679257118,-0.22940026321858603,0.5267611149496193,0.006797209959130534,-0.31806752865731286,-0.02793380845595575,-0.008251142750394702,-0.33251954996230115,0.5295777825122114,0.007398715816944927,-0.20815747684705344,-0.039860953473980845,0.0032872209533913593,-0.007897682026532172,-0.014260842313068737,0.10073899089483235,0.05926149332552961,-0.06417670182047572,-0.12511891875370193,0.001177196576074948,-0.001229574696222216,0.10436204617754703,0.026127996418910015,-0.0022282173592503797,-0.12530783117351946,-0.023551624812918136,0.0977086223329593,0.5061857614707552,0.010591158181924243,0.07895729489283099,-0.4001957412251471,-0.08926655056961863,0.12325560907106592,0.44318184017333806,0.027412726022703282,0.026319139831532112,-0.4101919155648872,-0.047229646199383524,0.010161529486026666,0.44016878859440567,0.07021362403861531,-23.24949465248302,2.1832949354737647,0.35415067854066395,-1.320177951681215,-1.7764847625655429,5.58935558284517,-21.156810751803214,2.9615329892975617,10.8082950947205,-1.634838749752162,-1.8856617406929894,8.108637657334166,-22.828540952856688,2.9744684810870905,10.723201426319315
0.18,0.134097366393598,-0.026542171296993485,0.001407723279353049,-0.028351496269946885,-0.004995961133462484,-0.22770275830677283,0.5249467439375703,0.003442506055033709,-0.3180075413043084,-0.027947008474348452,-0.005489454103212883,-0.33177821675345975,0.5295200813869692,0.0040356327939134705,-0.2088008333406321,-0.03692969460862621,0.018472793397088565,-0.007579947463435025,-0.011892123581163646,0.08873311819315448,0.05658349706043958,-0.06047903373496523,-0.11182346346989416,0.0019995784334810194,-0.00044000061309006414,0.09205628823939398,0.02471110696137913,-0.0019233708414088824,-0.11210276743438187,-0.021445216452622165,0.07356480936746834,0.34239720571318166,0.029598907492484727,0.0721921243728616,-0.39159595143820525,-0.09840134756822749,0.161729381205987,0.4748406872133728,0.004730795170644342,0.01831368354496732,-0.40347177189408967,-0.009073527573946194,-0.026999710624636464,0.47315598128625425,0.08000642235742816,-23.28411377017833,0.45378957265156494,0.41738234740210406,-1.157786938519573,-2.1395788958095427,4.9979486619166105,-20.244083022953138,4.769291627284443,9.891771267775516,-1.6745598022344073,-2.309877533186195,8.720056262872989,-24.10689280999905,4.787184095154256,10.76224791483043
0.21,0.13305568388802436,-0.025679830008078542,0.0012069638685902895,-0.028643287069437546,-0.0026864039425785863,-0.22609381460680772,0.5232779293730577,0.0005151587692738052,-0.31794329623814904,-0.027943726181682078,-0.003090890049394507,-0.3310450497144106,0.5294380805247909,0.0010983901538460577,-0.2093721840567082,-0.03472275018578856,0.028744709630498088,-0.006691980358758655,-0.009726359983022095,0.07698523969612993,0.053631456665503605,-0.05562715215042088,-0.09757824285866346,0.002141502205313372,0.00010940975554575452,0.07995213512727921,0.0244389013016368,-0.0027333620726079744,-0.09790808800224711,-0.01904502386920399,0.05368957602274804,0.20374273877992266,0.035860048312290616,0.063430384411987,-0.3571396449373623,-0.09730455809037153,0.17932584044081068,0.46204061756793635,-0.013859221830443857,0.012784699891710716,-0.3694372572668527,0.016706602698207007,-0.04726388796939318,0.46147435359648625,0.07851236336910006,-23.230685703394624,-0.6657723665752615,0.40676401929869793,-1.0601243235866111,-2.2578114626539056,4.620990093187048,-19.83041083557077,5.745720194751017,9.288167756743798,-1.6794640642150533,-2.4656899066120843,8.982857447584381,-24.863693884072095,5.770548121902255,10.664902074714137
0.24,0.13206232200436382,-0.02463412026297309,0.0010384784966826215,-0.028877990526323175,-0.0006982724423767422,-0.22457244500365695,0.52177050805867,-0.0019963519589279756,-0.31789152446864893,-0.0279289376625746,-0.0010248195374715475,-0.33029684673382886,0.5293135421751362,-0.0014235255662180973,-0.2098728736525952,-0.03311206278868426,0.03485699150351503,-0.005616179063588937,-0.00782344856285434,0.06627105000672814,0.05071232010502621,-0.050247377146256426,-0.0837170242733927,0.0017257256500033688,0.000492950636915878,0.06886901706409865,0.02494009935272487,-0.004151278321826908,-0.08406385733547184,-0.016689653196232262,0.0396229699869437,0.096458939595081,0.03532294927639512,0.054181617661583914,-0.3112829947368141,-0.09076084716218702,0.18199292019744462,0.4243814942046811,-0.02741258080982334,0.008942189009829349,-0.3230728670916676,0.032078323672635634,-0.05586747707502582,0.4246248001029471,0.07093864144394502,-23.111299647600386,-1.3019541727127817,0.3590894545908352,-1.009664290917479,-2.2260164992494533,4.394966679040384,-19.755725517523928,6.145821831710002,8.927781915228238,-1.6663554993847487,-2.4538877853871632,9.002683943130908,-25.240739379945463,6.176921267824843,10.493787267941102
0.27,0.1311046207908171,-0.023501597461832585,0.0009017837768613202,-0.029063930531830418,0.001009704373481043,-0.22313276017241204,0.5204268803842134,-0.004125919344161077,-0.31786442402709936,-0.027906101177964385,0.0007504854049792623,-0.3295197732585498,0.5291387230892463,-0.0035632789680331684,-0.21030971846826899,-0.03192337378489072,0.037750760038016785,-0.004556490660710039,-0.006198000183574807,0.05693256052859284,0.04798949437483054,-0.044787589148553464,-0.07098557950777004,0.0009033480516518464,0.000761216153673842,0.059176831415026984,0.02590244917596891,-0.0058273028629974985,-0.07132511339383571,-0.01456149385579352,0.03088578364844352,0.018827258065282848,0.03158256672089621,0.045202220205965205,-0.2622899522352071,-0.08163650198125083,0.17464485336915914,0.3743138862723754,-0.03623640931095906,0.00619726241795604,-0.27302080167463316,0.03943261524514696,-0.05662836254100512,0.3750650826580113,0.06042975616605872,-22.948430188107437,-1.5789179275296064,0.295847566621385,-0.9924303903545875,-2.1083404920253748,4.272682212132587,-19.89711215356881,6.161139067459006,8.750536333879573,-1.6454549923470319,-2.3435715673252733,8.863216287867434,-25.3511159465274,6.1967169409231415,10.292878235840792
