Cx,Cy,Cz,CoPx_FL,CoPy_FL,CoPx_FR,CoPy_FR,X_FL_SupportCenter,Y_FL_SupportCenter,Z_FL_SupportCenter,Qx_FL_SupportCenter,Qy_FL_SupportCenter,Qz_FL_SupportCenter,Qw_FL_SupportCenter,X_FR_SupportCenter,Y_FR_SupportCenter,Z_FR_SupportCenter,Qx_FR_SupportCenter,Qy_FR_SupportCenter,Qz_FR_SupportCenter,Qw_FR_SupportCenter
0.11277831485523114,2.9996949218908084e-05,1.089258556510755,0.11461736321215082,0.09043016108577515,0.11637398641875997,-0.13043725057900055,0.11216814241496129,0.11044930982474357,-0.0002561178486999438,4.703121573129423e-06,-1.8366083722132907e-06,-5.3839960891766065e-06,0.9999999999727603,0.11216814241496066,-0.11043069017525643,-0.0002561178486999577,4.7031215731238906e-06,-1.8366083718524683e-06,-5.3839960890720115e-06,0.9999999999727603
0.11278309059784898,0.0003702016764234821,1.0902438703948805,0.1151875503478595,0.09043811934100707,0.11643321728601308,-0.13043273185523654,0.11216769637231273,0.11044854493325312,-0.00024918439023934036,5.0434725189869566e-06,-1.8981231674378376e-06,-4.2507942208719465e-06,0.9999999999764458,0.11216774395952497,-0.11043138644980989,-0.0002503480501626215,5.009167663748624e-06,-1.8981581285139057e-06,-4.335898018155453e-06,0.9999999999762529
0.11281236717837317,0.0009785978290134348,1.0912439719731937,0.11651455300565178,0.0904474522130891,0.1170850830818832,-0.12426280343893972,0.1121681649632841,0.11044934387268385,-0.00025865828760066045,4.713142691940134e-06,-1.8498475610561374e-06,-5.375341297413537e-06,0.9999999999727354,0.11216813147990129,-0.11043069102731154,-0.0002578660622410689,4.720576129516798e-06,-1.850077971649312e-06,-5.347119306628866e-06,0.9999999999728512
0.11283016197613518,0.0017964746931931326,1.0922307722680495,0.11614824987292137,0.09625576752682431,0.11661368314176954,-0.11827352062104315,0.11216877499281518,0.1104502391990727,-0.0002655062029090077,4.287871160974708e-06,-1.771458118517739e-06,-6.820634390054666e-06,0.9999999999659778,0.11216869253468592,-0.11042986299720245,-0.000263758981596085,4.339374617432281e-06,-1.7710735247844994e-06,-6.67359359933579e-06,0.9999999999667484
0.11282790869844427,0.0027543708861688084,1.0931936686573234,0.11532897362916081,0.10223625099594995,0.11577726145266197,-0.11368887998121806,0.1121693501972322,0.11045138697861592,-0.00027279651832824714,3.7506944938760245e-06,-1.6540708594393819e-06,-8.639496215165915e-06,0.999999999954278,0.11216925372507117,-0.11042876467000923,-0.00027039526639728584,3.839335930173333e-06,-1.6529083745643897e-06,-8.409596056757098e-06,0.9999999999559033
0.11280699256870415,0.003796796646435575,1.094130816828221,0.11448877155488268,0.10650636236544582,0.11489141099753067,-0.11006212762950991,0.11216986261847282,0.1104525941977968,-0.00027982735362813704,3.1742694466307983e-06,-1.522502588541974e-06,-1.0607546917719831e-05,0.9999999999375433,0.1121697817799366,-0.11042758157050502,-0.00027707811605034993,3.2883044771446507e-06,-1.520556409930927e-06,-1.0336119121457245e-05,0.9999999999400201
0.11277167542030846,0.004885349776929862,1.095041706371781,0.11375211924583373,0.1096185785993085,0.11408274183510186,-0.10719651510736017,0.11217032939562685,0.11045380102874205,-0.00028668550228261314,2.5897249572518023e-06,-1.3885805418751527e-06,-1.2624705988281453e-05,0.9999999999159912,0.11217028311984026,-0.11042638086473872,-0.000283778276315122,2.7192711700535352e-06,-1.3860115992147262e-06,-1.2343874153760262e-05,0.9999999999191569
0.11272646513088189,0.00599342986847142,1.095926677157063,0.11314133697695931,0.11190995407224306,0.11339385473881415,-0.10495416725042006,0.11217076615781499,0.11045497336552244,-0.00029334058205289504,2.015903531106867e-06,-1.2587827272059483e-06,-1.4629047322174845e-05,0.9999999998901715,0.11217076462986074,-0.11042520334090694,-0.0002903994944552374,2.1537699391205734e-06,-1.2557971612399745e-06,-1.4360963786488237e-05,0.9999999998937737
0.11267529272908632,0.007103008457472294,1.0967863043579869,0.11264874750429796,0.11360667067683676,0.1128328326723858,-0.10322028750626681,0.11217118492089723,0.11045609685347622,-0.0002998032679067536,1.4630624122363938e-06,-1.1362250046581705e-06,-1.6585444296863966e-05,0.9999999998607461,0.11217123216675744,-0.11042406881987726,-0.00029690021314357495,1.6046586440299146e-06,-1.1330238226256598e-06,-1.6343307742464628e-05,0.999999999864519
0.11262131693187975,0.008202403669826846,1.0976212519431225,0.11225898456133832,0.11486999014357285,0.11239263453327031,-0.10189290005007241,0.11217159330814401,0.11045716539918285,-0.00030608329535597445,9.365362471079227e-07,-1.0222086671651919e-06,-1.8474532088572387e-05,0.9999999998283852,0.11217168923460141,-0.11042298714070703,-0.00030325327798792767,1.0793401399293489e-06,-1.0189537387229543e-06,-1.8264459966661158e-05,0.9999999998321034
0.11256695074226852,0.00928462531298596,1.0984321998034958,0.11195607928392509,0.11581904918800855,0.11205999424911675,-0.10088127474714662,0.11217199557627908,0.11045817762300467,-0.00031219252744968395,4.384944583618023e-07,-9.169874065855183e-07,-2.0287243940961294e-05,0.9999999997936976,0.11217213752149197,-0.11042196199946196,-0.0003094450635911239,5.81430260215119e-07,-9.137901108895656e-07,-2.011036460416719e-05,0.9999999997972003
