Cx,Cy,Cz,CoPx_FL,CoPy_FL,CoPx_FR,CoPy_FR,X_FL_SupportCenter,Y_FL_SupportCenter,Z_FL_SupportCenter,Qx_FL_SupportCenter,Qy_FL_SupportCenter,Qz_FL_SupportCenter,Qw_FL_SupportCenter,X_FR_SupportCenter,Y_FR_SupportCenter,Z_FR_SupportCenter,Qx_FR_SupportCenter,Qy_FR_SupportCenter,Qz_FR_SupportCenter,Qw_FR_SupportCenter
0.11280448718476131,0.004809593463865333,1.094019943450618,0.11437659962928334,0.10398837021969892,0.1148979564465298,-0.11231794045093682,0.11216935481129006,0.11045275429661724,-0.000278854149883212,2.9203206490402477e-06,-1.456803022292048e-06,-1.153844603845611e-05,0.9999999999281071,0.11216936159907384,-0.11042739355379165,-0.00027659872393032137,3.04447028516129e-06,-1.4546543877116939e-06,-1.1241641038491521e-05,0.9999999999311207
0.11276859521086995,0.006269314575688247,1.0949075801454067,0.11368757068254834,0.10886723731971135,0.11406316421080732,-0.1079386948682015,0.11216954962057293,0.11045409408461342,-0.00028549337255585894,2.188368751800201e-06,-1.2720389077260356e-06,-1.4074325012223406e-05,0.9999999998977535,0.11216964323613288,-0.11042601242773191,-0.00028354121923655773,2.301850061397839e-06,-1.2701906946539842e-06,-1.3878139778287432e-05,0.9999999999002429
0.11272303228612437,0.007766350943686961,1.0957690225696701,0.11312117376618978,0.11234650255133767,0.11334623105305489,-0.1044848768136218,0.11216970763452556,0.11045540575743541,-0.0002919390291747648,1.4618896700651025e-06,-1.0895702027415617e-06,-1.6620279281969733e-05,0.9999999998602213,0.11216990445652872,-0.11042463903829433,-0.0002904881598031206,1.5488724472953549e-06,-1.0889214335636483e-06,-1.6581834036161633e-05,0.9999999998607293
0.11267169015197963,0.009271542202817139,1.0966048692056667,0.11266794385186317,0.11485622281041642,0.11275736218270292,-0.10179400970538885,0.11216985346503863,0.11045666567736803,-0.00029818828608223213,7.584169476482932e-07,-9.160996975053453e-07,-1.9116776348786976e-05,0.9999999998165675,0.11217016071233371,-0.11042330840714856,-0.0002973539587523,8.099170437208035e-07,-9.17485388986544e-07,-1.926884536035113e-05,0.9999999998136072
0.11261768449001708,0.010765880702193925,1.0974158295695713,0.11231142962176141,0.11667968805978642,0.1122917705932637,-0.09972505920425476,0.11217000091943005,0.1104578634999022,-0.0003042450939099439,8.695886523122777e-08,-7.546744668854486e-07,-2.153168264964252e-05,0.999999999767905,0.11217041952254898,-0.11042203877245405,-0.00030408404600702765,9.920881423787685e-08,-7.587897669374676e-07,-2.1888521382828836e-05,0.9999999997601537
0.1125633884554425,0.012237787656319948,1.0982026402389686,0.11203561898927439,0.11801482853682883,0.11193742095209454,-0.09814935824353563,0.11217015662498564,0.11045899638364205,-0.00031012013467610067,-5.486833863996557e-07,-6.06168589690166e-07,-2.3849877617930102e-05,0.9999999997152577,0.11217068344378599,-0.1104208378092867,-0.00031064869778600623,-5.759478904398427e-07,-6.135515749376785e-07,-2.4413118144343902e-05,0.9999999997016461
0.1125105312873276,0.013681079103680943,1.0989660288360512,0.11182650716264442,0.1190048928650256,0.1116792090027837,-0.09695108553164977,0.11217032295679603,0.11046006524299937,-0.00031582565488474934,-1.147764420405544e-06,-4.7030354163228855e-07,-2.6066480785902594e-05,0.9999999996595004,0.11217095240289271,-0.11041970717563603,-0.00031703354403363193,-1.2126756242731587e-06,-4.813450805234595e-07,-2.6829808735647468e-05,0.9999999996392298
0.11246030907918564,0.015093401685872638,1.099706696379489,0.11167207982790256,0.11975551507543575,0.11150145512616631,-0.09602937627496204,0.11217049976040637,0.110461072945562,-0.00032137350951491617,-1.7113472982825188e-06,-3.4622551643639734e-07,-2.8182843794058295e-05,0.9999999996013396,0.11217122498759624,-0.11041864501940163,-0.0003232345417778365,-1.8109536130314828e-06,-3.6119579340092776e-07,-2.9135676065871608e-05,0.9999999995738514
0.11241348909304197,0.01647502078955892,1.1004253090020997,0.11156199808877938,0.12034509156997639,0.11138927074038424,-0.09529950581415525,0.11217068544040788,0.11046202342191284,-0.0003267746088055634,-2.2415373062130377e-06,-2.3280903021636743e-07,-3.0204059025776628e-05,0.9999999995413184,0.11217149915268437,-0.11041764747770551,-0.0003292542590260378,-2.3724942361535887e-06,-2.5188786136001636e-07,-3.1334064773133595e-05,0.9999999995062424
0.11237050259325744,0.017827887796910222,1.10112249338952,0.11148734497809677,0.12083168575230445,0.11132935227676453,-0.09469264560426273,0.11217087766560004,0.11046292101710237,-0.00033203848429884386,-2.740973440724292e-06,-1.2885951697114055e-07,-3.213729925197603e-05,0.9999999994798324,0.11217177266171012,-0.11041670973312863,-0.00033509932292349887,-2.8999818767521624e-06,-1.52166301540717e-07,-3.343208561072969e-05,0.9999999994369316
0.11233152345600561,0.019154931623014144,1.1017988386405444,0.1114404068562436,0.12125794964251368,0.1113102728757969,-0.09415445982203875,0.11217107386989718,0.11046377015227327,-0.00033717328167243155,-3.212475730782841e-06,-3.321607305727151e-08,-3.3990593683714675e-05,0.9999999994171594,0.11217204338603333,-0.11041582663541194,-0.0003407785989479051,-3.39652428907711e-06,-6.083563012762636e-08,-3.5438710066508143e-05,0.9999999993662791
0.11229653349373392,0.020459529743636403,1.1024549024801629,0.11141448977320247,0.12165485534917128,0.11132243059786548,-0.09364292012523873,0.11217127150695967,0.11046457504335068,-0.00034218575010817875,-3.658832282143758e-06,5.518470359942633e-08,-3.577210518878329e-05,0.9999999993534835,0.11217230941262893,-0.11041499315572711,-0.00034630190014396656,-3.865315039414547e-06,2.3180880877027356e-08,-3.7363598802757536e-05,0.9999999992945104
0.1122653775113958,0.02174511877278721,1.103091214358233,0.11140388540212917,0.12204471892292623,0.11135812677635368,-0.09312581699181902,0.11217146822666667,0.11046533954013393,-0.0003470813890793373,-4.0826613542150304e-06,1.3727411712951734e-07,-3.7489635290887645e-05,0.9999999992889205,0.11217256912266374,-0.11041420464705445,-0.00035167927736404203,-4.309422748389247e-06,1.0081059054413879e-07,-3.921633607932104e-05,0.9999999992217491
