t[s],Fx_FL_SupportCenter,Fy_FL_SupportCenter,Fz_FL_SupportCenter,Tx_FL_SupportCenter,Ty_FL_SupportCenter,Tz_FL_SupportCenter,Fx_FR_SupportCenter,Fy_FR_SupportCenter,Fz_FR_SupportCenter,Tx_FR_SupportCenter,Ty_FR_SupportCenter,Tz_FR_SupportCenter
0.0,0.4013498112940723,12.449464122104635,288.04685775337265,-8.528906319469248,-0.9015285299068317,-2.71377867869814,1.1058420661709507,10.322335470464434,363.87843178337977,-6.626621856780032,-1.2612977866537773,2.788720968557017
0.03,-0.18621724508854443,8.011993276624644,290.5340178274113,-5.793717759088791,-1.0859616702968193,-2.365383538348257,0.07027988579102412,6.150881059283223,347.10155916384394,-4.099901748215488,-1.446743760350807,2.552621038462414
0.06,-0.6220412334947931,5.389762187643274,298.4941796528458,-3.944795246210674,-1.073358180089783,-2.224690502854568,-0.4579015760733032,3.666181372764739,338.1925644729639,-2.352994658285841,-1.3690853614309892,2.407467364778364
0.09,-0.6215587173351554,3.65802925202478,305.3705865123096,-2.600062051243196,-0.8911711351617652,-2.1658858209230973,-0.5283823789491421,2.003336327667076,331.1213894410959,-1.0655967039430028,-1.1310931852253983,2.302458342363277
0.12,-0.4837998800707326,2.476674641889289,311.0152621446788,-1.5865132799128974,-0.673309673482772,-2.132335694461979,-0.44127961226229956,0.8515069605858007,325.4601423533572,-0.08942460737381024,-0.8670478831463452,2.224643863979859
0.15,-0.32434453938984875,1.6647482220426129,315.5403865265622,-0.8098945080304277,-0.4693133138554749,-2.106076978195447,-0.3178082638554884,0.04508093842267486,320.97779660602345,0.6598418150981061,-0.6273294749622933,2.164808725862854
0.18,-0.1816643004523259,1.1144121608854876,319.10528639244677,-0.2111374961688944,-0.29438358978074863,-2.081989140936868,-0.20139240638018188,-0.5145674373096273,317.4732492668176,1.2370686525679369,-0.4270146565326254,2.117185041481282
0.21,-0.06585143811326911,0.7543639472983507,321.87653595166745,0.2514821673170658,-0.1509901065432864,-2.0589176390056294,-0.10543442299622059,-0.892760867165926,314.7649763473961,1.682031979782409,-0.26760341772995655,2.0782516461438267
0.24,0.023057920296087265,0.5336009763820156,324.0107869170945,0.6098369611219702,-0.037045483239157954,-2.036781545200276,-0.03206466497292045,-1.136581653477313,312.69112248474744,2.025581497843428,-0.14561889518406781,2.045795529077125
0.27,0.08834455878551221,0.4139537666499538,325.6472884666656,0.8892025778214813,0.051028864478615564,-2.015709591267949,0.020649671464644814,-1.2817479680561061,311.1108328358704,2.292387200368379,-0.05599415013431727,2.018346136441262
0.3,0.1340553852343199,0.3662760014028893,326.9052836647129,1.1098632441946146,0.11711033825308467,-1.995799264725666,0.05583659276741765,-1.3560240123384506,309.9045143039856,2.5023333613244105,0.006551993785745532,1.9948586150954306
0.33,0.16410143169281144,0.36830153618261524,327.883996844943,1.288013352281696,0.164916809713793,-1.9770832003148189,0.076753015231066,-1.3810585447420545,308.9732040828408,2.671333597034529,0.04697197163581669,1.9745512927822486
0.36,0.181979115942508,0.4031429534637368,328.66375392356844,1.4364407245667434,0.19784455175674356,-1.9595380823328805,0.08638860435425813,-1.3736372737559308,308.23683985816456,2.8119690400540316,0.06969231686486348,1.956815239528238
0.39,0.1906960454823101,0.4582518274028729,329.3081196928468,1.5650450168304209,0.2189097258122746,-1.943110718484993,0.08735337251696564,-1.3465312657770865,307.6322729260356,2.933985328683356,0.0785602691145137,1.9411652217692439
0.42,0.19276036190413498,0.524511655860183,329.8660361752058,1.681331549758172,0.23072814516252146,-1.9277267360219497,0.08182920378776519,-1.3092534375641058,307.11090492064795,3.044768438887198,0.07683862740814047,1.9272092987849505
0.45,0.19021146720103102,0.5955218424232355,330.37428407675634,1.790844698233695,0.23552699510016273,-1.9132991544841402,0.07161570717275118,-1.2686736042038715,306.6362498853011,3.1497687980559808,0.06725162547768668,1.9146335170900617
0.48,0.18469969123129057,0.666986077977306,330.8595155130705,1.8975391088431786,0.23518524345184522,-1.89974297925947,0.058176392875522266,-1.2295548223305055,306.18202340231625,3.252866179191921,0.052041269746699176,1.9031853268714338
0.51,0.17752593602886563,0.7361903065676076,331.3404022566877,2.004130227949077,0.23125241309728253,-1.8869735190568064,0.042671311063126216,-1.1950391114079135,305.7297666156019,3.356714641757745,0.03301686592273654,1.8926642110072645
0.54,0.16968639167478233,0.8016085124698729,331.82924398132104,2.1123650371611933,0.22498352805775604,-1.8749140972808993,0.025990485130040934,-1.1670105301462106,305.26737683259,3.463008512670064,0.011606919333957393,1.8829076936313247
0.57,0.16190082715079585,0.8625710758922606,332.3337649249035,2.2232747240504223,0.21736701311224352,-1.8634916811726359,0.00880992154091317,-1.146427210285914,304.7873824697306,3.5727338901113392,-0.01108055281469113,1.8737900275825559
0.6,0.15470828025778174,0.9189697509524222,332.8578507794808,2.3373597994259923,0.2091870723955637,-1.852638007907916,-0.00836243225674343,-1.1336023040874916,304.2860359882948,3.686351120356907,-0.03419680698160788,1.8652168486073066
0.63,0.14847861575343294,0.9710934680626688,333.40306056709704,2.4547504700225744,0.20103099943724384,-1.8423021082774742,-0.025175027731617252,-1.1283918073091144,303.76190767071057,3.8039558317750313,-0.057123562261158785,1.8571082826788763
0.66,0.14343567681292094,1.0194560658985587,333.96918566608656,2.5753303636856595,0.19332747857382276,-1.8324344652808136,-0.04138974509067384,-1.1303652523466166,303.215350175606,3.925400363204807,-0.07942175772199846,1.8494075743543101
