Cx,Cy,Cz,X_FL_SupportCenter,Y_FL_SupportCenter,Z_FL_SupportCenter,Qx_FL_SupportCenter,Qy_FL_SupportCenter,Qz_FL_SupportCenter,Qw_FL_SupportCenter,X_FR_SupportCenter,Y_FR_SupportCenter,Z_FR_SupportCenter,Qx_FR_SupportCenter,Qy_FR_SupportCenter,Qz_FR_SupportCenter,Qw_FR_SupportCenter
0.19675374742092694,-0.08956562220126109,1.130399462193932,0.17608173672298053,0.11103846460863526,0.031765163678561165,-1.527585839903351e-05,1.5424279305117184e-06,4.188194117587287e-06,0.9999999998733643,0.2121529509551705,-0.11039735903740237,-0.0002834342328794093,-2.16897597684055e-06,1.9969098911310272e-05,-2.6736750179492667e-06,0.9999999997946913
0.1973514689583995,-0.08963617750865345,1.1298788488465212,0.17810637803599044,0.1109411569333878,0.030517744592169438,-1.265296206857656e-05,2.122383945388159e-06,2.0109219991817245e-06,0.9999999999156773,0.21215220335746746,-0.11039718443606637,-0.000285877937691692,-2.3817318081093975e-06,2.0349541449684304e-05,-4.140910747498755e-06,0.9999999997815385
0.19793365302808996,-0.0895961564446614,1.1293114390940275,0.18012675667152916,0.11085490150575125,0.029171260008474587,-1.0375850466457998e-05,2.8300523671517298e-06,1.5770930986911934e-07,0.999999999942154,0.21215128173405323,-0.11039694137051048,-0.0002885831887471241,-2.6175181822485902e-06,2.0815317084110118e-05,-5.713052517610145e-06,0.9999999997636164
0.1985019140599286,-0.08945216109614088,1.128700104853364,0.18214340424572717,0.11077925422295876,0.027736164870486385,-8.65274632175625e-06,3.6130724849025643e-06,-1.4429263326823733e-06,0.9999999999549971,0.21215018780981099,-0.1103966264081361,-0.000291538221340773,-2.8756924390584936e-06,2.1367463944006928e-05,-7.382800044323883e-06,0.9999999997403284
0.19905756681577177,-0.08921103458116197,1.1280471618250916,0.18415683767854785,0.11071344479784,0.02622153280020184,-7.567472456707871e-06,4.436506385910131e-06,-2.8380048056942474e-06,0.9999999999574986,0.2121489237068633,-0.11039623723101669,-0.0002947346602829304,-3.1560651370907403e-06,2.200639915172629e-05,-9.146354436847238e-06,0.9999999997110511
0.1996016427012675,-0.08887986829135607,1.1273543664836643,0.18616751622950065,0.11065658475601012,0.024635144004761883,-7.059421305109168e-06,5.310782640676903e-06,-4.050305062206715e-06,0.9999999999527779,0.2121474925781838,-0.11039577226307919,-0.0002981646174838315,-3.4584839628323433e-06,2.2731731968818493e-05,-1.100081978922769e-05,0.9999999996751449
0.20013487314981818,-0.08846601300483226,1.1266231147253716,0.18817589713042668,0.11060750148246261,0.022983801748586885,-7.089066286594748e-06,6.200572445326884e-06,-5.100089675194627e-06,0.9999999999426439,0.2121458952713983,-0.11039522990533578,-0.00030182769286828115,-3.783642284233134e-06,2.3543966707917036e-05,-1.2948656990454644e-05,0.9999999996318493
0.20065774563507036,-0.08797718573666197,1.12585417620112,0.19018234996122846,0.11056504984165645,0.02127308738005279,-7.3326091974155655e-06,7.1981806280490555e-06,-5.973638557721471e-06,0.9999999999293676,0.21214413579756045,-0.1103946092983056,-0.00030571777810430023,-4.131451567636702e-06,2.4441915854690174e-05,-1.498884488300897e-05,0.9999999995804295
0.2011704129099622,-0.08742146752757803,1.1250483612138145,0.19218740410336213,0.1105271453175522,0.019508193470435503,-7.78882192873773e-06,8.188853356093522e-06,-6.721251674640506e-06,0.9999999999135512,0.2121422080936426,-0.11039390758378892,-0.00030985262413292525,-4.504645418617664e-06,2.542923550018992e-05,-1.7135404930444557e-05,0.9999999995197203
0.2016729036382711,-0.08680758184374972,1.1242052181514806,0.1941913720464021,0.11049220059643039,0.017692469680996414,-7.474115569510237e-06,9.547734937452572e-06,-7.2586531093439035e-06,0.9999999999001454,0.21214012311187982,-0.11039312558007709,-0.0003142115906089593,-4.901242290238459e-06,2.650122015295127e-05,-1.937985551999165e-05,0.9999999994490424
0.2021647250961014,-0.08614462637181818,1.1233257891814887,0.1961953371749662,0.110455215782132,0.01583059561608502,-7.070823701592678e-06,1.0805885888805473e-05,-7.899394678128475e-06,0.9999999998854182,0.21213784935113011,-0.1103922542609374,-0.0003188703278330235,-5.330921129775517e-06,2.767402664863262e-05,-2.1769805105799673e-05,0.9999999993659028
0.20264571664578426,-0.08544284798042893,1.1224069410772706,0.19819953482713348,0.11041465745656753,0.013922196125259162,-3.6081846154103902e-06,1.3375162124577411e-05,-8.248563028819464e-06,0.999999999870024,0.21213543850224928,-0.11039130456486906,-0.00032371503895145537,-5.780349110038028e-06,2.8923011405928106e-05,-2.4247727134926154e-05,0.9999999992710477
0.2031143858286562,-0.08471209900569271,1.1214531291930823,0.2002074358690301,0.11035656310166621,0.011975058408695297,-1.9649193365494125e-06,1.513756720730448e-05,-9.97048781931642e-06,0.9999999998337915,0.21213275558466188,-0.11039024092025539,-0.00032905102631854144,-6.28758123593654e-06,3.03154674586497e-05,-2.698626700410899e-05,0.9999999991565903
0.2035713929744771,-0.08396445136401227,1.1204521583638305,0.20221905105233634,0.11028603417351779,0.009978190063392803,6.998847305534512e-06,2.07903046830933e-05,-1.0821076609483245e-05,0.9999999997008421,0.21213005244007824,-0.11038912686432198,-0.0003343141267326405,-6.783600024188499e-06,3.172837535509358e-05,-2.9694048669484418e-05,0.9999999990327785
0.20401260709569508,-0.08320730849554277,1.1194254899055036,0.2042480815559002,0.1101626182819964,0.007957869350510918,-2.1655149846094953e-06,1.9231951912252313e-05,-1.8218978555921797e-05,0.9999999996467559,0.21212674627896538,-0.11038780820428103,-0.00034079094766435725,-7.430872925740029e-06,3.3450038766724206e-05,-3.305813545187749e-05,0.9999999988665186
0.204443253461003,-0.08245341233943695,1.118325119096466,0.20629239422748263,0.11004465473548117,0.005865106346178775,4.1913923657851415e-06,2.227145735383914e-05,-1.7786706972760318e-05,0.9999999995850241,0.21212401751599388,-0.11038659820479921,-0.0003458737223158842,-7.899579495259482e-06,3.489981669946782e-05,-3.574269322775884e-05,0.99999999872103
0.20484876409922986,-0.08169253758310636,1.1172475759367082,0.20839260873737692,0.10984044799540434,0.0038129524667094156,-6.988910345079225e-05,-2.35334908112632e-05,-3.736484201072888e-05,0.9999999965827786,0.21211932031983685,-0.11038481785206498,-0.0003551022758675887,-8.908974323450093e-06,3.733362437691154e-05,-4.059778486865237e-05,0.9999999984393255
