Cx,Cy,Cz,X_FL_SupportCenter,Y_FL_SupportCenter,Z_FL_SupportCenter,Qx_FL_SupportCenter,Qy_FL_SupportCenter,Qz_FL_SupportCenter,Qw_FL_SupportCenter,X_FR_SupportCenter,Y_FR_SupportCenter,Z_FR_SupportCenter,Qx_FR_SupportCenter,Qy_FR_SupportCenter,Qz_FR_SupportCenter,Qw_FR_SupportCenter
0.345421380469648,-0.0003169033087938425,0.6824082224711892,0.27307085797978725,0.11030621848039174,0.03538819027513848,3.472992953835734e-05,0.00010879735164161238,5.497197948527053e-05,0.9999999919675251,0.41201271472211287,-0.11000593041733552,-0.0009888851989955927,-1.0815619211679685e-05,7.537263340901416e-05,4.24079969080507e-05,0.9999999962017754
0.34831812638772647,-0.0003130309718899119,0.6823143162950288,0.2791587189941557,0.11029413732299087,0.034787115659567505,2.9832846171770576e-05,7.812962761915502e-05,5.066721250184393e-05,0.9999999952192983,0.4120101636924388,-0.10999039375269919,-0.001019052880414817,-1.1192160084312853e-05,7.827689503651667e-05,4.393273504858941e-05,0.9999999959086893
0.3511906967891677,-0.0003087927848061546,0.6821477617038978,0.28524772993582587,0.11028739888599273,0.03398367111374004,2.624407840779351e-05,5.26263012598609e-05,4.598607634721628e-05,0.9999999972135011,0.41200776857159255,-0.10997485804558317,-0.001049059267655611,-1.156755704080947e-05,8.118111288379282e-05,4.5460840010019607e-05,0.9999999956045655
0.35404777055844966,-0.0003052143094257858,0.6819200080907586,0.29133303629957485,0.11028579494758897,0.033013369458589834,2.3883278427385424e-05,3.2909782703354975e-05,4.1461274486352886e-05,0.9999999983137492,0.4120054987344899,-0.1099593222851598,-0.0010788754945538215,-1.1941114165126454e-05,8.408533827884663e-05,4.699572225755311e-05,0.9999999952892341
0.3568970225868718,-0.0003029250454705608,0.6816398421783116,0.29741424988910303,0.11028745989317747,0.03190457228766566,2.21252972201563e-05,1.8062574062721788e-05,3.7203235478333016e-05,0.9999999989000672,0.4120033324547889,-0.10994378575684415,-0.0011084860196394208,-1.231247005832817e-05,8.698959200418182e-05,4.853904445623203e-05,0.9999999949625878
0.35974435259471654,-0.00030208764755296295,0.6813141350145026,0.30349197421444,0.11029083420210051,0.03068042654365888,2.0558434616764827e-05,7.146792935156872e-06,3.3192351570179365e-05,0.9999999992122713,0.41200125399685283,-0.10992824803786473,-0.0011378861533998946,-1.26815962346449e-05,8.989388072141908e-05,5.009084305478429e-05,0.9999999946245877
0.3625938387448635,-0.00030254927750603876,0.6809482843870587,0.30956673408713625,0.1102949911338001,0.02935998822349259,1.9017716606972314e-05,-5.602164497678986e-07,2.939331522879985e-05,0.9999999993870231,0.41199925167034784,-0.10991270889938218,-0.0011670789984191965,-1.3048698563856726e-05,9.279820603142436e-05,5.1650090118218384e-05,0.9999999942752466
0.3654480107555339,-0.0003040072667358235,0.6805465039332811,0.3156388447788725,0.11029945285776822,0.02795897319965003,1.7465416895300216e-05,-5.6123074014179046e-06,2.5779337184362207e-05,0.9999999994994437,0.41199731664417816,-0.10989716824336639,-0.001196072539518131,-1.3414111523477697e-05,9.570256817168559e-05,5.321523537198546e-05,0.9999999939146096
0.3683082231163859,-0.00030612479228481616,0.6801120302458222,0.3217085471339467,0.11030398087010494,0.026490323373659364,1.590754826318388e-05,-8.438046647284774e-06,2.2328483200218214e-05,0.9999999995885943,0.41199544227108753,-0.10988162605333687,-0.001224877174688374,-1.3778213381141357e-05,9.860696706293515e-05,5.478460565210528e-05,0.9999999935427373
0.37117502870027375,-0.0003085941947693865,0.6796472775364862,0.32777619214992065,0.1103084457259204,0.024964654911798834,1.4358012019021595e-05,-9.345103079893621e-06,1.901600900623484e-05,0.9999999996724542,0.41199362373320086,-0.10986608235222425,-0.0012535037227055235,-1.4141369164123015e-05,0.0001015114024787999,5.635664902827232e-05,0.9999999931596927
0.3740485151770217,-0.00031116176120675373,0.6791539537976476,0.3338424372661548,0.11031276246030011,0.02339061416940154,1.2827244726572396e-05,-8.498636578244287e-06,1.5807942646309723e-05,0.9999999997566722,0.4119918578803999,-0.10985053717337907,-0.0012819618550026224,-1.4503900426265831e-05,0.00010441587411617596,5.793004587662286e-05,0.9999999927655362
0.3769285920326131,-0.00031362654314015206,0.6786331470762612,0.33990847011640923,0.11031686461899114,0.021775155355751044,1.1318985608934923e-05,-5.883670036031108e-06,1.2655862456661448e-05,0.9999999998385464,0.4119901431756225,-0.10983499055462323,-0.0013102589055013908,-1.486607930232804e-05,0.0001073203818006481,5.950371292633113e-05,0.999999992360322
0.37981521618919706,-0.0003158200044573269,0.6780853882245219,0.3459762821230361,0.11032070156101757,0.020123749904013763,9.828251387272142e-06,-1.2543050728828847e-06,9.492715273954402e-06,0.9999999999058605,0.41198847968011376,-0.10981944256878473,-0.0013383990837921994,-1.5228146524857184e-05,0.0001102249258355436,6.107671514321581e-05,0.9999999919441024
0.3827085214082154,-0.00031756748484876513,0.6775106952181076,0.3520489968100683,0.11032425699183954,0.018440534533623626,8.339281620377686e-06,5.929002310051928e-06,6.231087479822788e-06,0.9999999999282386,0.411986869003378,-0.10980389341001096,-0.001366383261090412,-1.559035722801121e-05,0.0001131295073997032,6.264808396418939e-05,0.9999999915169367
0.3856087661691649,-0.0003186281295249757,0.6769086036080765,0.3581312152674452,0.11032759881760558,0.016728402228226857,6.826921720467395e-06,1.6567950943905505e-05,2.7679326613593165e-06,0.9999999998356176,0.4119853140982413,-0.1097883435617432,-0.0013942097394193248,-1.5953062389527905e-05,0.00011603412877848176,6.421652713398931e-05,0.9999999910789095
0.38851592714588573,-0.0003186085497334835,0.6762781879399118,0.3642292723981533,0.11033098045859645,0.014989037720842618,5.271894712382015e-06,3.197440824185997e-05,-9.965384759637797e-07,0.9999999994744259,0.41198381868689676,-0.10977279407620681,-0.0014218767727311038,-1.6316834601240302e-05,0.00011893879298428425,6.578001552793257e-05,0.9999999906301573
0.39142862988921406,-0.00031685085696544265,0.6756180788593524,0.3703512271094508,0.11033500616693574,0.013222894100950636,3.7062284572523684e-06,5.379692582107858e-05,-5.11475015504964e-06,0.9999999985329973,0.4119823859450116,-0.10975724699434557,-0.0014493880463435221,-1.6682638552170396e-05,0.00012184350198393672,6.733526166960043e-05,0.9999999901709068
