Cx,Cy,Cz,CoPx_FL,CoPy_FL,CoPx_FR,CoPy_FR,X_FL_SupportCenter,Y_FL_SupportCenter,Z_FL_SupportCenter,Qx_FL_SupportCenter,Qy_FL_SupportCenter,Qz_FL_SupportCenter,Qw_FL_SupportCenter,X_FR_SupportCenter,Y_FR_SupportCenter,Z_FR_SupportCenter,Qx_FR_SupportCenter,Qy_FR_SupportCenter,Qz_FR_SupportCenter,Qw_FR_SupportCenter
0.11277831485523114,2.9996949218908084e-05,1.089258556510755,0.11107821815889264,0.09042934023817406,0.11451526795111523,-0.13043591932983511,0.11216814241496129,0.11044930982474357,-0.0002561178486999438,4.703121573129423e-06,-1.8366083722132907e-06,-5.3839960891766065e-06,0.9999999999727603,0.11216814241496066,-0.11043069017525643,-0.0002561178486999577,4.7031215731238906e-06,-1.8366083718524683e-06,-5.3839960890720115e-06,0.9999999999727603
0.11279138395928796,0.0003066150238278874,1.090174569233356,0.11201312380479833,0.09042862202672008,0.11522571786338522,-0.1304368130350857,0.11216810530638846,0.11044927350892939,-0.000251246787896231,4.761376975473886e-06,-1.8377277993460207e-06,-5.163930404697522e-06,0.9999999999736432,0.11216808228764158,-0.11043072724880397,-0.00025099055675929793,4.762837708063597e-06,-1.8377275583998434e-06,-5.1599056426230675e-06,0.999999999973657
0.11283528999263114,0.0008487989603167866,1.091105410710984,0.11437793486904509,0.09043220524619293,0.1164448950364112,-0.13043540572258228,0.1121679772659751,0.11044928700980308,-0.0002582071500921712,4.753881826248015e-06,-1.8399817542025544e-06,-5.210214447015887e-06,0.9999999999734347,0.1121679454256421,-0.11043071692918116,-0.00025783646703278484,4.761486944914678e-06,-1.8399831960073965e-06,-5.185837522025802e-06,0.9999999999735252
0.11287193795874784,0.0016582529635198278,1.0920231760200034,0.11497725888590922,0.0904352119092649,0.11650986077843577,-0.13043396574471958,0.11216820792899149,0.11044930762511526,-0.00026283436631684143,4.69193076956129e-06,-1.8380518385049943e-06,-5.465791202156997e-06,0.9999999999723664,0.11216821630065192,-0.11043070401115898,-0.00026291180078591436,4.703905865252276e-06,-1.8380977784093408e-06,-5.424200511613435e-06,0.9999999999725366
0.11288936842666301,0.0027360759550501415,1.0929171777814286,0.11491471593244548,0.09043741684121194,0.11616083066618303,-0.13043277453740593,0.11216846263879157,0.11044938574152201,-0.0002675181794104392,4.535737805434498e-06,-1.8331792303870595e-06,-6.042126514892277e-06,0.99999999996978,0.11216854816154131,-0.11043062750884279,-0.0002684909886491449,4.5424416101656905e-06,-1.8333616254025868e-06,-6.015685309764778e-06,0.9999999999699086
0.1128856355920732,0.004085689071554034,1.0937844846001563,0.11459933706704475,0.0904387143980206,0.1156877313142005,-0.13043198454004412,0.11216870901397796,0.11044952791423145,-0.0002717955161742891,4.283206184329503e-06,-1.8254677795565805e-06,-6.953508717987495e-06,0.9999999999649855,0.11216890066302795,-0.11043047214003988,-0.0002741058126301682,4.266126652357159e-06,-1.8259387166520405e-06,-7.008355725153247e-06,0.9999999999646748
0.11286226101037616,0.005714235960469257,1.094623190591926,0.1141730763624628,0.09043904878106256,0.11519725850701293,-0.1304316682581229,0.11216891626687614,0.11044973272287212,-0.0002757866119614816,3.935725010369397e-06,-1.814501615219141e-06,-8.201627147594698e-06,0.9999999999569757,0.11216923688210097,-0.11043023109080163,-0.00027986200760232727,3.867513543421884e-06,-1.8155101439828113e-06,-8.440100905414636e-06,0.9999999999552558
0.11282186804523009,0.0076334150969045575,1.0954317084860843,0.11367658871502251,0.09043834192620183,0.11472537145982323,-0.13043186533246848,0.11216907571819183,0.11044999508681404,-0.0002795018195273641,3.498181084468958e-06,-1.7994498595519426e-06,-9.776822341881137e-06,0.9999999999444695,0.1121695443369722,-0.11042990171021407,-0.0002857684527289295,3.3425298223289937e-06,-1.801414364619939e-06,-1.0340447505965919e-05,0.999999999939329
0.11276739694507008,0.009860012435408719,1.096208127944979,0.11310973963702341,0.0904364728859191,0.11428098849485303,-0.1304325905174105,0.11216918047015724,0.110450308822806,-0.0002829743850423505,2.9758636562645674e-06,-1.7792743230229412e-06,-1.1666738558240922e-05,0.999999999925933,0.11216981388336816,-0.11042948214651697,-0.0002918644984907237,2.686795080199334e-06,-1.7829042894559406e-06,-1.2741632365023522e-05,0.9999999999136269
0.11270191802067181,0.012416291994885016,1.0969499546861528,0.11244574531903004,0.09043325595389844,0.11385898442640553,-0.13043383292071922,0.11216922391083692,0.11045066731964176,-0.000286234736951968,2.3739185990701416e-06,-1.7527050164234033e-06,-1.3858214006119836e-05,0.9999999998996214,0.11217003795374007,-0.11042897003200425,-0.00029819491762028694,1.8943754483567691e-06,-1.7591920975503466e-06,-1.5683537964002184e-05,0.9999999998736718
0.11262876525723566,0.01533023952059561,1.097653866374479,0.11162125269922174,0.09042842169330616,0.11343866995127921,-0.1304355421922186,0.11216919733556296,0.11045106318180312,-0.00028931827279206346,1.6971594267651416e-06,-1.7181388037008113e-06,-1.6337770285495985e-05,0.9999999998636228,0.112170208059793,-0.11042836206256647,-0.00030481747614498345,9.567721091150659e-07,-1.7294554141325058e-06,-1.9218048070194423e-05,0.9999999998133804
0.11255203638576627,0.018635518985674962,1.0983156475669003,0.11048323535296851,0.09042159620135919,0.11296196066617858,-0.13043759854896114,0.11216908867903484,0.11045148688036369,-0.0002922653581718532,9.50618026795408e-07,-1.6736218564238937e-06,-1.908928549822276e-05,0.9999999998159476,0.11217031345778128,-0.11042765442232955,-0.000311802734653574,-1.3765648943180826e-07,-1.6929821935686389e-06,-2.3412150994320954e-05,0.9999999997244933
0.11247807647211912,0.02237068323430905,1.0989295669339607,0.10867366846653245,0.09041230015534253,0.11229211663461836,-0.1304397555534853,0.11216887996603314,0.1104519258245025,-0.0002951363160417497,1.3768681933810817e-07,-1.6163695675336152e-06,-2.210084182376429e-05,0.999999999754461,0.11217033850173556,-0.11042684220869606,-0.0003192525664392626,-1.4063945727272663e-06,-1.6489982841714297e-06,-2.836045812667963e-05,0.9999999995954939
0.11241877195285527,0.02657717081478331,1.099491988538108,0.10502085442871648,0.09040000328016996,0.11099545803838187,-0.13044149044943992,0.11216854832569467,0.11045235231738265,-0.00029796394830571005,-7.285552901156058e-07,-1.5464659437730607e-06,-2.5318922684666448e-05,0.9999999996780152,0.11217026085437168,-0.11042592950371342,-0.0003272262260186204,-2.8665000666014608e-06,-1.6005895491764944e-06,-3.415899208405486e-05,0.9999999994111926
0.11240385061816517,0.031292298643123634,1.0999890953654226,0.09935193659923723,0.09038760661073506,0.10919590450972014,-0.1304413811236038,0.11216805310224151,0.11045275536713904,-0.0003009746261476709,-1.6845421767048286e-06,-1.4585066566440998e-06,-2.887574948916983e-05,0.9999999995806134,0.11217004152988115,-0.11042489114901162,-0.0003361332829306951,-4.583235114210922e-06,-1.5483004162878316e-06,-4.1119183673058646e-05,0.999999999142905
0.11246275179454905,0.03655153837553416,1.1006778060916407,0.11278076563877319,0.10212929411094394,0.0,0.0,0.11216729082246114,0.11045327325156529,-0.0003031515537994245,-1.88131425919817e-06,-1.2997620136719243e-06,-2.953384921157686e-05,0.9999999995612617,0.11216976622110181,-0.11042348174380556,-0.0003404424229883768,-5.823924373667909e-06,-1.4687796318016044e-06,-4.5825683518101496e-05,0.9999999989319659
0.112590113990056,0.041402277809034875,1.102441194164944,0.11370531665017,0.10092802226945907,0.0,0.0,0.11216635454642222,0.11045561621357142,-0.000303095131857431,-2.576505255591095e-06,-1.927554387872797e-06,-3.1894396496011476e-05,0.9999999994861971,0.11467845555543045,-0.11015051670320271,0.002380893434931433,-2.409574688979628e-06,-2.5726403321372303e-06,-2.529357990728597e-06,0.9999999999905892
