Cx,Cy,Cz,X_FL_SupportCenter,Y_FL_SupportCenter,Z_FL_SupportCenter,Qx_FL_SupportCenter,Qy_FL_SupportCenter,Qz_FL_SupportCenter,Qw_FL_SupportCenter,X_FR_SupportCenter,Y_FR_SupportCenter,Z_FR_SupportCenter,Qx_FR_SupportCenter,Qy_FR_SupportCenter,Qz_FR_SupportCenter,Qw_FR_SupportCenter
0.06636141420425207,3.0110064272149006e-05,1.092375452433835,0.11216814241496129,0.11044930982474357,-0.0002561178486999438,4.703121573129423e-06,-1.8366083722132907e-06,-5.3839960891766065e-06,0.9999999999727603,0.11216814241496066,-0.11043069017525643,-0.0002561178486999577,4.7031215731238906e-06,-1.8366083718524683e-06,-5.3839960890720115e-06,0.9999999999727603
0.06935142377193516,0.0013001510702663683,1.0927403310661774,0.11216566934746103,0.1104481066286271,-0.00024581697832219696,4.6269095975754595e-06,-1.958826289892441e-06,-5.465786930773652e-06,0.9999999999724402,0.11216696953702283,-0.11043161333844762,-0.00024741178519188667,4.5766220665902e-06,-1.958906852255197e-06,-5.546449882074939e-06,0.9999999999722272
0.07333673962565981,0.0021677161294563884,1.0933896671432475,0.11216626148106561,0.11045276101614226,-0.000244868867401854,5.289146750911023e-06,-1.8802738120387603e-06,-3.648097302819263e-06,0.9999999999775907,0.11519083098267487,-0.11014723967974291,0.0018511567654580369,-6.8696708709169505e-06,-2.3417257042426853e-05,3.199235501270078e-05,0.9999999991904647
0.07780130073882521,0.0027861294636071635,1.0939613154117334,0.11216958452876322,0.11045163689288062,-0.0002608193152866395,5.082625008314055e-06,-1.7624194518376095e-06,-4.391200444968747e-06,0.9999999999758894,0.11861369934875887,-0.11010663041984468,0.003871479838248343,-2.379547596134463e-05,-9.089447653143286e-05,1.4835458963466658e-05,0.9999999954759395
0.08244576596647621,0.00323177814564303,1.0944614457662256,0.11217336360206541,0.11044886017516335,-0.0002823196718790416,4.445124460588709e-06,-1.5972952837285346e-06,-6.35442589519746e-06,0.9999999999686556,0.12158232006338211,-0.11014746663048339,0.005805901771949687,-2.7299271356409145e-05,-1.1545661821881151e-05,9.413120500992923e-06,0.9999999995164206
0.08709073129219275,0.0035519700745887278,1.094910877241505,0.11217694797206787,0.11044566833387436,-0.00030454678561825377,3.628628840660378e-06,-1.4266564340553906e-06,-8.799307283311499e-06,0.9999999999536852,0.1241184889674534,-0.11020537749466436,0.007677433442036655,-1.8127585933773764e-05,0.00010830952205176591,1.4633115566789225e-05,0.9999999938631552
0.09162383811862959,0.0037782583052743783,1.0953247276395697,0.11218018622266666,0.11044250566676325,-0.0003254524117686508,2.775601452297207e-06,-1.2588449209596316e-06,-1.1303932469760108e-05,0.9999999999314666,0.12636097723126993,-0.11026213510748441,0.009504843593917678,-3.7341120603690197e-06,0.00020818078725506393,2.4143020600585747e-05,0.9999999780319654
0.0959727991298603,0.003933142079750105,1.0957133634273015,0.11218304814673849,0.11043952323498123,-0.000344295218042065,1.9612617843743725e-06,-1.094614232304706e-06,-1.3653328113218791e-05,0.9999999999042711,0.1284192528052749,-0.11031252394027953,0.011300210044895856,1.1119361279349945e-05,0.00027422272248905797,3.416678211821032e-05,0.9999999617554441
0.10009170941599066,0.004033502431166053,1.0960840256855253,0.11218554620485618,0.1104367719266904,-0.00036089608628120384,1.2251116999898212e-06,-9.35041676231485e-07,-1.5745427344594084e-05,0.9999999998748534,0.13036499555519768,-0.11035473753205277,0.013070278377255828,2.4410725345488546e-05,0.00031062468222319283,4.2861385245320184e-05,0.9999999505396615
0.10395344431587282,0.004092413661003615,1.0964418839832826,0.11218771017626725,0.11043427236800156,-0.0003753083018016856,5.866770507014246e-07,-7.821039863200242e-07,-1.7537395186704373e-05,0.9999999998457422,0.13224364245626444,-0.1103882224492949,0.014818077911342598,3.550792121194972e-05,0.0003252642708108966,4.942506468384533e-05,0.9999999452497511
