Cx,Cy,Cz,ZMPx,ZMPy,CoPx_FL,CoPy_FL,CoPx_FR,CoPy_FR,X_FL_SupportCenter,Y_FL_SupportCenter,Z_FL_SupportCenter,Qx_FL_SupportCenter,Qy_FL_SupportCenter,Qz_FL_SupportCenter,Qw_FL_SupportCenter,X_FR_SupportCenter,Y_FR_SupportCenter,Z_FR_SupportCenter,Qx_FR_SupportCenter,Qy_FR_SupportCenter,Qz_FR_SupportCenter,Qw_FR_SupportCenter
0.11281145440470158,3.011173810068624e-05,1.0894997549088035,0.1180224587932848,0.0018904502278006437,0.11527852117814508,0.08140825424182839,0.11561844750286722,-0.12827972636211987,0.11216814241496129,0.11044930982474357,-6.117848699860318e-06,4.703121573129423e-06,-1.8366083722132907e-06,-5.3839960891766065e-06,0.9999999999727603,0.11216814241496066,-0.11043069017525643,-6.1178486998741954e-06,4.7031215731238906e-06,-1.8366083718524683e-06,-5.3839960890720115e-06,0.9999999999727603
0.11283259311901632,0.00033909046806789944,1.089698684567908,0.11591897609414412,-0.0011254896729900499,0.11591782066264987,0.09090181626167967,0.11633907678872564,-0.12196192034559092,0.11216823642991566,0.1104490968735051,-5.452316546847302e-06,4.773443484389541e-06,-1.9086306534499527e-06,-5.150888783319705e-06,0.9999999999735202,0.11216826528475841,-0.1104308017109505,-5.718709788146703e-06,4.721976308397179e-06,-1.908687054834473e-06,-5.293499554668123e-06,0.9999999999730197
0.11285184299571464,0.0008398684790851314,1.0899008493850144,0.11413846185480306,-0.0012785762803812308,0.11577451139710668,0.09748101283102739,0.11621568920373922,-0.11719218476278173,0.11216822522211006,0.11044920221926849,-5.816726610652356e-06,4.717279217221541e-06,-1.8899015786182954e-06,-5.362303609939571e-06,0.9999999999727109,0.11216824096159414,-0.11043077545764887,-5.81293622001211e-06,4.692254504783016e-06,-1.8904521955457995e-06,-5.426698478559296e-06,0.9999999999724802
0.112855932043837,0.0014631371978211475,1.0900930839243923,0.113364848795979,-0.0005384939125205785,0.11509429853285742,0.10207490795695093,0.11557808357857066,-0.11352725782206075,0.11216812584267463,0.11044944020824234,-6.531820588087656e-06,4.639589387279987e-06,-1.8092682937353303e-06,-5.619475887789189e-06,0.9999999999718114,0.11216810526071792,-0.11043064626211538,-6.264757096988149e-06,4.672315450911406e-06,-1.8094359609203417e-06,-5.524181729825287e-06,0.9999999999721897
0.11284398249914454,0.002162938338907654,1.090272630484572,0.11299580239081075,0.0005408369638067667,0.11433948911063234,0.10541046056319034,0.11482257435695258,-0.11064684476648042,0.11216795768172154,0.11044973088378587,-7.400816061334248e-06,4.56768436392416e-06,-1.6929245216307565e-06,-5.832707690243744e-06,0.9999999999711252,0.112167896886124,-0.11043046051475366,-6.927532367945188e-06,4.669177040039759e-06,-1.6918368156479619e-06,-5.550987936088155e-06,0.9999999999722617
0.11281916138371,0.002907721972486931,1.0904392152575217,0.11278447213133726,0.001710886104791643,0.11366149038544819,0.10788842546332418,0.11411079272286474,-0.10836816096069611,0.11216774608869856,0.11045003476161032,-8.33073508563209e-06,4.505260483454893e-06,-1.5581760712298548e-06,-5.9964193333540645e-06,0.9999999999706591,0.11216764722493056,-0.11043025033495914,-7.697246938082047e-06,4.677926418416221e-06,-1.5550976417432049e-06,-5.523596585669111e-06,0.9999999999725946
0.11278541323353473,0.003675613036804313,1.0905933932739766,0.11263914435057953,0.0028628218373352647,0.11309674901334589,0.10975251679668999,0.11350009736691687,-0.10656897836231974,0.11216751124744787,0.11045033422563003,-9.2716476997462e-06,4.452247091293567e-06,-1.4154317959649902e-06,-6.1159053216702575e-06,0.9999999999703851,0.11216737700145055,-0.1104300334963362,-8.51084694312998e-06,4.695071129166968e-06,-1.4097569031969516e-06,-5.4557655473596985e-06,0.999999999973102
0.11274633830529619,0.004451606306355617,1.0907359690256573,0.11252633838334175,0.0039531238513575845,0.11264365717107169,0.11116575278123227,0.11300423424851154,-0.10515476444763484,0.1121672667216412,0.11045062229487207,-1.0197196011418885e-05,4.408000120235278e-06,-1.2707332604877888e-06,-6.196899505912159e-06,0.9999999999702769,0.11216709888190182,-0.11042981920371943,-9.332241406562192e-06,4.718889978219017e-06,-1.2619521600946833e-06,-5.3556202835497574e-06,0.9999999999737288
0.11270487521536943,0.005225717214141048,1.0908677891896814,0.11243382417548335,0.004968664623537685,0.1122893866676113,0.11224498031062886,0.11261879853342258,-0.10404633882707807,0.11216702095508208,0.11045089671635276,-1.1094142710041388e-05,4.371688037944393e-06,-1.1274951266850319e-06,-6.244802244594887e-06,0.99999999997031,0.1121668202985089,-0.11042961212288514,-1.0141470585950385e-05,4.748460639347354e-06,-1.115160781690247e-06,-5.228440032057841e-06,0.9999999999744363
0.11266327503466973,0.005991656616483797,1.0909896693477217,0.11235696916733987,0.005910458781963446,0.11201894850368645,0.11307764928808771,0.11233204337767402,-0.10317570308752673,0.11216677882400321,0.11045115732053,-1.1956859850378865e-05,4.342370669286444e-06,-9.87513443102854e-07,-6.264675905321278e-06,0.9999999999704615,0.11216654530743526,-0.11042941448748349,-1.0928317546898825e-05,4.783138397688531e-06,-9.71214182628687e-07,-5.078241157936706e-06,0.9999999999751952
0.11262317472326062,0.006745832665271472,1.0911023705261733,0.11229368440211226,0.006785888666848578,0.1118181046840168,0.11373051833741325,0.11212973622631602,-0.10248497888558887,0.11216654284632599,0.11045140479733032,-1.2784103252616585e-05,4.3190766818611025e-06,-8.515934776353789e-07,-6.261175909868821e-06,0.9999999999707093,0.11216627583980476,-0.11042922718871281,-1.1688443079430066e-05,4.822347008725432e-06,-8.309337348111085e-07,-4.908469058777384e-06,0.999999999975981
0.1125856972261335,0.007486584030448455,1.0912065953092358,0.11224261144403402,0.007604516756805631,0.11167413465303079,0.1142549425321107,0.11199751759420018,-0.10192582044912224,0.11216631404270036,0.1104516401249681,-1.3577010048726468e-05,4.3008824684186055e-06,-7.199554042450587e-07,-6.238436559609131e-06,0.9999999999710333,0.11216601254597972,-0.11042905034879782,-1.2420945345134604e-05,4.8655166865256144e-06,-6.94545299941874e-07,-4.7222587834080765e-06,0.9999999999767726
0.11255155105884415,0.008213586503519872,1.0913029889723345,0.11220257166802906,0.008376289153848514,0.11157594586473989,0.11469035319076488,0.11192199392805549,-0.10145881544755107,0.11216609247748768,0.11045186438375545,-1.4338117298451358e-05,4.286945649264296e-06,-5.924533162146622e-07,-6.200025691286865e-06,0.9999999999714156,0.11216575527071027,-0.11042888363993895,-1.3127000343240991e-05,4.9121087881679345e-06,-5.619013638673133e-07,-4.5223791544299205e-06,0.9999999999775521
0.11252112031002508,0.008927399297444695,1.0913921437515477,0.11217235058614738,0.009110636940177408,0.11151403424831102,0.1150666136581759,0.11189117298116073,-0.10105275006488593,0.11216587767079161,0.11045207862211086,-1.5070588829241283e-05,4.2765270936370556e-06,-4.687451261718864e-07,-6.148953803278383e-06,0.9999999999718413,0.11216550343265784,-0.11042872648815633,-1.380887277271925e-05,4.961623433735019e-06,-4.326549263671871e-07,-4.311254993864802e-06,0.9999999999783044
0.11249454192284175,0.009629123648571812,1.0914746044302919,0.11215076227434213,0.009815724040708164,0.11148024094039159,0.115406056028693,0.11189473536727035,-0.10068352351347264,0.1121656688506122,0.11045228380743673,-1.577775252109559e-05,4.268998770575321e-06,-3.4839665427187985e-07,-6.087708319159554e-06,0.9999999999722973,0.1121652562466134,-0.11042857819425211,-1.446929447652956e-05,5.013608783966976e-06,-3.063665431549568e-07,-4.090986948658262e-06,0.9999999999790171
0.11247177086836252,0.010320150553106722,1.091550871388359,0.11213659743020948,0.010498706664947094,0.11146772931422395,0.1157249179641123,0.11192395132697575,-0.10033314989950669,0.11216546510723775,0.11045248083492137,-1.6462962505403578e-05,4.263820520686385e-06,-2.3092772893158812e-07,-6.018353615773541e-06,0.9999999999727731,0.11216501283247443,-0.11042843802350834,-1.5111186330407644e-05,5.067675296703451e-06,-1.8254874576222417e-07,-3.8633182323916104e-06,0.9999999999796803
0.11245263327552492,0.011001982051441395,1.091621406093404,0.11212872430900708,0.011165352840027152,0.11147075772816456,0.11603475525307505,0.11197163699618247,-0.0999885778424271,0.11216526552998143,0.11045267048504316,-1.712929780772754e-05,4.2605448155247155e-06,-1.1587662149569264e-07,-5.942568177214523e-06,0.9999999999732604,0.1121647723520075,-0.11042830524828859,-1.5737319516290205e-05,5.123480501520894e-06,-6.07342394027579e-08,-3.6297302957500515e-06,0.9999999999802859
