t[s],Fx_FL_SupportCenter,Fy_FL_SupportCenter,Fz_FL_SupportCenter,Tx_FL_SupportCenter,Ty_FL_SupportCenter,Tz_FL_SupportCenter,Fx_FR_SupportCenter,Fy_FR_SupportCenter,Fz_FR_SupportCenter,Tx_FR_SupportCenter,Ty_FR_SupportCenter,Tz_FR_SupportCenter
0.0,44.95236307019816,9.821566419285508,134.09612124601418,-4.526478516754972,34.400597187203445,-0.20460301573435533,36.1444760468577,9.70323907535734,74.24771643561705,-4.433509559399867,31.495592474176938,0.6038039792239684
0.03,0.0,0.0,0.0,0.0,0.0,0.0,32.036388417162456,-13.155451332647345,252.28053082217733,-19.915245658904063,20.23909201673594,6.77407052952579
0.06,0.0,0.0,0.0,0.0,0.0,0.0,3.567468460367337,-3.7115994905790988,220.07179930715986,-20.586907338429906,3.8411825930234977,0.7205341588271725
0.09,0.0,0.0,0.0,0.0,0.0,0.0,-8.795775617283828,-2.290912815450529,221.74851208923675,-21.793128281942625,-5.032125241447243,-1.2443855195728277
0.12,0.0,0.0,0.0,0.0,0.0,0.0,-12.281302086057734,-1.4208554476099367,222.80956690009677,-22.990119670968657,-8.93715929424776,-1.7019453213826852
0.15,0.0,0.0,0.0,0.0,0.0,0.0,-11.934049272810714,-0.6956836713561511,223.21391804792918,-23.850845369034342,-9.946687478910567,-1.6182172446288052
0.18,0.0,0.0,0.0,0.0,0.0,0.0,-10.132222541095018,-0.14794448969207177,223.18286609439295,-24.376613258460907,-9.493469671686318,-1.3788008721614498
0.21,0.0,0.0,0.0,0.0,0.0,0.0,-7.942582368222349,0.1916947318307689,222.8762943334182,-24.637349951041525,-8.44347143598318,-1.123743935060557
0.24,0.0,0.0,0.0,0.0,0.0,0.0,-5.82389391882084,0.34011058033811187,222.38263772177223,-24.69769248241128,-7.257464347416343,-0.9006022044464773
0.27,0.0,0.0,0.0,0.0,0.0,0.0,-3.9482693257102803,0.331550012377956,221.7359397525903,-24.60035890650237,-6.1445292244860905,-0.7228763011285464
0.3,0.0,0.0,0.0,0.0,0.0,0.0,-2.3578876112484384,0.20513857450887224,220.9245085848495,-24.3671281607013,-5.177982742705071,-0.5914707908203275
0.33,0.0,0.0,0.0,0.0,0.0,0.0,-1.0534108368974735,0.026289964713395293,219.88213362049694,-24.010641957710664,-4.37635117083226,-0.5023870012776294
0.36,0.0,0.0,0.0,0.0,0.0,0.0,-0.03969534732659657,-0.07292772791081928,218.4710283102837,-23.567494402898912,-3.762330606616734,-0.44684099289781815
0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.6866333451887752,0.08215918130279742,216.53670262440932,-23.19561047466221,-3.4138618729423897,-0.40991026732194946
0.42,0.0,0.0,0.0,0.0,0.0,0.0,1.1873794345352813,-0.11854131490731584,217.32278130208078,-23.37007897409744,-3.5077058469555586,-0.3282866335319138
0.45,0.0,0.0,0.0,0.0,0.0,0.0,1.498765194194793,-0.06561660117557297,217.7546679267781,-23.64115491316787,-3.8427228990797664,-0.24767772128952822
0.48,0.0,0.0,0.0,0.0,0.0,0.0,1.683856047441467,0.07131845673025493,217.97290752639896,-23.85632508380722,-4.294632463849636,-0.17230289390975148
0.51,0.0,0.0,0.0,0.0,0.0,0.0,1.7962064763976,0.1764584625738577,218.09396849004264,-23.9904767745478,-4.810758234640293,-0.1059169571543265
0.54,0.0,0.0,0.0,0.0,0.0,0.0,1.830066147555903,0.22008136200127815,218.17631177205794,-24.058449578029826,-5.400996037858371,-0.05287095237326854
0.57,0.0,0.0,0.0,0.0,0.0,0.0,1.6941671496821478,0.22453815821922762,218.24648170630175,-24.088889130476918,-6.1425626630121135,-0.023974883705407502
0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.1826673125441884,0.24720463066759935,218.31770019403743,-24.12033749819175,-7.198506896923636,-0.04171734157690428
0.63,0.0,0.0,0.0,0.0,0.0,0.0,-0.06744108452298726,0.38758878974314653,218.3972506196839,-24.209841062255958,-8.847894711633469,-0.1455912670288102
0.66,0.0,0.0,0.0,0.0,0.0,0.0,-2.628076208443502,0.7918951808010113,218.50166674979994,-24.462081771469112,-11.521164358559078,-0.40164688536608106
0.69,0.0,0.0,0.0,0.0,0.0,0.0,-7.320473550643089,1.5734893727778323,218.74516274198172,-25.116295864751276,-15.822439473250082,-0.9294881941141481
0.72,0.0,0.0,0.0,0.0,0.0,0.0,-15.23720916192529,2.4094336372509115,220.21216037416673,-26.76287473795599,-22.5081649016485,-1.9593204183018957
0.75,0.0,0.0,0.0,0.0,0.0,0.0,-33.42269553943147,-4.683981724738266,286.7142763117599,-29.07832783220086,-34.24074924173336,-2.2069738007566455
0.78,0.0,0.0,0.0,0.0,0.0,0.0,19.591183847638256,0.9550010946829282,66.80903493336766,-0.07610152149424851,3.8343957514907085,0.04360341579570675
0.81,16.19465985487349,-12.077946023793118,53.89896910221652,3.607844327190671,14.829674468308049,0.47564529070832196,27.75310072699082,-11.919302212670088,157.4924235373136,3.6329142843077022,15.357433492066123,0.31552215374758996
0.84,47.84670026589964,17.63779719850743,291.2771809414973,22.681746415145646,36.293842734508445,-12.317074721853128,0.0,0.0,0.0,0.0,0.0,0.0
0.87,20.138563714288424,2.678357007665822,217.6099925030633,21.485066072652575,23.380673368928207,-3.0029749660038068,0.0,0.0,0.0,0.0,0.0,0.0
0.9,3.9652271548475952,1.8374699909857521,218.3069971796122,21.60932113729159,13.38648321073138,-0.1623639009266645,0.0,0.0,0.0,0.0,0.0,0.0
0.93,-2.0516734543635775,1.470794468228238,219.1191131377069,22.422127748865908,7.537513528280308,0.6283676644779073,0.0,0.0,0.0,0.0,0.0,0.0
0.96,-3.868457057890286,0.9311761837600753,219.48174575853383,23.184293673129048,4.416907064471001,0.7817514255500774,0.0,0.0,0.0,0.0,0.0,0.0
0.99,-4.0415925497888665,0.38704800138675355,219.55794495678444,23.728762387950763,2.832864056876112,0.7627956016586217,0.0,0.0,0.0,0.0,0.0,0.0
1.02,-3.6004318978525265,-0.014393498140807058,219.43253787504108,24.05217629955226,2.00712809101683,0.7052914293713536,0.0,0.0,0.0,0.0,0.0,0.0
1.05,-2.972318663522794,-0.23413714840267685,219.1406868461974,24.185502483137807,1.5047667086259136,0.6478240727843941,0.0,0.0,0.0,0.0,0.0,0.0
1.08,-2.3309363538485206,-0.2859187048688819,218.68447676695234,24.155565918123283,1.11850695246037,0.603094689337465,0.0,0.0,0.0,0.0,0.0,0.0
1.11,-1.7264924825540489,-0.20164534030316006,218.03261817454097,23.975696647399072,0.7744364179990028,0.5741392971423829,0.0,0.0,0.0,0.0,0.0,0.0
1.14,-1.1437541330695384,-0.043993686452917395,217.10383435830997,23.653108940027625,0.4678447009669431,0.5567680649005574,0.0,0.0,0.0,0.0,0.0,0.0
