t[s],q_LLHip1,q_LLHip2,q_LLHip3,q_LLKnee,q_LLAnkleRoll,q_LLAnklePitch,q_LRHip1,q_LRHip2,q_LRHip3,q_LRKnee,q_LRAnkleRoll,q_LRAnklePitch,qd_LLHip1,qd_LLHip2,qd_LLHip3,qd_LLKnee,qd_LLAnkleRoll,qd_LLAnklePitch,qd_LRHip1,qd_LRHip2,qd_LRHip3,qd_LRKnee,qd_LRAnkleRoll,qd_LRAnklePitch,qdd_LLHip1,qdd_LLHip2,qdd_LLHip3,qdd_LLKnee,qdd_LLAnkleRoll,qdd_LLAnklePitch,qdd_LRHip1,qdd_LRHip2,qdd_LRHip3,qdd_LRKnee,qdd_LRAnkleRoll,qdd_LRAnklePitch,Tau_LLHip1,Tau_LLHip2,Tau_LLHip3,Tau_LLKnee,Tau_LLAnkleRoll,Tau_LLAnklePitch,Tau_LRHip1,Tau_LRHip2,Tau_LRHip3,Tau_LRKnee,Tau_LRAnkleRoll,Tau_LRAnklePitch
0.0,0.0,0.0,-0.1,0.2,0.0,-0.1,0.0,0.0,-0.1,0.2,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9005296972264993,-7.160453385467321,0.477843601389047,6.64305123878944,1.7384476470072059,-7.589151699683953,0.900527678142268,-7.160549439419228,-14.874216572541243,35.73814542852779,1.7384443978650097,-21.798334730473925,-0.31676226070843116,-3.494333153212766,-1.52136036646471,-13.458976365999083,3.502146634847826,-25.726886950168122,-0.3167608724037879,-3.4943339546316032,-1.2066813583200184,-13.410623475568014,3.502148577096636,-25.925950621516527
0.03,0.0008104767275038493,-0.0064444080469205885,-0.09956994075874986,0.20597874611491052,0.0015646028823064853,-0.10683023652971556,0.0008104749103280412,-0.006444494495477304,-0.11338679491528712,0.232164330885675,0.0015645999580785087,-0.11961850125742654,0.027015890916794977,-0.2148136015640196,0.01433530804167141,0.19929153716368317,0.052153429410216175,-0.2276745509905186,0.02701583034426804,-0.21481648318257682,-0.4462264971762373,1.0721443628558336,0.05215333193595029,-0.6539500419142178,-1.276471517800971,10.42443242538053,4.467201217512333,-5.859733787550411,-1.4051405985528618,2.0368385715405566,-1.0748856628159498,10.354677209080293,-7.0617553821828505,4.608573294331059,-1.4021550822427145,3.890380937906791,-10.348129989328628,31.525897544421905,15.354205974444112,-6.506712015650808,21.833615560092873,-9.554065245326962,-4.289733115972379,-1.085738575818148,-16.440695578382844,-4.191405385041435,-0.005606348550760334,-0.7335552965547352
0.06,0.0004721290889868248,-0.0035068269109986986,-0.09511940042173862,0.20668373182102565,0.001864579225915395,-0.11182731834504461,0.0006535527241217276,-0.0035697795027823456,-0.1331291696745388,0.268476377736248,0.0018672603421385743,-0.13573565967073697,-0.01127825461723415,0.09791937119739627,0.14835134456704138,0.023499523537170858,0.009999211453630322,-0.1665693938443019,-0.005230739540210454,0.09582383308983197,-0.6580791586417228,1.2104015616857653,0.010088679468668857,-0.5372386137770141,0.10839073260257237,-1.4232089323582215,0.11929667699395452,-0.08161409832234767,-0.18848932537730434,-0.054074161858352454,-0.13806978246184443,-1.5152686929812873,-0.8691598066972368,-0.055673427451068846,-0.13952456853787965,0.43492481396080507,-1.3570611234256278,24.191468513807525,2.8469391578404903,-5.030391866659731,20.907102349821052,2.9346926657527614,-0.9468028652814329,-0.35258745376477024,-3.5291773858085382,0.19686613011704168,-0.006659450003447058,-0.2635725354233684
0.09,0.00023133310981211547,-0.0018501338141992097,-0.09056149307543282,0.20731526483865065,0.001994915176684731,-0.11687306690604618,0.000372367733699754,-0.002058806333770545,-0.153653788259818,0.30473831850211497,0.0020443486145145483,-0.15146138575148269,-0.00802653263915698,0.055223103226649625,0.15193024487686002,0.021051100587500426,0.0043445316923111914,-0.16819161870005248,-0.009372833014065787,0.05036577230039335,-0.6841539528426399,1.2087313588622333,0.005902942412532468,-0.5241908693581899,0.12531217202609923,-0.6736844057190012,-0.6806178395043219,0.1501931534112373,-0.17247889907321223,0.3865671971534539,0.10812371900414242,-0.5084914454156717,0.2979735876351288,-0.3778011032925317,-0.19133713557761922,0.2757985906375353,1.30632367801336,24.10762029930132,-0.19483591139408132,-3.023175733294044,21.72606415573679,10.580288483570063,-0.07621757628184449,0.11917655036762494,-0.23602277800214963,1.6288668907325852,0.011134665369476975,-0.1351102926882111
0.12,0.00010331808546089539,-0.000799756682546822,-0.08661614178468091,0.20808197169434578,0.0019700201182881755,-0.12157090498960965,0.00018849409038150858,-0.001005475465632849,-0.1739102306162256,0.3406602382750187,0.002049233464870665,-0.1669388931006546,-0.004267167478374003,0.035012571055079586,0.13151170969173037,0.025556895189837545,-0.000829835279885175,-0.15659460278544887,-0.006129121443941515,0.0351110289379232,-0.675214745213586,1.1973973257634574,0.0001628283452038918,-0.5159169116390638,0.07212982621649644,-0.2697170889381937,-0.9397919933400942,0.3843059062895122,-0.10441408709812094,0.5173765207159704,0.0830170474894647,-0.20805909839767622,0.4794423504385179,-0.8499476527374643,-0.13710525009177843,0.4504882351374526,1.710517506214785,24.536397150397068,-0.0944075781253298,-1.340815119977421,22.75418769084977,14.156848309508051,-0.07221501588534328,-0.03179125159131903,-0.20555658287262868,1.8137168179174823,0.003448186519969928,-0.13599782547539052
0.15,4.02199047045221e-05,7.875069061191189e-06,-0.08351660328793509,0.20919455386570146,0.0018511523815033114,-0.12580310420452875,7.933578980378136e-05,-0.0001393977860530616,-0.1937351748572385,0.3758172051604587,0.0019307235901441812,-0.1820109610382028,-0.00210327269187911,0.026921058386933774,0.10331794989152754,0.03708607237852291,-0.003962257892828803,-0.14107330716396976,-0.003638610019257574,0.028869255985992912,-0.6608314747004305,1.1718988961813335,-0.003950329157549461,-0.5024022645849403,0.02825233809130623,-0.1082873057920608,-1.0026112973563954,0.5910377529106086,-0.044441168925004604,0.44655890940839527,0.023309438905608104,-0.11191258808842797,0.47480121883399207,-1.28260838241947,-0.06531296235786499,0.7888079518109024,1.4334061088685954,24.743204496514164,0.6324717910347234,-0.520187526167728,23.527569290531172,15.214403247475166,-0.2565993358709098,-0.11041404795959002,-0.9090264868247243,1.7383606217622223,-0.0011251426357858539,-0.15878126910239512
0.18,2.548828230324408e-06,0.0007180482454563497,-0.08131941495881001,0.2108390700146767,0.001692287592685943,-0.1296334004009803,-8.844015758898552e-06,0.0006259585642471406,-0.21313279800130083,0.40981982450172116,0.0017534320492956189,-0.1963731018191212,-0.0012557025491399232,0.02367243921317195,0.07323961097083567,0.054817204965841165,-0.005295492960578942,-0.1276765398817179,-0.002939326852089331,0.025511878343340073,-0.6465874381354108,1.1334206447087494,-0.005909718028285411,-0.4787380260306132,0.0052665239805378405,-0.05444239279242424,-0.9891152931855629,0.7737272574825056,-0.004080169746885076,0.2677011220894201,-0.011767418937527196,-0.07030715965206014,0.5475018496738233,-1.7020582545639193,-0.015730886589523152,1.118302271824767,1.0300311656091619,24.760858521408455,1.275966893229967,-0.36941358894719656,24.007955723940267,14.946512323002397,-0.43239619247231476,-0.10210431913024201,-1.593376379317889,1.6773471891344935,-0.0018912751236017042,-0.17621877546972725
0.21,-3.0382376661389228e-05,0.0013792232683383261,-0.08001243039355195,0.21317994069538618,0.0015297506510963783,-0.13322276558755133,-0.00010761449836535295,0.0013280384708604888,-0.2320376694806567,0.4422905914138761,0.0015619827105164857,-0.20972877055539732,-0.001097706829723788,0.022039167429399223,0.04356615217526878,0.07802902269031634,-0.005417898052985494,-0.1196455062190353,-0.003292349420215147,0.02340266355377827,-0.6301623826451961,1.0823588970718319,-0.006381644625971105,-0.4451889578758702,-0.0032834561449135435,-0.03788012986586864,-0.9464310341499811,0.9473875672949248,0.01916061496194743,0.04195269178444505,-0.023105376465437644,-0.049907288221188395,0.7350263384782458,-2.143903137108188,0.012492447703685627,1.386925879788052,0.6599021831423996,24.695276571385275,1.7395918853928183,-0.5898743757503612,24.250420924197105,14.113664428367459,-0.5683472025320707,-0.07478299189987515,-2.1256063871251256,1.666079813863062,-0.0015546676604674392,-0.1860262324348951
0.24,-6.626869208352506e-05,0.002006306174341021,-0.07955723375902887,0.2163734601866611,0.0013844582629725661,-0.1367743733515164,-0.00022717981979070124,0.0019852018180747675,-0.25028101725538215,0.4728318455026337,0.0013817765746706695,-0.22183620599986417,-0.0011962105140711943,0.020902763533423165,0.015173221150769352,0.10645064970916408,-0.0048430796041270706,-0.11838692546550195,-0.003985510714178277,0.021905444907142618,-0.6081115924908487,1.0180418029585863,-0.006006871194860536,-0.40358118148222866,-0.004777035941970098,-0.030818179687770453,-0.8986562811390968,1.1230539915584359,0.029509715244785184,-0.19656198954430693,-0.02142755830365317,-0.04280364138679893,1.0129691710192805,-2.623560961703417,0.0284609005151637,1.6032393075042606,0.35853255734528117,24.60144291101429,2.0606310136761383,-0.9756468119764903,24.310331635519873,13.131860713983695,-0.6707258006896885,-0.06225172322426993,-2.5213902562318187,1.6881292131209604,-0.0014845677925074236,-0.19053876726369706
0.27,-0.00010645433985343398,0.0026056527186247226,-0.07991082777753097,0.2205777282703386,0.0012657246185690607,-0.14050288690607135,-0.00036602994368933737,0.002603841888040927,-0.26761269277619026,0.5010118947258582,0.0012271852492885009,-0.23250072606757718,-0.0013395215923302972,0.01997821814279005,-0.011786467283403549,0.14014226945591715,-0.003957788146783515,-0.12428378515183115,-0.004628337463287871,0.02062133566553865,-0.5777225173602702,0.9393349741074838,-0.005153044179405625,-0.35548400225710086,-0.0034108145133018297,-0.02721117763201164,-0.8606352324081001,1.3081003647634475,0.03013258029204735,-0.43300225711254825,-0.01362829020812839,-0.04723608142834479,1.3538716389474992,-3.1450416980497895,0.036908686222488996,1.7890537315008679,0.12867538163943515,24.493686304570776,2.2763769453067417,-1.424269005218005,24.223690955080567,12.193411727636617,-0.7472698771933294,-0.07037063784509823,-2.8081259521147537,1.7265441556020482,-0.0019570189043158414,-0.19162643533405097
