t[s],Fx_FL_SupportCenter,Fy_FL_SupportCenter,Fz_FL_SupportCenter,Tx_FL_SupportCenter,Ty_FL_SupportCenter,Tz_FL_SupportCenter,Fx_FR_SupportCenter,Fy_FR_SupportCenter,Fz_FR_SupportCenter,Tx_FR_SupportCenter,Ty_FR_SupportCenter,Tz_FR_SupportCenter
0.0,31.960897379534888,-64.67549882804374,567.4623848446073,54.097692404377234,3.5404239155273323,0.5143997727013738,-3.1635845433902867,-62.763028634140824,89.65531045407971,47.24349957632691,1.3994056950549987,2.8502400737800144
0.03,26.755804856444552,-38.18973397980769,555.5888015224506,32.97586005250393,0.4612478359361425,-0.3667177796411924,-5.350279431848397,-49.0436981621162,80.10387197909827,33.85925759360803,-0.5220980255245719,3.1015372716396237
0.06,20.680424225199122,-18.709231082825415,461.7039176491251,18.0937149693615,-0.44889914576238765,-0.28286694649180777,-10.49124226431595,-24.244721668703733,174.1936936395468,18.8087201931595,-1.8363846355462168,2.847675075050027
0.09,17.253186471354155,-6.3825480512551485,392.7037863413737,8.017893199875164,-0.6121382058511894,-0.1428058483578358,-12.82528735479349,-8.820435523866943,242.68215677449345,8.695323035147196,-2.2282074635682694,2.9729537701763897
0.12,15.176050609975722,1.5483866963848405,343.7728448352196,1.1812303804098108,-0.5195748568873119,-0.032626211265530246,-13.925913168077562,0.5885410861395487,291.7312819432059,1.8920512233480515,-2.285446715105581,3.142133089024043
0.15,13.921480038480235,6.5301676209044,310.29102096291143,-3.3643570383474453,-0.3489810996264838,0.04290019966982191,-14.37168981544258,6.027823256977127,325.519013796326,-2.5913380309715435,-2.216107177599365,3.268357658951765
0.18,13.210213930935499,9.434911818687095,288.5347054924747,-6.258760571388199,-0.17444561373326278,0.09479867074142638,-14.45433914937378,8.834942474018606,347.6086500321727,-5.420706687524097,-2.109330879341053,3.3424014930495356
0.21,12.869489272970217,10.856923978001491,275.47234770451234,-7.966320339035397,-0.0270356129462793,0.13239862752911663,-14.338517891406708,9.9187976791129,360.9736554973906,-7.073926143440401,-2.00645238993992,3.374778896587543
0.24,12.779540463254722,11.23604127762607,268.66001860325264,-8.836413976415166,0.0810369506200804,0.16134381910956033,-14.123619213278168,9.907986245978265,368.036312566557,-7.905633999719521,-1.9274157507372323,3.3781128394568145
0.27,12.852457869801041,10.90993302029272,266.1650707783794,-9.134611452279968,0.1464312575765348,0.18472194693568636,-13.871157455803115,9.2379840154213,370.7247029326951,-8.181729916895621,-1.8813305832548277,3.3626558366697923
0.3,13.022698485249395,10.138861447555959,266.49419105744306,-9.061616990313325,0.1702582610902191,0.20428205787618495,-13.61838016161687,8.20773251527306,370.5359455550701,-8.10069302434448,-1.871112536178428,3.3358325569902765
0.33,13.242042246063022,9.119967856128628,268.5234521507549,-8.766659403626203,0.1559878935747222,0.22112998616224083,-13.386402304469291,7.018473272666848,368.60210248503404,-7.808500865645751,-1.895916952536325,3.302750127964029
0.36,13.476128801820364,7.997980156529129,271.4317791500109,-8.358001886517197,0.10833960646188504,0.23604441287042635,-13.185554551320475,5.801456592444729,365.754034946761,-7.410035986638759,-1.952611097377103,3.2668062528275006
0.39,13.701554126846856,6.874735342147079,274.64093915304335,-7.911669702003082,0.03254839688623339,0.24964954509822726,-13.018969529368547,4.638275842275248,362.57922774878733,-6.978308855173257,-2.0367702652012643,3.230203958395827
0.42,13.90354685913595,5.817635898035776,277.76226570809513,-7.478669763488463,-0.06604367073997523,0.2624211712231346,-12.885380637458777,3.5754797658309894,359.474689092113,-6.561862081404607,-2.1434050578219423,3.1942973467368607
0.45,14.073815947560284,4.867461645418977,280.5513191320086,-7.091039783375232,-0.1823108480447973,0.27471738269085993,-12.780919005603002,2.6354902593014122,356.69151343364166,-6.190861568988145,-2.267444646110663,3.1598572447012585
