Cx,Cy,Cz,ZMPx,ZMPy,CoPx_FL,CoPy_FL,CoPx_FR,CoPy_FR,X_FL_SupportCenter,Y_FL_SupportCenter,Z_FL_SupportCenter,Qx_FL_SupportCenter,Qy_FL_SupportCenter,Qz_FL_SupportCenter,Qw_FL_SupportCenter,X_FR_SupportCenter,Y_FR_SupportCenter,Z_FR_SupportCenter,Qx_FR_SupportCenter,Qy_FR_SupportCenter,Qz_FR_SupportCenter,Qw_FR_SupportCenter
0.16096629865219675,0.021476618585276535,1.099996250499792,0.165700417634228,0.02105866509018888,0.1059218000549612,0.20591286664288877,0.19663109795349965,0.41667191278847143,0.11216084604299939,0.11058021755604008,-0.00020162570872771235,7.673442140409986e-05,-4.5218906017461616e-05,-2.0004966450306038e-05,1.0000000411008316,0.2122398297505052,-0.1102740019270258,-0.0001438515617463304,0.0002741202919543701,-0.0024766739962243547,0.00027329227902070363,0.9999969033902762
0.1613584479550796,0.019709709761685536,1.100268480956874,0.16116554907469927,0.036638212371992385,0.11133232661441889,0.16993431344488868,0.21875839483071854,0.31241895414923326,0.11216252303787488,0.11058131719632872,-0.00019730738643541912,7.671035203127313e-05,-4.59269012114116e-05,-2.0208041033835052e-05,0.9999999957989386,0.21224063217299327,-0.11027294272240637,-0.00013952856500598632,0.00027413263768352774,-0.00247713614552498,0.00027342322947011735,0.9999968569388364
0.16204073500189997,0.016732586741026078,1.100515728979666,0.1592460160986686,0.03345845894464754,0.11313510468424483,0.1497704449841491,0.22278313808114383,-0.002297491261343043,0.11216283841444998,0.1105814446796034,-0.00019657697034858312,7.695973096561224e-05,-4.597594009949339e-05,-1.9472909981163168e-05,0.9999999957921095,0.2122409387788764,-0.11027338751898687,-0.00013906629934801185,0.00027455138099365453,-0.002477173775205244,0.0002754318987167779,0.9999968561795064
0.1628513393687678,0.013158002150663683,1.1007405693360348,0.1603829107530596,0.025832862038266142,0.11371914232452071,0.1309970324462017,0.22142128763365057,-0.07444468860884604,0.11216036385804812,0.11057987967420047,-0.00020246369223521354,7.676197328062331e-05,-4.500535618524476e-05,-1.9928372447933507e-05,0.999999995842489,0.2122397001070539,-0.11027477661662287,-0.00014490929074124914,0.00027437600681952276,-0.0024765533691518777,0.0002743822939446529,0.9999968580528511
0.16370593625984073,0.009369975295762297,1.100935848114262,0.16212133934547346,0.017341362806247717,0.11366778896966982,0.11401352015408087,0.22007164883524802,-0.10379075983016602,0.11215639892041693,0.11057744194675181,-0.00021226081849612388,7.652618789189739e-05,-4.347170154480099e-05,-2.034228043109029e-05,0.9999999959200729,0.2122375670738327,-0.11027635578938301,-0.00015444611440389167,0.00027383719611622024,-0.0024755188633385603,0.0002716841189914234,0.9999968614987186
0.16455735029008955,0.005608451244874655,1.101103271060183,0.16380729848801226,0.009473742033698907,0.11327683016568531,0.09973222475005705,0.21904311317423317,-0.11823840550916936,0.11215214051613145,0.11057481061640599,-0.00022322414897564535,7.638055311684055e-05,-4.1803004093102945e-05,-2.042131499836157e-05,0.9999999960007452,0.21223519387098178,-0.110277770581119,-0.00016500624536741615,0.0002731477368725671,-0.002474342516714198,0.00026841984767311225,0.9999968654801923
0.1653798770454517,0.002017622615348577,1.1012472090111203,0.16525209305947852,0.00273561327184537,0.11275281305704135,0.08888079746958563,0.21830106433389498,-0.12587322823684333,0.11214822161479,0.11057233215240884,-0.00023374299662715092,7.632379897016499e-05,-4.0239740563772624e-05,-2.0238445665416875e-05,0.9999999960729234,0.21223294468512954,-0.11027894803978151,-0.00017503550455473527,0.00027243877094944427,-0.0024731984811548853,0.0002651748792310024,0.999996869369436
0.1661611139571725,-0.0013234907255239956,1.1013724126576694,0.1664334244899905,-0.0028009246829295608,0.1122430296872954,0.0816513761354615,0.21778942335724277,-0.129876712339637,0.11214488694022272,0.11057014204942008,-0.00024308624519413236,7.631642788360057e-05,-3.8882183824312825e-05,-1.9949927754800652e-05,0.9999999961329897,0.21223097786022943,-0.11027991895677049,-0.00018384849982502893,0.00027177784064312066,-0.002472173515636655,0.0002622122710285307,0.9999968728649302
0.16689709074795486,-0.00438023644574342,1.1014831752942078,0.16738544245989054,-0.007243629909549755,0.11184053940323775,0.07767757601834621,0.21746636274457196,-0.13176131556551055,0.11214217323413446,0.11056826821123428,-0.00025104117469619547,7.632099067986056e-05,-3.775089173546396e-05,-1.968295288280793e-05,0.9999999961812792,0.21222933670956984,-0.11028073408541586,-0.00019126812137480742,0.00027119313965198846,-0.0024712976327527433,0.000259621523086241,0.9999968758645982
0.1675890818736809,-0.007147541642908898,1.1015830257143224,0.16815685631243346,-0.010763924423395861,0.11158986897670549,0.07624734289352217,0.21730274408731198,-0.13235099316554794,0.11214002102012842,0.11056669000231634,-0.00025766252191564143,7.631379654500456e-05,-3.68279670931875e-05,-1.950965435269755e-05,0.9999999962196396,0.21222800650340626,-0.11028143628905078,-0.00019737448165639548,0.0002706908721767885,-0.0024705691872423463,0.0002574063309829063,0.9999968783732898
