t[s],q_BodyPitch,q_BodyRoll,q_BodyYaw,q_LLHip1,q_LLHip2,q_LLHip3,q_LLKnee,q_LLAnkleRoll,q_LLAnklePitch,q_LRHip1,q_LRHip2,q_LRHip3,q_LRKnee,q_LRAnkleRoll,q_LRAnklePitch,qd_BodyPitch,qd_BodyRoll,qd_BodyYaw,qd_LLHip1,qd_LLHip2,qd_LLHip3,qd_LLKnee,qd_LLAnkleRoll,qd_LLAnklePitch,qd_LRHip1,qd_LRHip2,qd_LRHip3,qd_LRKnee,qd_LRAnkleRoll,qd_LRAnklePitch,qdd_BodyPitch,qdd_BodyRoll,qdd_BodyYaw,qdd_LLHip1,qdd_LLHip2,qdd_LLHip3,qdd_LLKnee,qdd_LLAnkleRoll,qdd_LLAnklePitch,qdd_LRHip1,qdd_LRHip2,qdd_LRHip3,qdd_LRKnee,qdd_LRAnkleRoll,qdd_LRAnklePitch,Tau_BodyPitch,Tau_BodyRoll,Tau_BodyYaw,Tau_LLHip1,Tau_LLHip2,Tau_LLHip3,Tau_LLKnee,Tau_LLAnkleRoll,Tau_LLAnklePitch,Tau_LRHip1,Tau_LRHip2,Tau_LRHip3,Tau_LRKnee,Tau_LRAnkleRoll,Tau_LRAnklePitch
0.0,0.2,0.0,0.0,0.0,0.0,-0.33,0.63,0.0,-0.3,0.0,0.0,-0.33,0.63,0.0,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.218970376371125,-0.24462504050408285,-0.11070568789192237,0.0896667132570883,-1.3933717184211218,1.3052080702338458,-2.1485583699403605,0.7354077359209441,0.7949075675983295,0.08966597213935756,-1.3933743670420142,0.6913943146875283,-0.9588122054381074,0.7354076464405352,0.1725603382033114,-31.900242451259707,-1.1689196765720398,0.843710429878427,0.1306546634989498,-2.1169003646776425,8.367694876007441,-23.887271035221197,6.062004911676351,9.448836563978215,0.13066701162336866,-2.1168888865598663,11.954926201882502,-30.170713939118947,6.0620129001834835,12.0774129610535
0.03,0.198902926661266,-0.00022016253645367454,-9.963511910273012e-05,8.070004193137947e-05,-0.0012540345465790097,-0.32882531273678955,0.6280662974670537,0.0006618669623288496,-0.2992845831891615,8.06993749254218e-05,-0.0012540369303378127,-0.32937774511678125,0.6291370690151057,0.0006618668817964817,-0.299844695695617,-0.03656911129113375,-0.007338751215122485,-0.003321170636757671,0.002690001397712649,-0.041801151552633656,0.03915624210701537,-0.06445675109821081,0.02206223207762832,0.023847227027949884,0.0026899791641807266,-0.041801231011260424,0.020741829440625848,-0.02876436616314322,0.022062229393216056,0.005176810146099342,-0.3402846414466012,0.15193520614378375,0.0820657239400493,0.030357594912629793,-0.22734684069575906,0.1189174558146533,0.16382430372811996,0.31291221624246646,-0.17466498054773183,0.03218523706031817,-0.22807031573472614,0.17781130636961961,0.04989674884711803,0.3141900797850212,-0.13581608969843728,-29.170556450855727,-1.8830623005384242,0.5568934227122374,0.051234203606955846,-1.0551823779741176,7.751027203237651,-24.168868077911313,4.0366555127124535,9.605275311864915,0.0520376857385604,-1.0548079648412905,10.45835153111165,-28.93488204406642,4.036554871837545,11.637237436657479
0.06,0.19749959714523005,-0.0003035833873779437,-0.00012541108665941589,0.00018872191928412575,-0.0027126812497842026,-0.3275435997633459,0.6262800368074627,0.001605354919275919,-0.298726364860816,0.00019036546320512997,-0.002713337144836879,-0.3285954600578298,0.6283190451041738,0.0016065048353994826,-0.29981162587196264,-0.046777650534531784,-0.0027806950308089723,-0.0008591989185561923,0.0036007292450915425,-0.04862155677350643,0.04272376578145497,-0.05954202198636721,0.031449598564902315,0.01860727761151793,0.003655536275990272,-0.04864334048330221,0.026076168631714434,-0.02726746369772968,0.03148793178676669,0.0011023274551462238,-0.06824179294357435,-0.013752158162394501,0.05209039977729546,0.008174031554517569,-0.10083013343471237,-0.006615828733913531,0.1806313530200896,0.1702763258538198,-0.09942578298273475,0.009714592041618175,-0.10130635258735765,0.052998315447808864,0.07728741435892061,0.17124045113564534,-0.060315548600101465,-28.07463796049746,-1.8863532844338455,0.3169742303386251,0.016576928741752792,-0.4603673145109402,7.623705969612104,-25.063098511127773,2.588419684632858,9.77780442327745,0.01671804328015997,-0.45955980639705885,9.534304457421968,-28.45246308161747,2.5876844828938674,11.247952158977606
0.09,0.19603485001554488,-0.00039938118064836793,-0.00010430569441653573,0.00030410042503593783,-0.004262075073080637,-0.3262678410357628,0.6246563443655898,0.0027020915694914265,-0.2982576297371549,0.0003087746843222945,-0.004263813076664567,-0.32776547651497534,0.6275705798661649,0.002705259195024564,-0.29983284004204835,-0.048824904322839015,-0.0031932597756808073,0.0007035130747626713,0.0038459501917270694,-0.051646460776547796,0.04252529091943756,-0.05412308139576452,0.03655788834051691,0.015624504122035886,0.003946974037238817,-0.05168253106092294,0.0276661180951487,-0.02494884126696206,0.03662514532083605,-0.0007071390028568201,0.02804956705134032,-0.07319424655859796,0.028204197330633285,1.6532937792135272e-06,-0.03637061693871857,-0.04401934219725945,0.1556972571871711,0.08862102964042151,-0.060492956547705035,0.0013380295851028734,-0.03673661803438932,0.004378080327995804,0.07415050385247923,0.08941505765022839,-0.027675896745904538,-27.511905494754565,-1.6031034934230346,0.16694779091666867,-0.0025507831819833867,-0.06707113329378142,7.647139516775381,-25.820962143404866,1.4990808021114619,9.798608761603715,-0.003324846143401852,-0.06602808628450962,8.89996263794294,-28.074356820678453,1.4977893196729233,10.800695171871679
0.12,0.1945953474962059,-0.0005610537958215304,-5.781652457608564e-05,0.0004194804187521512,-0.0058442024516219175,-0.3250316997161572,0.6231727794551853,0.0038785871463833128,-0.29784333827438675,0.0004283881320660516,-0.005847351964723206,-0.32693155269982566,0.6268888500816233,0.003884487106534851,-0.29987896251920537,-0.04798341731129881,-0.005389087172438746,0.0015496389946816698,0.0038459997905404457,-0.05273757928470935,0.04120471065351978,-0.04945216368014939,0.03921651922972955,0.013809715425604736,0.003987114924791903,-0.05278462960195462,0.027797460504988575,-0.022724326151387683,0.0393075970503429,-0.0015374159052339562,0.062354631977115105,-0.08554108616201606,0.013418152243133807,-0.002922332519872839,-0.002321520875241845,-0.050640571832900605,0.1326562418443018,0.039711677974764825,-0.04406292358044084,-0.0017420717713036993,-0.002622943999275762,-0.014643495622379987,0.07231406250321015,0.04039278964495452,-0.018493165407335255,-27.164722501413692,-1.2481529857006886,0.07916304173689756,-0.01984976878256542,0.213721420891511,7.7017892490824735,-26.439029679692954,0.6609132719820778,9.7616700974301,-0.021345806188907312,0.21476681304899536,8.426346689100768,-27.774555232641934,0.6593071594035803,10.383288741195734
0.15,0.19321196414564634,-0.0007997133885405071,7.489822831848863e-07,0.000532230313200479,-0.007428419198950916,-0.3238411349112012,0.6218086051624407,0.005090823233452488,-0.297468703442841,0.0005464337152156353,-0.007433251502381192,-0.32611080803073617,0.6262722029533345,0.005100068528725597,-0.299941728845229,-0.04611277835198535,-0.007955319757299227,0.001952183561975684,0.0037583298149442604,-0.05280722491096661,0.03968549349853276,-0.045472476424820336,0.0404078695689725,0.01248782771819151,0.003934852771652792,-0.05286331792193289,0.027358155636317175,-0.020554904276291378,0.04051938073969154,-0.0020922108674540137,0.07320148230271428,-0.07848934918247116,0.005073003606097082,-0.0039170483943564705,0.015473662846702929,-0.047222762893738945,0.11278486789842646,0.009839561377575023,-0.03623411605576621,-0.002851526969891438,0.015210488389307386,-0.02205180312884636,0.0706240577387689,0.010446151209265508,-0.01747263671154542,-26.912323278692888,-0.9113582341560529,0.029962867557520118,-0.03755992516318732,0.42685103681096137,7.746971673556522,-26.933887041054252,0.009690064702614607,9.707415098925585,-0.03948822755591555,0.42771275601828307,8.055365411599913,-27.542052961839122,0.007995916668704962,10.02711176041332
0.18,0.19189446212915923,-0.001109013395523708,6.388019238794278e-05,0.0006414548640938859,-0.00899870964971788,-0.3226930705928496,0.6205459372508048,0.0063119149257614806,-0.29712667931574543,0.0006619129240923168,-0.009005461600488802,-0.32530990998446263,0.6257191174770107,0.006325051487004682,-0.300020220544293,-0.04391673388290392,-0.010310000232773363,0.0021043736701585962,0.0036408183631135662,-0.05234301502556552,0.03826881061172059,-0.04208893038786754,0.040703056410299754,0.011400804236518524,0.003849306962556049,-0.05240700327025367,0.026696601542451785,-0.01843618254412831,0.040832765275969504,-0.002616389968800376,0.07524962050112549,-0.06463597335859994,0.0006639535476800074,-0.004147014655398351,0.024180018198361353,-0.041373332750822556,0.09596829095585235,-0.008239990939557629,-0.03159000588607341,-0.0031601912975105506,0.023937865498517397,-0.02484790689743477,0.06839797038935558,-0.007679867973592991,-0.01863196497606623,-26.707153048204834,-0.625791769800647,0.0037085381710534166,-0.0552396941306512,0.5964657347582885,7.771969157338238,-27.323412687746888,-0.49795788185347484,9.651942405659215,-0.05735947318401726,0.5970243565370446,7.757632403018222,-27.365433752463712,-0.4995879042856876,9.737421499712958
0.21,0.19064468477112312,-0.0014764857785296488,0.0001276089606856127,0.0007469471017974344,-0.010547238084106321,-0.3215822422739737,0.619369640801029,0.007525590626224871,-0.29681308619394736,0.0007745479608012388,-0.010556127619647747,-0.3245313750543968,0.6252275901740373,0.0075431225641075334,-0.3001154810118355,-0.04165924526787016,-0.012249079433531361,0.0021242922765889963,0.0035164079234516156,-0.05161761447961468,0.03702761062919591,-0.03920988165919197,0.040455856682113024,0.010453104059936321,0.0037545012236307324,-0.05168886730529815,0.025951164335528742,-0.016384243432447643,0.040602369236761714,-0.003175348918082363,0.07406503013218213,-0.049631946146038164,-0.0014994085171815552,-0.004034585762984655,0.027627475485429542,-0.0357228367997493,0.08190290692095914,-0.01866889440975683,-0.028135516751490286,-0.003098148437686632,0.0273952916583724,-0.025748390571521895,0.06547926163193551,-0.01813549198328701,-0.01981629482884273,-26.52991579961159,-0.3990033525878754,-0.009119762442992882,-0.07221091163492016,0.7366499712343453,7.776894323694594,-27.62508262237534,-0.894277180303637,9.601765349242298,-0.07437509413289707,0.7368466440993594,7.51567132089222,-27.233599918238628,-0.895772377491071,9.509419565256492
0.24,0.18946156594020597,-0.001888626913067024,0.00018998826131781917,0.0008488082123142967,-0.012070901790557875,-0.3205035645082176,0.6182670569674821,0.00872246432171948,-0.2965248150372256,0.0008843946639162428,-0.012082137876314156,-0.3237760136758453,0.6247949942065326,0.008744871698425426,-0.3002285761447239,-0.039437294363904696,-0.013738037817912507,0.0020793100210735496,0.003395370350562076,-0.050788790215051796,0.035955925525203436,-0.036752794451563195,0.03989578984982032,0.009609038557391612,0.0036615567705001336,-0.050867008555546975,0.025178712618383087,-0.014419865583489578,0.0400583044772631,-0.0037698377629476446,0.07175174721706412,-0.03588402883176389,-0.002433529945993662,-0.003762775373850502,0.0279885846371819,-0.031017759759151886,0.07023080131659754,-0.024011803050200342,-0.02516645012042318,-0.00285611948299902,0.02775969070133044,-0.025787663216675583,0.06194530906532236,-0.023491910469488175,-0.020371964900277817,-26.372211794835607,-0.22748929486526306,-0.01413343403966893,-0.08808743319130552,0.8563369196593666,7.765324026754146,-27.855123655096655,-1.2046583390023748,9.559493170331708,-0.09024108980415924,0.856158824701746,7.317372255247403,-27.136433640335973,-1.2060157185137377,9.334880655997042
0.27,0.18834302368178418,-0.0023330636735529866,0.00025017738499863136,0.0009472828249946936,-0.013569375770835964,-0.3194528027262447,0.6172276808551201,0.00989772739446891,-0.29625919368561227,0.0009916708594965478,-0.013583164411349368,-0.3230438611941888,0.6244181490171867,0.00992547811332078,-0.3003600060460226,-0.03728474194739277,-0.014814558682865422,0.0020063041226937397,0.0032824870893465607,-0.04994913267593634,0.03502539273242888,-0.034645870412065266,0.03917543575831431,0.008854045053778917,0.003575873186010163,-0.05003421783450706,0.02440508272188282,-0.012561506311529908,0.03935354716317845,-0.004380996709955979,0.06906210908402244,-0.024274041417213787,-0.002721599912780537,-0.0034080594409360288,0.026544613203629552,-0.02734103545628841,0.06057245396618782,-0.02595905051128966,-0.022439808229592018,-0.00251692859055197,0.026315281118918676,-0.02540465647055612,0.05796569669780638,-0.025444207767009175,-0.020207806035159592,-26.229881749957737,-0.10341261471819421,-0.014674921579473353,-0.1027431463435686,0.9615945653775116,7.741527220689607,-28.02804756457217,-1.4496146890860897,9.526033506141726,-0.10490292477364535,0.9610591016148405,7.153442689186488,-27.065139166505727,-1.4508786237288176,9.204918788233748
