q_LRHip1,q_LRHip2,q_LRHip3,q_LRKnee,q_LRAnkleRoll,q_LRAnklePitch,q_LLHip1,q_LLHip2,q_LLHip3,q_LLKnee,q_LLAnkleRoll,q_LLAnklePitch,v_LRHip1,v_LRHip2,v_LRHip3,v_LRKnee,v_LRAnkleRoll,v_LRAnklePitch,v_LLHip1,v_LLHip2,v_LLHip3,v_LLKnee,v_LLAnkleRoll,v_LLAnklePitch,u_LRHip1,u_LRHip2,u_LRHip3,u_LRKnee,u_LRAnkleRoll,u_LRAnklePitch,u_LLHip1,u_LLHip2,u_LLHip3,u_LLKnee,u_LLAnkleRoll,u_LLAnklePitch,LR_fx,LR_fy,LR_fz,LR_taux,LR_tauy,LR_tauz,LL_fx,LL_fy,LL_fz,LL_taux,LL_tauy,LL_tauz
3.49799472983578E-05,0.001370402984029,-0.250791083286666,0.602751158172446,0.000656834697961,-0.351666787151659,-0.000552667868188,0.001634493666309,-0.549069972322241,0.860460817246345,0.000239395907743,-0.309910783906957,-0.001584773205627,0.013449001432482,0.276280641156296,-0.083377677064938,-0.003160586157385,-0.18823954871754,-0.005888723641683,0.015266017210515,-0.61889374643649,0.610716149350569,-0.006089416128184,0.015531075248896,-1.16517293560787,23.8835065045315,6.45128447375898,-9.72409863071597,22.2784872986513,19.7668947446982,-1.85650190088661,-0.068219246486713,-7.05271225286812,2.24522974063794,-0.002531363091034,-0.180949410053595,-1.83846506403,0.153545503022,217.64047389,-23.9288987228,-13.6227845555,-0.499898349106,0,0,0,0,0,0
-2.06788680391255E-05,0.001786317249819,-0.243207529508659,0.601588480466028,0.000579075980727,-0.357926029282643,-0.000746398087446,0.00207762203221,-0.566258076660149,0.876007215527656,9.3026676760734E-05,-0.308075399082698,-0.001855293844583,0.013863808859665,0.252785125933551,-0.038755923547274,-0.002591957241132,-0.208641404366124,-0.006457673975262,0.014770945530044,-0.572936811263604,0.518213276043714,-0.004878974366059,0.061179494141968,-1.30935946399173,23.5909823549885,6.47359285038329,-9.61559779724412,21.9363152023441,19.4180763838383,-1.88337588571734,-0.068050652313362,-7.14571553929704,2.2055892281874,-0.002613188185996,-0.175404030995445,-0.0384268276889,0.0512317352739,215.899440586,-23.5607093146,-13.1401236098,-0.360726143873,0,0,0,0,0,0
-8.01618919345985E-05,0.002193324699785,-0.236347517883969,0.602055106460428,0.000511616048939,-0.365086750101848,-0.000935982089531,0.002481242034952,-0.581629979256885,0.888262366599988,-1.89428955445542E-05,-0.304802006622681,-0.001982767463182,0.013566914998874,0.228667054156337,0.015554199813333,-0.002248664392912,-0.238690693973496,-0.006319466736183,0.013454000091382,-0.512396753224515,0.408505035744372,-0.003732319076843,0.109113082000577,-1.35057810193463,23.1428246284819,6.28986471897138,-9.582613566522,21.4823065289808,19.1021440000326,-1.84071056033611,-0.01721925822799,-7.02841030406723,2.19305965440647,-0.000777051721571,-0.163807337588682,1.43237554485,0.0280940768015,213.590510713,-23.1051274496,-12.7414193077,-0.272154862489,0,0,0,0,0,0
-0.000130575394187,0.002509652727122,-0.230282743086904,0.604499905662166,0.000449682222212,-0.373460196878219,-0.001079502964612,0.00278827503018,-0.594660441961725,0.896627446624065,-0.000108801290358,-0.300039139491398,-0.001680450075078,0.010544267577907,0.202159159902168,0.081493306724587,-0.002064460890917,-0.279114892545706,-0.004784029169367,0.010234433174268,-0.434348756828009,0.278836000802575,-0.002995279827128,0.158762237709406,-1.31305377960942,22.5316358648791,5.96820100654589,-9.53079587039051,21.0097254243618,18.9573123044248,-1.74009502068389,0.08555878138899,-6.76061922829951,2.17570380290954,0.002822867303403,-0.15003847058398,2.48130641999,0.225353075959,210.672840984,-22.6723928877,-12.5756875862,-0.219827660818,0,0,0,0,0,0
-0.000141979218143,0.002535005498187,-0.22514714946991,0.609321804548553,0.000404155043484,-0.383361131032413,-0.001122767280026,0.002849610773674,-0.604797770034269,0.900412662905581,-0.000195306074015,-0.293724310641587,-0.000380127465203,0.000845092368829,0.17118645389981,0.160729962879565,-0.001517572624255,-0.330031138473121,-0.001442143847124,0.002044524783143,-0.337910935751453,0.126173876050543,-0.00288349278857,0.21049429499372,-1.44547968864101,22.4406192136254,6.10806870207647,-9.31857179526891,20.8716822227773,19.4949385363846,-1.78380054240497,0.086723901243486,-6.9313632635956,2.12411496752943,0.002837397930786,-0.147973705960379,3.32182576478,0.208008664195,210.073981281,-22.5734188173,-13.0443934009,-0.120684927814,0,0,0,0,0,0
-0.000113374644273,0.002277437179859,-0.220875605936408,0.616511794641745,0.00037317775474,-0.394854305428574,-0.001060864164097,0.00267121282698,-0.611964902521007,0.899662228054543,-0.000279105525485,-0.28596630629933,0.000953485795656,-0.008585610610931,0.142384784450063,0.239666336439751,-0.001032576291484,-0.383105813205381,0.002063437197631,-0.00594659822314,-0.238904416224618,-0.025014495034593,-0.002793315048973,0.258600144741883,-1.77783180477881,22.886489663018,6.77672347146584,-8.90158611291903,21.0725667699715,20.765049857372,-1.99245639405391,-0.013636998886408,-7.60817149963832,2.01857205816973,-0.000796367116595,-0.160104454671334,4.05286347252,-0.0405563021314,211.882914621,-22.811866175,-14.1846678514,0.0339340954061,0,0,0,0,0,0
-7.40259733841547E-05,0.001948506438588,-0.217206714310089,0.625669896764612,0.000341283407133,-0.407763040677673,-0.000940648258157,0.002409922784785,-0.616587227810965,0.89514447571254,-0.000343177291522,-0.277020151639002,0.001311622362973,-0.010964358042376,0.122296387543943,0.305270070762222,-0.001063144920238,-0.430291174969968,0.004007196864661,-0.008709668073175,-0.154077509665271,-0.150591744733461,-0.002135725534561,0.298205155344282,-2.07310389124347,23.2012238829808,7.39484020073214,-8.41208728451355,21.2633966243885,22.2664632268477,-2.16839622585359,-0.063331988813992,-8.22304322120984,1.88631145253606,-0.002700447068564,-0.173260446156155,4.50152610375,-0.0994514915925,213.251848932,-23.0798225278,-15.5986339997,0.171647424125,0,0,0,0,0,0
-3.83098143258758E-05,0.001639019156827,-0.213947784396587,0.636468160879241,0.000306781848147,-0.421925962645082,-0.000801373433214,0.002129896750557,-0.619106608604819,0.887524824399072,-0.000378156602386,-0.26708135168141,0.001190538635276,-0.010316242725349,0.108630997116745,0.359942137154303,-0.001150051966199,-0.472097398913631,0.004642494164778,-0.009334201140939,-0.083979359795134,-0.25398837711557,-0.001165977028805,0.331293331919743,-2.3055109168669,23.3891786402082,7.87890968442012,-7.95655773112452,21.3483366294631,23.8386141674858,-2.29410393964652,-0.065751312730016,-8.70211610147612,1.76414128347993,-0.002731205149137,-0.182946804567584,4.76739734935,-0.110133910305,214.195909707,-23.2644651753,-17.1149794356,0.282092946745,0,0,0,0,0,0
-1.45136255307899E-05,0.001379462447735,-0.210970504073811,0.648655827442698,0.000268087307806,-0.437215637563157,-0.000663963038259,0.001863072102507,-0.619919853738239,0.877372407155853,-0.000386017981617,-0.256303864420367,0.00079320629317,-0.008651890303079,0.09924267742587,0.406255552115249,-0.001289818011348,-0.509655830602507,0.004580346498507,-0.008894154934994,-0.027108171113991,-0.338413908107319,-0.000262045974366,0.359249575368096,-2.4788811096074,23.5111845221178,8.26093398655357,-7.51684830398944,21.3137712101529,25.49422187248,-2.38959987627528,-0.059089478243203,-9.07659144897586,1.64771340464999,-0.002339075670613,-0.190139560403287,4.87056515123,-0.166089575802,214.832092922,-23.3462512131,-18.7408369409,0.355659513182,0,0,0,0,0,0
-1.08391618087492E-05,0.001176556850761,-0.2082022212852,0.662050956526378,0.00021988849875,-0.453533527459921,-0.000539059477912,0.00162367807157,-0.619380081764336,0.865165714529941,-0.000375139173543,-0.244802833670431,0.000122482124068,-0.006763519899125,0.092276092953692,0.446504302789315,-0.001606626968544,-0.543929663225437,0.004163452011563,-0.007979801031235,0.017992399130103,-0.406889754197066,0.000362626935803,0.383367691664508,-2.57372873383052,23.6053310633697,8.568836774591,-6.98870423919102,21.1675639670097,27.4337816046734,-2.46465545902394,-0.059142427860361,-9.36421083361522,1.53591501712796,-0.002152677380255,-0.195698627527933,4.57615194737,-0.287781705401,215.293329714,-23.3463363312,-20.6969936072,0.362679551556,0,0,0,0,0,0
-3.89292513576179E-05,0.00102689112629,-0.205632322981792,0.676530862187257,0.000153032042051,-0.470786867239389,-0.000434222907733,0.001412454977789,-0.617814498077724,0.851300132381623,-0.000355636603537,-0.232647517902445,-0.000936336318296,-0.004988857482363,0.085663276780286,0.482663522029314,-0.002228548556616,-0.575111325982282,0.00349455233928,-0.007040769792681,0.052186122887078,-0.462186071610603,0.000650085666844,0.405177192266205,-2.5208846283767,23.6901800119905,8.79697751811121,-6.16566704313891,20.9243197309542,30.1099775636837,-2.50974607025098,-0.059187500800567,-9.53679564985167,1.44393932853043,-0.001940477129395,-0.19905269009356,3.26830989546,-0.432646387092,215.76096973,-23.321047924,-23.4943545675,0.235418918035,0,0,0,0,0,0
-0.000114442669858,0.000915606574329,-0.20333763450972,0.692024079291286,5.69037542413977E-05,-0.488843117774367,-0.000356780724038,0.001218597161108,-0.615541332813008,0.836095310951496,-0.000337537433394,-0.219855437774002,-0.002517113950012,-0.003709485065374,0.076489615735713,0.516440570134304,-0.003204276260333,-0.601875017832592,0.002581406123184,-0.00646192722271,0.075772175490506,-0.506827381004223,0.00060330567144,0.426402670948119,-2.17630439021346,23.7700766567298,8.89023781620223,-4.6978852515311,20.6097542866485,34.3309154671488,-2.48957510087529,-0.028833135922135,-9.49840304486998,1.41197040122733,-0.000555335014206,-0.197549396647426,-0.21511139676,-0.475076725248,216.514831709,-23.3825610769,-28.0527647867,-0.14993419295,0,0,0,0,0,0
-0.000251507634562,0.00080085226162,-0.201526206178406,0.708506957839127,-7.42143986954492E-05,-0.507453744422489,-0.000311089891157,0.001020047618368,-0.612871774839118,0.81980157800204,-0.000328728288858,-0.206401032428172,-0.004568832156808,-0.003825143756978,0.06038094437714,0.549429284928013,-0.004370605097895,-0.620354221604068,0.001523027762692,-0.00661831809133,0.088985265796334,-0.543124431648526,0.000293638151197,0.448480178194314,-1.2664190819463,23.8536451523217,8.69150115199114,-2.05551172687767,20.2912376236033,41.3835357040813,-2.33028614916311,0.074556914146279,-9.02558430481138,1.52916360042825,0.003501776751299,-0.184096785459655,-7.83190422988,-0.144112165457,217.977866993,-23.7649222592,-35.8488570155,-1.00718337447,0,0,0,0,0,0
-0.00043783324372,0.0005804817384,-0.200593207193961,0.726009210258997,-0.000223891409623,-0.526138366099496,-0.000288857714096,0.000770094339934,-0.61006234289006,0.80261120497145,-0.000322152717822,-0.192261886279637,-0.006210853638602,-0.00734568410731,0.031099966148159,0.583408413995688,-0.004989233697572,-0.622820722566896,0.000741072568693,-0.008331775947791,0.09364773163529,-0.573012434353,0.000219185701218,0.471304871617849,0.771069419700296,24.1132441232997,7.76759645158395,2.4286294819443,20.1942320703053,53.12182522347,-1.91309183421892,0.172959576977094,-7.59076421622488,2.01121650879012,0.005893514059777,-0.138531122657447,-22.7033051858,1.06472942939,220.796850805,-25.0381131433,-49.0398634048,-2.74393583503,0,0,0,0,0,0
-0.000545942017354,5.84958679049838E-05,-0.201168764980346,0.744623191988399,-0.000300393843495,-0.544023079772638,-0.000259683278645,0.000306856151601,-0.60712833849609,0.784710557373928,-0.000257929047805,-0.177530422210165,-0.003603625787791,-0.017399529016513,-0.01918525954615,0.620466057646722,-0.002550081129095,-0.596157122438092,0.000972481181705,-0.015441272944458,0.09780014646566,-0.596688253250763,0.002140789000542,0.491048802315723,5.14128015124589,25.6616405489528,4.97346814084859,9.07200570357073,21.0726238244941,71.9812879351304,-1.11298845452678,-0.393396366498158,-3.97130363341451,3.45528500733623,-0.025499675949632,0.000721998840753,-49.5220048346,3.73021737742,227.633014312,-28.7088270896,-70.4665437541,-6.21965458388,0,0,0,0,0,0
-0.000160677354949,-0.000823683714419,-0.204031553367434,0.764113470262688,-1.07073017378529E-05,-0.559458365975159,-0.000154747022107,-0.000842008103497,-0.603399245543265,0.766626324955848,-1.16260238157133E-05,-0.162533931231147,0.012842155413505,-0.029405986077482,-0.095426279569611,0.649675942476302,0.009656218058587,-0.51450954008402,0.003497875217949,-0.038295475169909,0.124303098427486,-0.602807747269306,0.008210100799654,0.499883032633942,11.1909999452072,36.291048393897,-1.37377423805846,7.94398176552638,24.3064478318557,105.050000757474,0.682378725077816,0.350330330100616,2.34807834668768,9.95415794807085,0.01857521065412,0.541004658297149,-91.1812935256,-0.856255529802,314.084332161,-35.7087336308,-105.248121132,-11.3414613606,0,0,0,0,0,0
-0.000141239361905,-0.000322777473346,-0.203627483274484,0.763767337246936,9.09068191047932E-05,-0.560135345923344,-0.00017039928451,-0.000355652319271,-0.603381956790111,0.766977367212732,9.25937964497974E-05,-0.163505890662475,0.000647933101459,0.016696874702439,0.01346900309834,-0.011537767191738,0.003387137361422,-0.022565998272823,-0.000521742080106,0.016211859474196,0.000576291771822,0.011701408562806,0.00347399400885,-0.032398647710943,0,0,0,0,0,0,0,0,0,0,0,0,19.5846962951,0.431380255686,42.7861933439,-0.026294570592,3.1130374201,0.0170773934537,0,0,0,0,0,0
-0.000141239361905,-0.000322777473346,-0.203627483274484,0.763767337246936,9.09068191047932E-05,-0.560135345923344,-0.00017039928451,-0.000355652319271,-0.603381956790111,0.766977367212732,9.25937964497974E-05,-0.163505890662475,0.000647933101459,0.016696874702439,0.01346900309834,-0.011537767191738,0.003387137361422,-0.022565998272823,-0.000521742080106,0.016211859474196,0.000576291771822,0.011701408562806,0.00347399400885,-0.032398647710943,-5.95837590494694,7.17763435632517,6.16170518806289,-34.5292511054039,-1.13593957777872,-28.9733632005803,-5.5264753166299,7.33729579971947,-11.4685341751726,-16.2780310829003,-1.13730635014232,-26.6215354996874,82.8992861686,-15.2082265056,174.556772099,4.26464221691,42.5844737676,2.61233726574,31.0070691864,-14.082756786,44.1321664531,3.2795371317,30.9557092022,4.49352266085
-0.004473655016839,0.007494195021346,-0.198963975944012,0.759268052993383,-0.002301184687313,-0.566409663879879,-0.003586441128953,0.007797250848538,-0.600660665390727,0.771898448227778,-0.002299882444991,-0.17523604476284,-0.144413855164458,0.260565749823092,0.155450244349082,-0.149976141785114,-0.079736383547268,-0.209143931884516,-0.113868061481426,0.271763438926955,0.090709713312771,0.16403603383487,-0.079749208048033,-0.391005136678828,18.0471406977177,1.4971667157404,-70.7282443285216,-16.1132172005971,-0.010257224062227,-2.80601091762916,49.472405087337,-42.7535539388167,69.1002762009692,-48.8808831093311,-29.2920068680732,-91.1394982823811,0,0,0,0,0,0,155.535523048,26.6657319782,326.194874167,20.6829105343,116.808312872,-36.4264237463
-0.003237775413787,0.003768513792824,-0.228462031298506,0.780883744741684,-0.00215107376757,-0.55569672538761,-0.002182384008125,0.004223530198061,-0.577935161572016,0.758592286023472,-0.002137761563783,-0.181840594248506,0.041195986768411,-0.124189374284085,-0.983268511816481,0.720523058276701,0.005003697324765,0.35709794974231,0.046801904027592,-0.11912402168257,0.757516793957055,-0.443538740143538,0.005404029373604,-0.220151649522209,3.06466102079652,0.945808957386755,-11.9000531023858,0.571415084460058,0.021290313067338,-0.595407555461172,10.6384073606819,-25.5926103120415,9.43076817949185,-49.6922054196354,-23.6656777694388,-59.4614788987476,0,0,0,0,0,0,62.0107170255,3.83256539015,224.209540088,22.017656242,72.4028985419,-9.078236584
-0.001642004678723,0.002203038380849,-0.261529464722803,0.802879817759734,-0.001930279552921,-0.544439691783491,-0.000940620744466,0.002301358003635,-0.553617367855116,0.74606774475874,-0.001887384028281,-0.192042497931171,0.053192357835465,-0.052182513732496,-1.1022477808099,0.733202433935024,0.007359807154987,0.37523445347062,0.041392108788625,-0.064072406480851,0.810593123896666,-0.417484708824425,0.008345917850084,-0.340063456088815,-0.579835961333348,-0.329582133679358,2.39129365208068,5.64972684450165,-0.01340013845253,-0.017802095468593,-0.648300544036376,-23.7858679225312,-3.90132204874075,-44.4632801378244,-22.4247619542917,-33.3019964332252,0,0,0,0,0,0,12.2373568134,1.0738089559,219.525288615,22.6403617022,40.9577291993,-0.509903245499
-0.000622210268898,0.001245980220017,-0.292740247649152,0.825008865884412,-0.00159000039332,-0.53457874920675,-0.00026393336367,0.001234094444121,-0.529637927230441,0.734222647257124,-0.001548115387526,-0.203860690767001,0.033993146994168,-0.031901938694412,-1.04035943087829,0.73763493748926,0.011342638653341,0.328698085891389,0.022556246026558,-0.035575451983794,0.799314687489145,-0.394836583387182,0.011308954691831,-0.393939761194338,-0.816650374784684,-0.159912048590137,3.21933974092012,5.73800248177326,-0.005676333433174,0.007975547197001,-2.66835337852233,-23.5484478006977,-4.03283506405628,-36.8197309143282,-22.4387365329219,-17.7763623312484,0,0,0,0,0,0,-5.4195961998,0.101410335705,216.158582721,23.2485147014,23.5058725309,1.6719074152
-9.45851352925532E-05,0.000510934046291,-0.32157301553676,0.846558109170383,-0.00118941699769,-0.526316754657505,2.77350788358918E-05,0.000521637485117,-0.506458927724778,0.723142944657471,-0.001194552276934,-0.216162173457243,0.0175875044535,-0.024501539124196,-0.961092262920274,0.718308109532352,0.013352779854362,0.275399818308174,0.009722281416848,-0.023748565300154,0.772633316855461,-0.369323419988448,0.011785437019717,-0.410049423008079,-0.343462909820703,-0.023504050568519,1.35913478687577,5.00234964264236,-0.000508600068346,-0.059899901546589,-2.31932101550435,-23.5049841846506,-1.82535250369807,-31.3552732282997,-22.6214183355262,-9.46652815468204,0,0,0,0,0,0,-10.3558171505,-0.352398229738,214.693404075,23.6208210774,14.6418293378,1.94354057716
0.000176331726051,-9.57777799238746E-05,-0.348645933539473,0.867103945826063,-0.000790144403828,-0.518973631645516,0.000136136524021,-3.05858253453729E-05,-0.484238950582573,0.712988071579114,-0.000872972567072,-0.22847687131693,0.009030562044797,-0.020223727540489,-0.902430600090451,0.68486122185603,0.013309086462047,0.24477076706628,0.003613381506165,-0.018407443682074,0.740665904740156,-0.33849576927856,0.010719323662079,-0.410489928656242,0.107108910552536,-0.002609166193543,-0.385648710244332,4.43177505392143,0.000348975926621,-0.112859720016201,-1.61773797576336,-23.5186318689315,0.0307777302906,-28.0830649933096,-22.7748195274752,-5.18288366366958,0,0,0,0,0,0,-10.5004841172,-0.542431805054,214.583940872,23.8352314661,10.3399598698,1.72426977025
0.000350660693474,-0.00062696749035,-0.374522131149526,0.886387599018244,-0.000420712833748,-0.51177975356828,0.000177534672722,-0.000501608352338,-0.463032736120999,0.703854223961008,-0.000598705985516,-0.240692107790077,0.005810965580765,-0.017706323680888,-0.8625399203351,0.642788439739356,0.012314385669348,0.239795935907883,0.001379938290024,-0.015700750899752,0.706873815385784,-0.304461587270208,0.009142219385185,-0.40717454910488,0.442189176022107,-0.011332674723558,-1.67608240997346,4.07296624271248,0.000130846179179,-0.14364915932963,-0.988449737251677,-23.5513986330785,1.3154838469232,-26.0490834261802,-22.8605721992863,-2.78741322784291,0,0,0,0,0,0,-8.94868119289,-0.583871387746,214.890430471,23.94144604,8.11411054201,1.41268484997
0.000505875352264,-0.001121481491331,-0.399494382654863,0.904164265216155,-8.90228305728241E-05,-0.504135238969938,0.00020384426844,-0.000932881181742,-0.442837727836607,0.695810108712695,-0.000372676245607,-0.252873459175896,0.005173821959642,-0.016483800032678,-0.832408383511212,0.59255553993037,0.011056333439164,0.254817153278073,0.000876986523956,-0.014375760980126,0.673166942813095,-0.268137174943744,0.007534324663657,-0.406045046193977,0.692870987928411,-0.014250930438849,-2.63475194056057,3.83161241350981,0.000117170801579,-0.160919857519622,-0.483066341852205,-23.5629825272322,2.22569372630417,-24.5424928533702,-22.8597362093384,-1.09116858913684,0,0,0,0,0,0,-6.99294026986,-0.544710219748,215.05813093,23.9525149951,6.62507921805,1.12343127791
