t[s],q_LRHip1,q_LRHip2,q_LRHip3,q_LRKnee,q_LRAnkleRoll,q_LRAnklePitch,q_LLHip1,q_LLHip2,q_LLHip3,q_LLKnee,q_LLAnkleRoll,q_LLAnklePitch,qd_LRHip1,qd_LRHip2,qd_LRHip3,qd_LRKnee,qd_LRAnkleRoll,qd_LRAnklePitch,qd_LLHip1,qd_LLHip2,qd_LLHip3,qd_LLKnee,qd_LLAnkleRoll,qd_LLAnklePitch,Tau_LRHip1,Tau_LRHip2,Tau_LRHip3,Tau_LRKnee,Tau_LRAnkleRoll,Tau_LRAnklePitch,Tau_LLHip1,Tau_LLHip2,Tau_LLHip3,Tau_LLKnee,Tau_LLAnkleRoll,Tau_LLAnklePitch
3.54,-1.470523791257159e-05,0.0009551633697878407,-0.4567700764647554,0.7724001078557762,0.0005420085928037777,-0.31527135399929607,-0.0005428409460392022,0.0011586808127508398,-0.5208643107273548,1.0568831539977597,0.00014242583619483896,-0.5346000416694109,-0.0017162796714614733,0.015629014729137383,0.4729959588460408,0.05403957636925895,-0.0070763147827779364,-0.5247879960014126,-0.00856581493307313,0.017938147671668566,-0.9074935225469729,0.6422074387555152,-0.012086296604533624,0.27669488429646755,-0.4735521038087794,23.649578540235336,4.276393596699415,-24.772657096205013,22.501708965950225,2.102118465011223,-1.2671460526770004,-0.052950953965029635,-4.840513561295163,3.8334105197429857,-0.0020799457556702787,-0.17397018247157353
3.57,-7.583349128379616e-05,0.0014251553316525414,-0.4431930432315292,0.775040462905833,0.0003662908599070166,-0.33138932153476724,-0.0008042531260214758,0.0016786663603741829,-0.5468134166655492,1.0732902669525517,-0.0001666853623885293,-0.524741637427903,-0.002037608445707486,0.015666398728823354,0.45256777444087526,0.08801183500189097,-0.005857257763225371,-0.537265584515706,-0.008713739332742452,0.017332851587444766,-0.8649701979398099,0.5469037651597335,-0.01030370661944561,0.32861347471693036,-0.6430431402919947,23.36544527046991,4.630878845977439,-23.601442685038023,22.04752391846469,3.865300540712138,-1.3725448582011424,-0.05728441455712349,-5.232752768905102,3.6727259484678387,-0.0023673439853451246,-0.17268700952697974
3.6,-0.00014233864835569665,0.0018817526292452598,-0.4303100421629259,0.7790097019869248,0.00021676812528786138,-0.34812404368317124,-0.0010529228229543318,0.0021593012828990846,-0.5711581645113195,1.0862884576978389,-0.000423047832520718,-0.5131089769113039,-0.0022168385690633503,0.015219909919757286,0.42943336895344225,0.13230796936972866,-0.004984091153971841,-0.557824071613466,-0.008288989897761865,0.016021164084163386,-0.8114915948590119,0.43327302484290825,-0.008545415671072957,0.3877553505533041,-0.7446776502866791,22.894092344420113,4.824317921983754,-22.455613688888693,21.470420086122797,5.562666248637477,-1.4246462995984044,-0.011333802064195247,-5.462047403453914,3.4987953080446563,-0.0010548353949568314,-0.167935857965519
3.63,-0.00020241607191338206,0.0022466483343965057,-0.41825712692066624,0.7847169141179229,8.692265057241651e-05,-0.3657688896782978,-0.0012529285608098475,0.0025455651971715396,-0.5934663265645915,1.0952003570232818,-0.0006350156490481829,-0.49950292431599513,-0.0020025807852561803,0.012163190171708195,0.40176384140865445,0.190240404366603,-0.004328182490514828,-0.5881615331708854,-0.006666857928517192,0.01287546380908183,-0.743605401775733,0.2970633108480968,-0.00706559388424883,0.4535350865102908,-0.8236959489502891,22.219468296414327,4.905614170412857,-21.34177633055119,20.867665187394586,7.114175831897413,-1.4317184233457734,0.08237667547582245,-5.5800937149134375,3.2768858622351984,0.0016082821846342555,-0.16356837655381384
3.66,-0.00022574122421358922,0.002320796097032379,-0.4072241370394252,0.7926577323275582,-1.021939659771675e-05,-0.38466706713937543,-0.001350578505706928,0.0026855944907687498,-0.6132391754452542,1.0991837045058581,-0.0008159097169332227,-0.4837504712753187,-0.0007775050766735722,0.002471592087862448,0.36776632937469994,0.2646939403211769,-0.0032380682390044427,-0.629939248702588,-0.0032549981632360187,0.004667643119907002,-0.6590949626887572,0.13277824941920865,-0.006029802262834664,0.5250817680225472,-1.0110026258870788,22.11206802390824,5.20969687088783,-20.612752692369565,20.644388710730155,8.753525167802426,-1.5183459424498367,0.08813408851004086,-5.922070760766018,3.174652642830534,0.0017358955694764249,-0.16083061217361969
3.69,-0.00020877157031252806,0.0021124202952225416,-0.3971255856346123,0.8028224973688558,-7.76322464449279e-05,-0.40491127648721503,-0.0013362197257758288,0.0025851158181205295,-0.630349144512021,1.0982979240410726,-0.0009680276667130688,-0.46600846016979824,0.000565655130035372,-0.006945860060327916,0.336618380160431,0.33882550137658823,-0.0022470949949070385,-0.6748069782613202,0.0004786259977033096,-0.0033492890882740167,-0.57033230222556,-0.029526015492851665,-0.005070598325994867,0.5914003701840155,-1.3654491519912069,22.602934051405995,5.875610377057455,-20.16484208340019,20.80280201303938,10.626922443462517,-1.7265559507144927,0.0032010782305053457,-6.625465602393775,3.148835087315814,-0.0008898838202270171,-0.1643950430418575
3.72,-0.00017890556730945105,0.0018346724078382808,-0.38760357651827576,0.8147045657708238,-0.00013676002697156627,-0.426340149776511,-0.0012509541692764142,0.0024053952623564567,-0.6451073639393401,1.093485199162214,-0.0010834987871388019,-0.4467105005071526,0.0009955334334359003,-0.00925826291280869,0.31740030387788487,0.3960689467322669,-0.001970926017554612,-0.7142957763098666,0.0028421852166471543,-0.005990685192135763,-0.4919406475773056,-0.16042416262861448,-0.003849037347524439,0.6432653220881877,-1.7643098162723183,22.941226875419233,6.597200309493455,-19.610600222018462,20.938417105073633,12.571244161119168,-1.9367927329859733,-0.03902952327550838,-7.380629809681153,3.028175573141111,-0.002304956752894956,-0.17405228605481285
3.75,-0.00015081768904620017,0.0015810012457784346,-0.37836682855290155,0.827894938629915,-0.000193972038286686,-0.4488320651182475,-0.001130692673076298,0.0022135704257567426,-0.6578630574133674,1.0855089236386766,-0.0011626765560315672,-0.4262163002876636,0.0009362626087750294,-0.008455705401994877,0.3078915988458081,0.43967909530303867,-0.0019070670438373239,-0.7497305113912176,0.0040087165400038705,-0.006394161219990473,-0.4251897824675769,-0.2658758507845826,-0.002639258963092176,0.6831400073162994,-2.146055976549712,23.13626560397538,7.282649473910596,-18.96338018787835,20.942222377791825,14.63848896865949,-2.124891314825891,-0.0380974521441519,-8.093623824947674,2.862114971416194,-0.0021390400797690733,-0.1843805500112799
3.78,-0.00013784623099886726,0.0013847775334227305,-0.369203873675084,0.8420937632594111,-0.0002571005953756402,-0.4723073570454795,-0.001000187672094096,0.0020469123687123746,-0.6689629314224236,1.0749942817163691,-0.0012176152677156485,-0.40478857871856533,0.0004323819349110971,-0.006540790411856805,0.30543182926058504,0.47329415431653443,-0.0021042852362984743,-0.7825097309077323,0.00435016669940674,-0.005555268568145604,-0.36999580030187335,-0.35048806407691524,-0.0018312903894693792,0.7142573856366098,-2.4683528256086973,23.255430017308264,7.91590861446347,-18.175199544861403,20.790412615144884,16.972047346384116,-2.2950717792829827,-0.03201326208419528,-8.741832127778899,2.6723693336870067,-0.001678976136689176,-0.1940265683648813
3.81,-0.0001581143847545945,0.0012578453205831495,-0.3599888891832547,0.8570943684643803,-0.0003403584398198064,-0.49670780507177514,-0.0008786285114026457,0.0019272981695716777,-0.6787508300490996,1.0624511711778026,-0.001267015095878409,-0.3825900485538503,-0.0006756051251909076,-0.004231073761319366,0.30716614972764233,0.5000201734989701,-0.002775261481472208,-0.8133482675431883,0.004051972023048339,-0.003987139971356559,-0.326263287555869,-0.4181036846188818,-0.0016466609387586855,0.7399510054905006,-2.6738486592118282,23.346223925235968,8.4992936667559,-17.099994358450523,20.468007501347437,19.907030708864053,-2.4494334713314263,-0.03911318010911083,-9.310539138703666,2.474488627745325,-0.0015931073866108157,-0.2026731323939192
3.84,-0.00023994608485518153,0.0012059621632904017,-0.35070073372547916,0.8727671338449939,-0.0004661612084510137,-0.5219563544602718,-0.0007860928517811957,0.001864581150365552,-0.6875856557864013,1.0482877890032434,-0.0013308907718673317,-0.3596788150834268,-0.002727723336686234,-0.0017294385764249267,0.3096051819258523,0.5224255126871236,-0.004193425621040242,-0.8416183129498864,0.0030845219873816667,-0.0020905673068708566,-0.2944941912433883,-0.4721127391519762,-0.002129189199630758,0.7637077823474496,-2.64972992080364,23.449982214246173,9.025827874156192,-15.441291536187931,19.94653642526326,24.120517215937916,-2.5784824369224664,-0.06136981290420685,-9.757496333305289,2.2943302024814662,-0.001966475947342345,-0.20959394570175782
