t[s],q_LLHip1,q_LLHip2,q_LLHip3,q_LLKnee,q_LLAnkleRoll,q_LLAnklePitch,q_LRHip1,q_LRHip2,q_LRHip3,q_LRKnee,q_LRAnkleRoll,q_LRAnklePitch,qd_LLHip1,qd_LLHip2,qd_LLHip3,qd_LLKnee,qd_LLAnkleRoll,qd_LLAnklePitch,qd_LRHip1,qd_LRHip2,qd_LRHip3,qd_LRKnee,qd_LRAnkleRoll,qd_LRAnklePitch,qdd_LLHip1,qdd_LLHip2,qdd_LLHip3,qdd_LLKnee,qdd_LLAnkleRoll,qdd_LLAnklePitch,qdd_LRHip1,qdd_LRHip2,qdd_LRHip3,qdd_LRKnee,qdd_LRAnkleRoll,qdd_LRAnklePitch,Tau_LLHip1,Tau_LLHip2,Tau_LLHip3,Tau_LLKnee,Tau_LLAnkleRoll,Tau_LLAnklePitch,Tau_LRHip1,Tau_LRHip2,Tau_LRHip3,Tau_LRKnee,Tau_LRAnkleRoll,Tau_LRAnklePitch
0.0,0.0,0.0,-0.2,0.4,0.0,-0.2,0.0,0.0,-0.2,0.4,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6015930665180775,-7.489151570470312,-0.9429214269507256,7.4028081829038115,1.8494441173957057,-7.3756598860945815,1.60158366249334,-7.489193516412271,-9.791648674002047,22.643869410140695,1.8494380970382736,-14.597038902717486,0.06263138502061495,-3.1125507381570254,-1.8416229065379548,-12.604057217625705,3.993312391868669,-19.830582739119794,0.06263444436886409,-3.1125453686892164,-0.5869641131307656,-14.758312720485984,3.9933149658566998,-18.96340728655296
0.03,0.0014414337598662697,-0.006740236413423281,-0.20084862928425568,0.40666252736461345,0.0016644997056561351,-0.20663809389748514,0.001441425296244006,-0.006740274164771044,-0.20881248380660186,0.42037948246912665,0.0016644942873344463,-0.21313733501244575,0.04804779199554232,-0.22467454711410936,-0.028287642808521765,0.22208424548711433,0.055483323521871165,-0.22126979658283744,0.0480475098748002,-0.22467580549236812,-0.29374946022006143,0.6793160823042208,0.055483142911148205,-0.43791116708152455,-2.1476663723657907,10.521137069038588,8.053258719324873,-10.973587618623526,-1.6233778113382868,4.383532776590982,-1.8571232341443924,10.477517681238538,-13.156800530150683,10.2401937588315,-1.5789951793247923,5.506744361864627,-17.08946957742146,33.9190951514251,26.450153675791995,-12.253467816731952,23.655359010809757,-10.892529644535804,-7.197343503959261,-1.1294318268478454,-27.574921364471752,-6.347220302511316,-0.003184440184125501,-1.0764945697765955
0.06,0.0009499677846033275,-0.0040114494647118335,-0.19444932572111895,0.4034488258724657,0.001867959381107812,-0.20933100829603837,0.0012114396817580588,-0.004050782416427403,-0.2294660880903393,0.44997513932120164,0.0019078929132765794,-0.22131860009921334,-0.01638219917543139,0.09095956495704824,0.2133101187712244,-0.10712338307159144,0.006781989181722563,-0.08976381328510796,-0.0076661871495315725,0.08964972494478798,-0.688453476124582,0.9865218950691659,0.008113287531404438,-0.2727088362255857,0.1292476948044623,-1.4765771873630058,0.7045608769973626,-0.23598388152328198,-0.13452140942081314,-0.558429479775981,-0.2613317823330199,-1.63857658205076,-1.6120816269510776,0.2740316755290557,-0.11534307932771526,0.4224783056591832,-3.5984024889500588,24.42664109713991,5.924351523701005,-12.916377476014452,21.587400961279265,-1.095799474139462,-1.8301485590716917,-0.45984593280625513,-6.898566236838776,0.12854978797827102,-0.011060349224233568,-0.3383600272486982
0.09,0.0005748247346644018,-0.0026115819846270916,-0.1874159173686846,0.400022738886947,0.001950349788080757,-0.21252650922639,0.0007462554631723937,-0.0028360095919294477,-0.2515705658383327,0.47981742468125277,0.0020474827678237687,-0.22911963471088764,-0.012504768331297524,0.04666224933615807,0.23444694508114527,-0.1142028995172899,0.0027463468990981685,-0.1065166976783874,-0.01550614061952217,0.04049242748326518,-0.7368159249331143,0.9947428453350375,0.00465299515157298,-0.2600344870558102,0.1982108911170144,-0.7483893437174345,-0.1975782617376467,-0.042773368163693704,-0.1376286163695113,-0.1115854622603365,0.1975718277552012,-0.5528348008072186,0.46978105712929263,0.10063337915835646,-0.1755586658658217,-0.26743131917079666,0.18480930305276147,24.00468047886593,0.9831646469734507,-11.542206449402142,21.793897696997444,6.889922975570098,-0.4512864524573053,0.188612216540365,-1.7332609731361512,2.281186839995666,0.012471636884381148,-0.12215766554530694
0.12,0.0003780714867307891,-0.0018852649138880405,-0.18056032945181413,0.396558155870081,0.0019088744403211418,-0.21582243707277593,0.0004588858895664097,-0.002118788088157989,-0.27325224063490977,0.5097502800825464,0.0020290698230917186,-0.23716135750981568,-0.0065584415977870915,0.024210569024635035,0.22851959722901588,-0.11548610056220071,-0.0013825115919871697,-0.1098642615461975,-0.009578985786866133,0.023907383459048626,-0.7227224932192355,0.9977618467097882,-0.0006137648244016703,-0.2680574266309341,0.12317232803400202,-0.30882813794880803,-0.41757683407234936,0.10517661985318227,-0.08749627742417942,0.1486666170837907,0.17739953999029723,-0.22646932437455902,0.7312772430097674,-0.263392070220128,-0.1264055150187957,-0.34709140288994433,0.7746421436275821,24.423332399377323,1.0155943435886627,-9.279120239898349,22.517951112679633,11.498499611447683,-0.422921681377048,0.019525499173525307,-1.5868008416273645,2.479661894256958,0.004545920857228293,-0.11673852867831029
0.15,0.00029217333402777816,-0.0014368931673029168,-0.17408056068560876,0.3931882318110828,0.0017886524428797654,-0.21898456496378643,0.0003311759019516932,-0.0016053889763236334,-0.29427576591277804,0.539446082620642,0.0018968919148427523,-0.24551546257134466,-0.002863271756767031,0.014945724886170794,0.2159922922068454,-0.11233080196660525,-0.004007399914712552,-0.10540426303368378,-0.004256999587157216,0.017113303727811856,-0.7007841759289425,0.9898600846031843,-0.004405930274965541,-0.27847016871763247,0.054633726620068046,-0.12234284144864205,-0.4602945333671187,0.2088508175781385,-0.04112318632269307,0.23499128179855688,0.0837658204154117,-0.12261744149345954,0.5397838209889123,-0.5000079392637602,-0.058657797966205294,-0.08767621962018524,0.5059449543489883,24.688513003189133,2.001962590095185,-7.615243655371979,23.140226036745464,13.776367773474856,-0.6652638403306229,-0.0950239385076932,-2.491340896779421,2.2975119288526646,-0.0009100328644504407,-0.14700829165960402
0.18,0.00025544553528282846,-0.001098629978021571,-0.1680150569994338,0.39000627348790495,0.001631419577747965,-0.22193520070117825,0.0002788551527108472,-0.0012023455618333913,-0.3148134857517563,0.5686918780134002,0.0017119219884242014,-0.2539484762305318,-0.0012242599581649897,0.011275439642711532,0.20218345620583184,-0.1060652774392611,-0.005241095504393344,-0.09835452457972707,-0.0017440249746948655,0.01343478048300807,-0.6845906612992751,0.9748598464252715,-0.0061656642139517,-0.281100455306238,0.017313169938006467,-0.05572568475474782,-0.45346861034528274,0.27076030336377244,-0.01011872512208356,0.21796718263658477,0.02234394314200827,-0.07467549209184288,0.3610860691360571,-0.6508002466280374,-0.015220096523506754,0.20725904803453687,0.1202709568701534,24.769967032378123,2.865515055469178,-6.6121716038651615,23.558954525239567,14.755391614224898,-0.88559801438413,-0.10455923007291483,-3.342620982366875,2.1523403158490533,-0.0020426855784204563,-0.1699385176339871
0.21,0.00023429958948208458,-0.000810519905019498,-0.1623576750625696,0.3870679994377545,0.0014650798600062895,-0.22468966597419715,0.0002466439522978087,-0.0008665100902258078,-0.33502622812851207,0.5973519531841931,0.0015132539751344944,-0.26219495674648785,-0.0007048648600247958,0.009603669100069098,0.18857939789547334,-0.09794246833834792,-0.005544657258055851,-0.09181550910062952,-0.0010737066804346173,0.011194515720252783,-0.6737580792251935,0.9553358390264304,-0.006622267109656902,-0.2748826838652019,0.0022858265994045723,-0.03454896900103677,-0.4270030061542798,0.31187731120746776,0.007721875695096969,0.15214790296431602,-0.004325857261502364,-0.04725281510874746,0.2824632698936185,-0.7752652733006968,0.0048172997908437765,0.4309914136330555,-0.21370785126170108,24.765578342211835,3.4942434085469696,-5.99797183426605,23.80444725705426,15.148801392202477,-1.0505566119024203,-0.07795043248521465,-3.992652670850055,2.0871860409469183,-0.0015739505643110167,-0.18270198483374994
0.24,0.00021521088762080481,-0.0005535039041183582,-0.15708459583124423,0.3844104149676908,0.0013056898303902011,-0.22730719813454814,0.00021053948034941805,-0.000573202152216097,-0.35498475356236364,0.6253142896090154,0.0013189215316565467,-0.27005354499017414,-0.0006362900620426586,0.008567200030037995,0.17576930771084495,-0.08858614900212389,-0.005313000987202942,-0.08725107201170004,-0.0012034823982796882,0.00977693126699036,-0.6652841811283849,0.9320778808274095,-0.006477748115931588,-0.2619529414562103,-0.0019188866119748127,-0.027039901678904243,-0.39222394209264166,0.34519040111445065,0.016482171402458334,0.0718626679654335,-0.012026335620909379,-0.031054345362820257,0.2838423270129482,-0.8998042237139217,0.012017030963573205,0.580834376278748,-0.47964044231650177,24.733887022630448,3.9655312372918576,-5.549811062012855,23.9267404834326,15.36138360516932,-1.1777535593380417,-0.0525767137268493,-4.495401404362885,2.072940119298117,-0.0009829591166460566,-0.18926706035702348
0.27,0.00019439518780874773,-0.0003208238147282322,-0.15216451814780227,0.3820635018586301,0.0011611337550363253,-0.22986005389373024,0.00016361130634220895,-0.00030784312503292447,-0.37468782090190356,0.6524668022324951,0.001135404416045815,-0.2773893822952096,-0.000693856660401903,0.0077560029796708676,0.1640025894480657,-0.07823043696869036,-0.004818535845129192,-0.08509519197273704,-0.0015642724669069695,0.008845300906105752,-0.6567689113179965,0.9050837541159918,-0.006117237187024392,-0.24452791016784786,-0.002094063256663503,-0.02222426862397242,-0.3571382002961059,0.3762325810397442,0.019683676115164417,-0.005405763365615712,-0.012152022144285013,-0.021137698971466,0.3341117279974384,-1.0318431878119654,0.013877501116201785,0.6814920444357853,-0.688087319039922,24.695861206776073,4.345975903363613,-5.148104861609966,23.968858234999868,15.586037581257854,-1.282572481812035,-0.03697403641758239,-4.90617599087935,2.0845813472370227,-0.0006408957761528246,-0.19255982885817713
