t[s],X,Y,Z,Qx,Qy,Qz,Qw,vx,vy,vz,wx,wy,wz
3.15,1.0296558137412817,0.0014917447524612373,0.8480362894210003,-7.534269952743518e-05,0.00041940537547549474,-0.0003425287633076074,0.9999998505483163,0.36545805759583155,0.011240164194072734,-0.1465208830107532,-0.016653370192467105,-0.0076056197304644555,-0.004781550835520492
3.18,1.0365404660282833,0.001548242643794007,0.8439153653421012,-0.00030768195242155495,-0.00020178306668316553,-3.631879646702371e-05,0.9999999316481752,0.2295175743241422,0.0020228040250755037,-0.13731345021180177,-0.015483658927573925,-0.04141940614352559,0.02040438198205355
3.21,1.0369059870481123,0.0014831173442429232,0.8439466039790268,-0.00011620879389094591,-1.5239851352050575e-06,-3.6654515635565406e-05,0.9999999925748201,0.012184403842739444,-0.0021703949589368813,0.0010378906678034927,0.012764388381833486,0.013351076005701297,-2.084912484856885e-05
3.24,1.0369059870481123,0.0014831173442429232,0.8439466039790268,-0.00011620879389094591,-1.5239851352050575e-06,-3.6654515635565406e-05,0.9999999925748201,0.012184403842739444,-0.0021703949589368813,0.0010378906678034927,0.012764388381833486,0.013351076005701297,-2.084912484856885e-05
3.27,1.042991775085834,0.00323889468164879,0.8429139299670535,0.0023737410517246705,0.0024904380782999843,-0.0015386809387473626,0.999992897741062,0.20285262770611723,0.05876804078308641,-0.034049879517155025,0.16599076386084166,0.1661489294999286,-0.10011630329920972
3.3,1.0519156348862773,0.0028613344887625245,0.844916734819948,0.0009829436485489882,0.0008444732438887264,-0.0008537357913074298,0.9999987959102364,0.29726679292739855,-0.011648196359363233,0.06779261910604406,-0.0926650606187493,-0.10976555649359626,0.0456928894468759
3.33,1.0632319521243307,0.0024117884258685464,0.8472203647166775,0.000299349974049082,-0.0001587381583266712,-0.00027010320705482684,0.9999999061180194,0.37717446186516,-0.014462360052011333,0.07706524008445526,-0.04554870225929017,-0.06688142437414585,0.038936121976625535
3.36,1.0755792462375509,0.001964837337524377,0.849592914540463,-8.39752188317972e-06,-0.0004173363857888493,2.4757320743838157e-05,0.999999912573445,0.41162561423597316,-0.014774413774856191,0.07885220606987041,-0.020508721859154394,-0.017239537997674803,0.019665785114812217
3.39,1.0881498299865677,0.0015667183331593791,0.8518132376348354,-0.00017282344518104926,-0.000351141418132997,0.00013070600727119509,0.9999999148738468,0.419074141356453,-0.013349162212511919,0.07368633120633725,-0.010958670334644668,0.004413209622538841,0.007067856983693851
3.42,1.1005615932282846,0.0012312534442453097,0.8537576627012696,-0.0002869045372256623,-0.00023177632405281027,0.00015040927843301192,0.9999999206712824,0.4137599879237095,-0.011328211748404416,0.0645678170205739,-0.007603904099173152,0.007958439493453321,0.0013175971000740612
3.45,1.1126914966100396,0.0009545853256672436,0.8553887051395146,-0.00038610280557178087,-0.00015421965937850704,0.0001409769176549031,0.9999999036332098,0.40434835791835977,-0.009376624487491832,0.05420574942255091,-0.0066125857723111445,0.005171618753734867,-0.0006258076215423917
3.48,1.124546371270389,0.0007277236680490941,0.8567067350727268,-0.00048718183099236097,-0.00012885786860339414,0.0001273885246652197,0.9999998649108294,0.39517286000044,-0.007706419881405689,0.04381580113110912,-0.006738503399136756,0.0016920852488098732,-0.0009042003743183561
3.51,1.1361838417187324,0.0005414985633400129,0.8577167711942026,-0.0006003343570791835,-0.00014260987203104061,0.00011892123075257283,0.9999998025593929,0.38792326090910195,-0.006339605359780665,0.03355574049376796,-0.0075436922899257105,-0.000915564679277581,-0.0005639602651493396
3.54,1.1476729108684605,0.0003876319065306064,0.8584131266358047,-0.0007317831131219317,-0.00018239123285039598,0.00011817073773483922,0.9999997086312526,0.3829752638538946,-0.005250521953910102,0.02308046842934694,-0.008763574984470866,-0.0026510189260263188,-5.037452861829817e-05
3.57,1.159079260064334,0.00025855418034669193,0.8587731290305044,-0.000882121345087881,-0.000239395257557351,0.00012462039875719676,0.9999995745107092,0.38021560807599686,-0.004414135865620542,0.011832676923689518,-0.010022923120270961,-0.0037993991319571177,0.0004290253875223522
3.6,1.1704636026732766,0.00014762781500657867,0.8587528561945063,-0.0010389925997362492,-0.0003061222937861383,0.0001353114355992723,0.9999994042369897,0.3794766864583725,-0.003794680518194625,-0.0008899694922457364,-0.010458473002172146,-0.004447795357185087,0.0007113164304048754
3.63,1.1818850761551818,5.232009731825865e-05,0.8582811847033763,-0.001160059277334863,-0.00037088273782425856,0.00014396607477314518,0.9999992479908358,0.38070415200236973,-0.0032483827111448715,-0.015987190554508736,-0.00807152544284827,-0.004316870926068845,0.0005749620515860673
3.66,1.193402898487887,-1.364157484798234e-05,0.8572567186107949,-0.0011518077866817418,-0.0004110791342826303,0.0001386669495834241,0.9999992425618356,0.38389996312579716,-0.0022279285112900937,-0.03445419276962549,0.00054958172538923,-0.002679427259379019,-0.00035658739751574656
3.69,1.2050720112635145,-5.20973754852045e-05,0.8556693534158497,-0.0010167576449746968,-0.0004178353869680451,0.00011785362641692098,0.999999388863815,0.38892610453472315,-0.0012665371033990114,-0.05323734141483234,0.009002714370408126,-0.0004500627660561072,-0.0013917750635908392
3.72,1.216942738835174,-8.239901402997592e-05,0.8536010668327515,-0.0008513946513149102,-0.00040098118657903967,9.119196869845454e-05,0.9999995530125303,0.3956341277710332,-0.0009636661442770861,-0.06926870494040395,0.011023593761701502,0.0011241252380943003,-0.0017809079179740843
3.75,1.2290603595030736,-0.00011114275754003529,0.8511053721214046,-0.000699522616411184,-0.00036435356772579594,6.45931123756845e-05,0.9999996868711093,0.4038567579956524,-0.0008917836389049811,-0.08350036850123291,0.010124317074978021,0.0024424301948952863,-0.001775238001445531
3.78,1.2414617667561718,-0.00014482641343339364,0.8482110359725744,-0.0005743523976846232,-0.0003053130727684186,4.27953434664057e-05,0.9999997875358821,0.4133154244757924,-0.0010440998904438475,-0.09675605724872435,0.008344408124890667,0.0039365117492777685,-0.0014534716474401048
3.81,1.2541651729408219,-0.00019390541111820994,0.8449290850505091,-0.00047565561347361513,-0.0002148869458013624,3.109164295472218e-05,0.9999998633043145,0.4233897888385444,-0.001552266654943601,-0.10962030041222241,0.006579806905376964,0.006028575296375122,-0.0007787932172252525
3.84,1.2671455561011196,-0.0002743111938575751,0.8412591225150128,-0.0003969035091482852,-8.101980793125158e-05,3.714804800686914e-05,0.9999999172617053,0.43264304154971145,-0.0026029193273570802,-0.12246241735376574,0.005250505542276563,0.00892412016062758,0.00040687696184177173
3.87,1.2802855730065539,-0.00040784778614148993,0.8371977454484588,-0.0003262534937800178,0.00010101852161515187,7.244863967893356e-05,0.9999999390525535,0.43800278834062084,-0.0044013256378175325,-0.13537367800898792,0.004710642736742783,0.012134778800400894,0.002357807718339125
3.9,1.293288489671738,-0.0006198306066953714,0.832751801869046,-0.000242139420791469,0.0003024508389911048,0.00015093240894430387,0.9999999135556956,0.43348873815704075,-0.007078735337819076,-0.1480272531595345,0.005608048365402125,0.01342670732846345,0.005237198807355625
3.93,1.305538555668108,-0.0009244275447706093,0.827959296516239,-0.00010232906066369752,0.000412967185196577,0.00027441587018324265,0.9999998718413905,0.4084453765729719,-0.010271961021018778,-0.15946152841783043,0.009319311457227981,0.0073643565337157355,0.008236833596888572
3.96,1.3159006319737736,-0.0012605285434793667,0.8229328872132637,0.0001530208619997342,0.00020111771105579598,0.0003711059481933023,0.9999998992083236,0.3454980632699977,-0.011434847822710797,-0.16733427167408754,0.017016788875488784,-0.014128628585782137,0.006451588854394145
3.99,1.3224976008746459,-0.0013151825876769048,0.8181144757914134,0.0003952607688951641,-0.0005148113566245932,0.00015194465456032597,0.9999997778254821,0.21984758226020729,-0.00202487600369081,-0.16068164568865448,0.016134554514330813,-0.04773683186222632,-0.014600198552153784
4.02,1.3233503785923444,-0.0012439617624685222,0.8182012300599543,0.00011570506092696977,-5.432391797319229e-05,0.0001496120455178172,0.9999999806387432,0.028428280694243885,0.002366928936952199,0.0028744189859929437,-0.018632464785940512,0.030701934535647353,-0.00015804890807444814
4.05,1.3233503785923444,-0.0012439617624685222,0.8182012300599543,0.00011570506092696977,-5.432391797319229e-05,0.0001496120455178172,0.9999999806387432,0.028428280694243885,0.002366928936952199,0.0028744189859929437,-0.018632464785940512,0.030701934535647353,-0.00015804890807444814
4.08,1.330533821834138,-0.0030139902824152754,0.818872307689732,-0.0017137630660878597,0.002660484652957193,0.0015619020025118618,0.9999937726304595,0.2392880918156092,-0.0594466733159576,0.02289862598757184,-0.12193255726986967,0.18101673688574238,0.09413860779291376
4.11,1.3404166115506688,-0.002529218427694091,0.8226597278538746,-0.0007029180807350092,0.0009594823920720064,0.0008661832863629627,0.9999989175125269,0.32900518326105466,0.015053181769852236,0.12747692679048514,0.0673361598840334,-0.11342620981618307,-0.04639658046736121
4.14,1.3525865682941325,-0.001995508397057763,0.8266763929353226,-0.00019511218728818499,-4.7394910011581424e-05,0.0002757566101626339,0.9999999418216227,0.4055630130714179,0.017206760705378563,0.13427455300687796,0.033833370967741236,-0.06712681988394376,-0.03937650701729401
4.17,1.365637783024983,-0.0015192040695757585,0.8306317566873632,3.0491267944712536e-05,-0.00030317647979099854,-2.0728527827286407e-05,0.9999999533623153,0.4350907308569455,0.01574416766391961,0.1316955467797947,0.015034591112693823,-0.01705239512253799,-0.019769715504931947
4.2,1.3787859360079815,-0.001125802543735816,0.8343011746781944,0.00015173915038333062,-0.00024241316417937563,-0.00012561409502778116,0.9999999512160924,0.43833650937640767,0.013199793735943908,0.12207240260456631,0.008080987938136736,0.004050841841395238,-0.006994945008273827
4.23,1.3916937835723673,-0.00080950302972865,0.837572218542294,0.0002385378958774592,-0.00013464194555657652,-0.00014378634808809014,0.9999999521483512,0.4302998053927187,0.010701755639699863,0.1088684106592298,0.005785386574837119,0.007185290642987888,-0.0012139764258333047
4.26,1.4042772903065712,-0.000554741709033897,0.8404262484204331,0.0003178833669770324,-6.968443680413707e-05,-0.000133164906967343,0.999999938180674,0.4194672786707372,0.008661122889564147,0.09504385069048374,0.005289170724243188,0.004331429752687283,0.0007063507044560607
4.29,1.4165689902266396,-0.000346997288553031,0.8428813740322042,0.0004037710045535022,-5.465165237370204e-05,-0.0001188852359796546,0.9999999099242326,0.4097317367010585,0.007087124027642132,0.08178152060042163,0.005725775639496255,0.0010032505360549684,0.0009512601771296586
4.32,1.4286395278938797,-0.00017524937082166793,0.8449548408038916,0.0005054961162341404,-7.536572311781561e-05,-0.00011017050824655615,0.9999998633280623,0.4023589090032441,0.005879910828371594,0.06905797001233907,0.006781870692488123,-0.0013798972729331446,0.0005811683813330687
4.35,1.4405612778462487,-3.124260917659522e-05,0.8466466916142735,0.0006289551533160735,-0.00011896509493172764,-0.00010944406467598969,0.9999997891423368,0.3974015456578494,0.004951430337144144,0.05631226935691024,0.008230927745053948,-0.002905693520762041,4.9278002255466794e-05
4.38,1.452396910019489,9.184656760774303e-05,0.8479337746956795,0.0007746025876051501,-0.0001775048989614606,-0.00011586992039102335,0.9999996775284499,0.39453283261581085,0.0042519959274565705,0.04277994084109221,0.009710207783936341,-0.0039018604355286596,-0.0004270916434234267
4.41,1.4642005981220525,0.00019988912135275664,0.8487658564480457,0.0009300067241975149,-0.00024464504412678674,-0.000126096611972538,0.9999995296678592,0.39346705415731037,0.0037437560047307314,0.027563698435066314,0.010360677732838277,-0.004475337669276909,-0.0006801522353724635
4.44,1.4760238743716574,0.00029492084947281165,0.8490600488617193,0.0010531140225843146,-0.00031005642402173213,-0.0001338906077242638,0.9999993884444003,0.3941137464504765,0.003289413004865754,0.009581396904974296,0.008207580907681002,-0.004360207263147727,-0.0005175529657525139
4.47,1.4879194203492558,0.00036293984876453023,0.8487010947578297,0.0010536366165777964,-0.000352260952777873,-0.00012948271430319745,0.9999993744979684,0.3965095785293576,0.002346241892139873,-0.01223261479532749,3.5308389793596226e-05,-0.002813319686518197,0.0002968115337906248
4.5,1.499936055250204,0.00040618792968048713,0.8476872478746613,0.0009328352318306664,-0.000362855089550191,-0.00011123663198148654,0.9999994928903844,0.4005298754659394,0.0014706009044512158,-0.034084222853587566,-0.008052909006068441,-0.0007060336945285059,0.0012199868177132527
4.53,1.512120183657878,0.0004443953110094596,0.8461278382912064,0.000782643671488962,-0.0003512136538095999,-8.66517711991459e-05,0.9999996283045925,0.4061001406229224,0.0012645239649922947,-0.05227249335175985,-0.010012265686177194,0.0007765137226034482,0.0016419001136294402
4.56,1.5245171161400164,0.00048385866764842666,0.8440975359317233,0.0006460467152720056,-0.00032041177923109945,-6.164628157201031e-05,0.9999997380798004,0.41318534311557203,0.001279834800284312,-0.06795612046190486,-0.009106058572505321,0.002053975720536238,0.001668623850214113
4.59,1.5371669194819693,0.000530543590146868,0.8416385770480523,0.0005360861352477663,-0.00026699490357412904,-4.135952540025561e-05,0.9999998198073672,0.42161173381954203,0.0015025541224023577,-0.08221477588975418,-0.007330493142713869,0.00356154770136847,0.0013524985877599919
4.62,1.550094097981098,0.0005944705860220109,0.8387691974639182,0.000452540313268871,-0.00018063476105231502,-3.147928534472978e-05,0.9999998807936942,0.43086293997457203,0.002067630978739303,-0.09584093838732934,-0.00556978491077638,0.005757465646451474,0.000657083377004131
4.65,1.5632831988671176,0.0006915725072110986,0.835491148569336,0.00038893078657898294,-4.662778008050196e-05,-4.003205637404126e-05,0.9999999224780609,0.43961162398559817,0.0031761801350304085,-0.1093709051796414,-0.004241020105127048,0.008933406677594713,-0.0005734614799146095
4.68,1.576628872094881,0.0008446835107852465,0.8317989980477742,0.00033334445869440875,0.00014479718318827483,-7.858613006783615e-05,0.9999999308697315,0.4448672538000451,0.005067592237803566,-0.12303168646369489,-0.0037063858697949743,0.012760515335611481,-0.0025750619885929393
4.71,1.589844844926121,0.0010819692953662385,0.8276945247018763,0.00026427692350785496,0.00037358155809769,-0.00015978465864705026,0.9999998825316881,0.44060140843547163,0.007932847983695854,-0.13659213321053726,-0.0046049157995002865,0.015250124912776466,-0.005418986161056455
4.74,1.6023135406006688,0.0014226478607141972,0.8232103823402906,0.00014219677181381233,0.0005418705261049336,-0.00027986629900809604,0.9999998039156136,0.4157548349019937,0.011478031445682912,-0.1490955113809573,-0.008137476497251992,0.011215849192174228,-0.008011448117029698
4.77,1.6128620148231507,0.0018114013105762334,0.818461221034626,-7.856815005660977e-05,0.00042730589158578513,-0.00035172505090863776,0.9999998437630925,0.3517608185362142,0.013170508578665396,-0.15796536262924782,-0.014712925719564023,-0.007642442511451467,-0.004797470849683318
4.8,1.619493447159973,0.0019374057306730432,0.8139227588677901,-0.00023445921864496174,-0.00018032511089785538,-4.9978498387620136e-05,0.9999999550069384,0.2210834025688071,0.004336288821378043,-0.1512261452618414,-0.010387084473979992,-0.04051396950842236,0.020108814349914954
4.83,1.61980799362328,0.0018963846806182817,0.8139560215685426,-9.229930944202365e-05,-2.557245155275481e-06,-4.2019383476548705e-05,0.9999999948543347,0.010485210494247194,-0.0013667656915744338,0.0011063924688256843,0.009476830935707545,0.01185154035450988,0.0005316773951293541
