q_FBaseX,q_FBaseY,q_FBaseZ,q_FBaseQ1,q_FBaseQ2,q_FBaseQ3,q_FBaseQ4,q_LRHip1,q_LRHip2,q_LRHip3,q_LRKnee,q_LRAnkleRoll,q_LRAnklePitch,q_LLHip1,q_LLHip2,q_LLHip3,q_LLKnee,q_LLAnkleRoll,q_LLAnklePitch,v_FBaseX,v_FBaseY,v_FBaseZ,v_FBaseWx,v_FBaseWy,v_FBaseWz,v_LRHip1,v_LRHip2,v_LRHip3,v_LRKnee,v_LRAnkleRoll,v_LRAnklePitch,v_LLHip1,v_LLHip2,v_LLHip3,v_LLKnee,v_LLAnkleRoll,v_LLAnklePitch
0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,-0.1,0.2,0.0,-0.1,0.0,0.0,-0.1,0.2,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.004970091995761821,0.0015079628363217311,0.8993287831534195,0.002568057203958158,0.0009742463148083305,-0.0007250140694378089,0.9999959651323171,0.00166822549957928,-0.0067438197456689275,-0.09819344971076836,0.2057639656099987,0.0016158039454331628,-0.10908724992092776,0.001668222091920488,-0.0067439098394884624,-0.11335035965128673,0.23328787051222402,0.0016157985260058239,-0.12231778303516086,0.16565506207704075,0.05032810753321798,-0.022341634600223086,0.17120404385916038,0.06494984167525125,-0.04833433630342192,0.055607516652642665,-0.2247939915222976,0.06021834297438786,0.1921321869999565,0.05386013151443876,-0.3029083306975917,0.055607403064016264,-0.22479699464961542,-0.44501198837622397,1.1095956837408005,0.053859950866860795,-0.7439261011720282
0.011601324474961039,0.0016317411886473073,0.8995447610014088,0.0009014488466296197,0.0004907816533698445,-0.0003605991972860822,0.9999994082456072,0.000962558757573097,-0.0036785712672658174,-0.08988290002550674,0.20650642411695194,0.0018882803008023073,-0.11736044518365898,0.001287007058982101,-0.0037744168196152603,-0.14041876366294442,0.2696359414818298,0.0019297048340098041,-0.13040635854755248,0.22102569949545386,0.0043913891164268845,0.007508333132795697,-0.11110772396028035,-0.03224925299482602,0.024268931113974934,-0.02352222473353944,0.10217494928010365,0.2770183228420541,0.02474861689844146,0.009082545178971488,-0.27577317542437413,-0.012707167764612906,0.09898310066244007,-0.9022801337219231,1.211602365653525,0.010463543600132678,-0.26961918374638755
0.018865941571380922,0.0016543215593427395,0.8995513020214921,-5.394741271918324e-06,9.841672448315428e-05,-8.23238208689306e-05,0.9999999917539167,0.0004189840377939424,-0.0019684315295606684,-0.08083805900448787,0.20709536271943133,0.001995390370329369,-0.12635157500870314,0.0006026973283786131,-0.0022346272367737893,-0.16959544812828434,0.30624570275027396,0.0021041023134163337,-0.13784318548674213,0.2421533850428865,0.0008601792183466303,0.00035999822193176316,-0.06045592150071466,-0.02616274720357513,0.018545607048834317,-0.01811915732597182,0.05700465792350497,0.3014947007006287,0.019631286749312544,0.0035703356509020545,-0.2997043275014721,-0.022810324353449603,0.05132631942804905,-0.9725561488446637,1.2203253756148067,0.005813249313550981,-0.24789423130632215
0.02600907840663495,0.0015914362111577088,0.899450357009781,-0.0005140264575992627,-1.5016578751988842e-05,5.467425644057337e-05,0.9999998662810055,0.00014935112522153295,-0.000913996590288495,-0.07235640668631958,0.20764494790101418,0.001960535512600381,-0.1352260090906155,0.00018449004110279542,-0.0011819312511654491,-0.19812528265574542,0.3428143576010909,0.002100344264181139,-0.1454653129160175,0.23810490009982382,-0.0020878542850209384,-0.0033460597827807415,-0.03390905880414382,-0.0075650604678499,0.009129826844434115,-0.008987763752413648,0.035147831309072446,0.2827217439389429,0.018319506052761475,-0.0011618285909662492,-0.295814469397078,-0.013940242909193922,0.03508986618694467,-0.9509944842487029,1.218955161693898,-0.00012526830783983478,-0.2540709143091787
0.03263017691673644,0.0014784816538682668,0.8992741556911483,-0.0008453639681738951,-1.8946312189821694e-06,0.00010213988836847562,0.9999996374617417,5.153971282383611e-05,-0.00013275910904585306,-0.06479175096243306,0.2084091584918274,0.0018433944576158863,-0.14360649439954437,-3.4190852356001016e-06,-0.0003375380968822306,-0.22566435309893942,0.3787189002172007,0.001974850098139973,-0.15325954378549467,0.22070259182384083,-0.0037917709281250715,-0.005882245576777237,-0.022089077325338047,0.0008743773085959101,0.0031651573042200615,-0.003260380413256562,0.02604124937475473,0.2521551907962174,0.025473686360440687,-0.0039047018328164968,-0.2793495102976294,-0.006263637544613184,0.028146438476107285,-0.9179690147731336,1.1968180872036605,-0.004183138868038869,-0.2598076956492386
0.03860427639486769,0.0013451008960615619,0.8990376252796148,-0.0011019989341740223,2.0427577572406635e-05,0.00011006295567609989,0.9999993865334164,2.7500233084863182e-05,0.0005325981788952846,-0.05820948460572971,0.2095987572591193,0.0016920731757533757,-0.15142926614965965,-9.083159478333098e-05,0.0003907688472701682,-0.25243038889515035,0.4134866144192893,0.0017940398234740727,-0.16076709693143099,0.19913584913561116,-0.004472923863231528,-0.007889340707068654,-0.017108852861848746,0.00148944768412063,0.0005294964515031694,-0.0008013159912990979,0.02217857626470459,0.21940887855677826,0.03965329224306372,-0.005044042728750352,-0.26075905833717566,-0.0029137503182576963,0.024276898138413296,-0.8922011932070313,1.1589238067362853,-0.006027009155530012,-0.2502517715312103
0.04397426238206161,0.0012118091612850156,0.8987497823628856,-0.0013275083887900223,8.949247880131023e-06,0.00010679836690984668,0.9999991131173555,2.3056455590286553e-05,0.0011381913216948598,-0.05257347136217204,0.2113703417409218,0.001537868983708722,-0.15881509242799108,-0.0001630350610861469,0.0010459010069752122,-0.2785653460658134,0.4467384925440332,0.0016007274004030477,-0.16750992745386406,0.17899884965043347,-0.004458558656736471,-0.009600318841853634,-0.015034054409711594,-0.0007633266234897112,-0.0002187874944943693,-0.00014812591648588765,0.02018643809331917,0.1878671081185891,0.059052816060084,-0.0051401397348217834,-0.2461942092777144,-0.0024067822100938643,0.0218377386568348,-0.8711652390221015,1.108395937491463,-0.006443747435700831,-0.22476101741443602
0.04886592811537128,0.0010912089390464474,0.8984133250529732,-0.0015404429488931394,-3.970730068483153e-05,0.00010465384966783284,0.9999988072525002,1.60848715844256e-05,0.0017032881658867907,-0.047799271883781344,0.21385453976454322,0.0013988736330186838,-0.16597799895368134,-0.0002566569142759065,0.00165086206041323,-0.30402129951737644,0.4781076973735578,0.0014174597769147494,-0.17313720252603712,0.16305432901952202,-0.0040222975455010326,-0.011231791504207743,-0.014195997082317722,-0.003242061008924715,-0.0001473986848229383,-0.00023238613352869847,0.018836561473064367,0.1591399826130231,0.08280660078738009,-0.004633178356334608,-0.23876355085634257,-0.0031207284396586547,0.02016536844793393,-0.8485317817187684,1.045640160984154,-0.006108920782943275,-0.18757583573910186
0.053436547171232536,0.0009893317370703568,0.8980240785874015,-0.00174936545204594,-0.00011692051262196328,0.00010773452052831794,0.9999984572205008,2.4665298054598453e-07,0.0022368645808125355,-0.0437783710383307,0.21717610324241468,0.001283446274076323,-0.1731701291068861,-0.0003808279214809753,0.0022165779947893424,-0.32859474832806707,0.507204109224993,0.0012561853707613881,-0.17742633838670627,0.15235121356613807,-0.0033855225946406334,-0.013009899779608832,-0.01392871688186292,-0.005146401028798149,0.00019800380290292495,-0.0005279406201293206,0.01778588049752483,0.134030028181688,0.11071878259571548,-0.003847578631412031,-0.23973767177349145,-0.0041390335735022946,0.018857197812537075,-0.8191149603563546,0.9698803950478432,-0.0053758135384453735,-0.142971195355638
0.05784941708047001,0.0009067696758336217,0.8975713629711484,-0.0019578535952026166,-0.00021354299015122072,0.00011669448372435435,0.9999980537936505,-2.4817111893600335e-05,0.002745227991213906,-0.040395168078916105,0.22146396572545113,0.0011925696970979517,-0.1806544028887042,-0.000532358907816818,0.0027446236449684266,-0.35197394396339526,0.5336053534753971,0.00112367330730078,-0.18024776109655474,0.14709005223147226,-0.002729028287626452,-0.015149289366617616,-0.013899859403795093,-0.0064410392908297535,0.0005876894286651865,-0.0008354588291382106,0.016945447013379012,0.11277343198048667,0.14292874943454847,-0.003029219232612374,-0.24947579272727124,-0.005051032877861423,0.01760152167263614,-0.7793065211776061,0.8800414750134684,-0.0044170687820202685,-0.0940474236616155
0.06226366314879292,0.0008397130674050452,0.8970381968586904,-0.0021635910730034304,-0.00032139349451726476,0.0001306065592003611,0.9999975992580268,-5.7308450893776066e-05,0.003228638626718956,-0.03754042621206271,0.22685661555383516,0.0011213978917107854,-0.1886944429905825,-0.0007012112499213595,0.0032265797704404855,-0.3737680527119638,0.5568559362805982,0.0010215806814182033,-0.18153545966304813,0.14713145719040194,-0.0021981795952883834,-0.017860048716410216,-0.013716505593143384,-0.0071902414587517605,0.0009163253243047085,-0.001083044633339191,0.016113687850168337,0.09515806222844643,0.17975499427946745,-0.002372393512905543,-0.26800133672927584,-0.0056284114034847186,0.016065204182401965,-0.7264702916189512,0.7750194268400361,-0.003403087529419227,-0.042923285549779894
0.06683030689932473,0.000781455772176129,0.8964003945693212,-0.00235121462153083,-0.00042942746122092156,0.00014689178850702572,0.9999971328982206,-9.299590355821395e-05,0.003665435384717098,-0.035125020969797874,0.23350557361178728,0.0010608188262366642,-0.19755189266364437,-0.0008680090604839531,0.003639140897912058,-0.39352016046165156,0.5764684309168413,0.00094249001867099,-0.1812687973400424,0.15220491856457094,-0.0018878865211426257,-0.02138300697054924,-0.012508865637043171,-0.007202972519099777,0.00107412072721586,-0.001189581755481263,0.014559891933271391,0.08051350807549451,0.22163193526507058,-0.002019302182470707,-0.29524832243539545,-0.005559927018753121,0.01375203758238575,-0.6584035916562586,0.6537498212081045,-0.0026363554249071116,0.008888744100191512
0.07168716376471639,0.0007261284492061173,0.8956237820777289,-0.0024756267479619735,-0.000517309078206388,0.00016002445700721295,0.9999967890226925,-0.00012191393115719783,0.0039749706087508305,-0.03309816307849603,0.24157711000350113,0.0010011825447599225,-0.20748192113699807,-0.0009975669031274022,0.003927559979511775,-0.4107211937297569,0.5919284818177831,0.0008662862649116222,-0.17945376235558927,0.16187008963765076,-0.0017685848223298597,-0.02604906310667622,-0.008294656553212546,-0.005859607708957544,0.0008652985900882533,-0.0009639342532994624,0.010317840801124422,0.06756192971006154,0.26905121305712865,-0.0019878760492247206,-0.3310009491117898,-0.004318594754781634,0.00961396938665725,-0.5733677756035112,0.515335030031393,-0.0025401251253122613,0.06050116614843751
0.07694476802871697,0.0006794683726628561,0.8946592668224004,-0.002435859687150934,-0.0005542311599293504,0.00015999221108098615,0.999996866904041,-0.00012266024846374133,0.003953641132688275,-0.0314642512199724,0.25125153231000186,0.0009442346745609943,-0.2187165655255779,-0.0010459707015187834,0.003943566019578266,-0.42487036526792066,0.6027046335193481,0.0007669025074792309,-0.1760841425350969,0.17521843890685032,-0.001453027893703325,-0.03234566929403285,0.00265074672182551,-0.002461880451321772,-9.615696023469798e-06,-2.4877243551450247e-05,-0.0007109825354185053,0.05446372861745428,0.3224807435500238,-0.001898262339964273,-0.37448814628599386,-0.0016134599463793779,0.0005335346688830189,-0.4716390512721242,0.35920505671883385,-0.0033127919144130434,0.11232066068307836
0.08266331151220094,0.0006405332777068042,0.893484916285448,-0.002236945465896097,-0.0005348593628345802,0.00014611129058437298,0.9999973443224414,-9.406147336465609e-05,0.0036126720658050094,-0.030163865182501984,0.2625471480870729,0.0008888016398071163,-0.23134392792296926,-0.001006120370477006,0.00369455754953993,-0.43585332563581064,0.6088053234698488,0.0006461315958726928,-0.17127729824835325,0.1905749892157539,-0.001172763028196016,-0.03935836790385665,0.013260677892683781,0.0012915992252936622,-0.0009296007308545576,0.0009532925033028414,-0.011365635562775533,0.04334620124901389,0.3765205259023682,-0.0018477678251292641,-0.4209120799130459,0.0013283443680592493,-0.008300282334611206,-0.36609867892966697,0.20335633168335607,-0.004025697053551273,0.1602281428914551
0.08885286660754198,0.000600810576086592,0.8921076212027451,-0.0019864816248172375,-0.000482643609991217,0.000127197709703899,0.9999979023811213,-5.603312979641208e-05,0.003172281436345959,-0.029065947382399766,0.2753167135290515,0.0008296820540605955,-0.24530602165620607,-0.0009110643663941353,0.003339451594703329,-0.443979817036276,0.6107889953793126,0.0005324450717008757,-0.16525114947833056,0.20627133722494218,-0.0011861211531026042,-0.046125043482535155,0.016697462681809168,0.003481441752322798,-0.0012620514358211224,0.0012676114522748002,-0.014679687648635021,0.036597260003407225,0.4256521813992864,-0.00197065285821736,-0.4654031244412271,0.003168533469429023,-0.01183686516122003,-0.27088304668217866,0.06612239698212535,-0.0037895508057272345,0.2008716256674233
0.09549687511263011,0.0005619225564661304,0.8905233942788257,-0.0017335570652486042,-0.0004131714027142317,0.00010823220053041228,0.999998406176272,-1.8326606446923495e-05,0.002726171351035389,-0.028088890129394316,0.28942512973460527,0.0007713889252486303,-0.26052068211645063,-0.0007910432249057615,0.0029424463949743983,-0.44962399084223315,0.609203462700479,0.000446305026251238,-0.1581636463997075,0.22141926538545806,-0.0011515784300559842,-0.05301049003595286,0.01686164772321412,0.004631853914391346,-0.0012633067233584786,0.0012568841116496195,-0.014870336177018995,0.032568575100181615,0.470280540185125,-0.0019431042937321729,-0.5071553486748188,0.0040007047162791244,-0.013233506657631015,-0.1881391268652381,-0.052851089294455145,-0.002871334848321258,0.23625010262076807
0.10256593217354734,0.0005254356539567442,0.8887233712198591,-0.0014961227477424581,-0.00033122150508416994,9.218624040785544e-05,0.9999988217046735,1.3419976142566119e-05,0.0023072419186111856,-0.027192686243940556,0.3047514366429578,0.0007169659099505232,-0.27689885247926666,-0.0006636388392139008,0.002535158083189586,-0.45316325160945553,0.6045675812675271,0.0003943014354150062,-0.15013824657376304,0.23559027570222682,-0.0010693793523825937,-0.06017984872046992,0.01582912678751154,0.00546347054099689,-0.0010668010624408156,0.0010582194196496538,-0.013964314414140115,0.029873462848458668,0.5108768969450838,-0.0018141005099369034,-0.5459390120938677,0.004246812856395359,-0.013576277059493748,-0.11797535890741347,-0.15452938109839778,-0.0017334530278743936,0.2675133275314826
0.1100173004803602,0.0004901754601486575,0.8866978627298382,-0.0012777660728569824,-0.00023435977253309856,8.17357324620208e-05,0.9999991528539562,3.333351148118973e-05,0.0019234730986380161,-0.026374282076252715,0.3211890526035029,0.0006655492450767278,-0.29434339065186493,-0.000539682140164358,0.0021314922760049147,-0.4549701319974308,0.5973587087409655,0.00037402456509964376,-0.14126669582476434,0.2483405251114049,-0.0010310521802615361,-0.06766047812011339,0.014557492200231031,0.006457148985850178,-0.0006918622428926083,0.0006637845112874537,-0.012792293999105649,0.027280138922928042,0.5479205320181707,-0.0017138888291265142,-0.5814846057532758,0.004131889968318092,-0.013455526906155701,-0.06022934626584206,-0.24029575088538466,-0.0006758956771787477,0.2957183582999566
0.11778043177178393,0.0004523627324792363,0.8844402191477939,-0.0010747502253412443,-0.00011726967491954705,8.052593015816755e-05,0.9999994123375029,3.251215718088847e-05,0.001571360146138805,-0.025677579948277084,0.3386446249619351,0.0006129516300118676,-0.3127299750946392,-0.0004292177252016721,0.001731731453629099,-0.45541969731588455,0.5880066062476795,0.00037926554982922067,-0.13160173351093815,0.25874437177932325,-0.0011252632132239774,-0.07534857982819788,0.013535019724362328,0.007805000833383228,-7.38524994559523e-05,-2.7378476676708516e-05,-0.011737098416640375,0.02322340426585438,0.5818524119477395,-0.0017532538354953398,-0.6128861480924751,0.0036821471654228622,-0.013325360745860526,-0.014985510615124834,-0.31173674977620147,0.0001746994909858974,0.32216541046087255
0.1257256567452308,0.00040746067078871364,0.8819524010596898,-0.0008768711518197275,2.1738203991496544e-05,9.36631999759938e-05,0.9999996109257436,-1.593236669509399e-06,0.0012352994581387056,-0.025219752888250544,0.3570372546681263,0.0005540035633635863,-0.3318671577349558,-0.0003441565987182065,0.0013240571649789934,-0.454895943232854,0.5768898922556257,0.00040209752208811766,-0.12115339668282774,0.26483265920564536,-0.001380998152401325,-0.0829553789069285,0.013192793796315334,0.009265184545873753,0.0008842293180170454,-0.0011368464616799293,-0.011202022933336647,0.015260902000884723,0.6130876568730408,-0.0019649355549427095,-0.6379060880105543,0.002835370882782187,-0.013589142955003521,0.01745846943435278,-0.37055713306846066,0.0007610657419632322,0.34827789427034733
0.1336113017971186,0.0003545862093423004,0.8792536279979649,-0.0006628902605910463,0.00016786690899329862,0.00012619802947508074,0.9999997582356012,-8.050045605256604e-05,0.0008736599235074918,-0.025232518087363695,0.37630117108543365,0.00048756555934815083,-0.35143084430777227,-0.00029519202530673533,0.0008839410515479167,-0.4537798930828555,0.5643328624410785,0.0004338684319127743,-0.10990471049230294,0.26287150976386886,-0.0016817975296008994,-0.0899119148355371,0.01426626128078292,0.009738671707776819,0.0021778394013709187,-0.002630240646101888,-0.012054651154373796,-0.0004255066371050345,0.6421305472435775,-0.0022146001338478496,-0.65212288576055,0.0016321524470490382,-0.014670537114369222,0.03720167166661553,-0.4185676604849067,0.001059030327488553,0.37495620635082644
0.14100471075013996,0.0003078421956084023,0.8763930004089818,-0.0003900992601909804,0.00026618897962312453,0.00017493523235930777,0.9999998731818214,-0.000192987565879557,0.00038639916944109185,-0.02611385572550885,0.39639602136312524,0.00042889441016068426,-0.3708699791862438,-0.000277838471722877,0.00036067943072813863,-0.4523802915493443,0.5506080973686183,0.00047342467104570697,-0.09787016939328592,0.2464878667602704,-0.0015320028066969974,-0.09524890113459904,0.018186349417631666,0.006550353058358079,0.003256543108284087,-0.003749570327566366,-0.016242025135546664,-0.02937792127150519,0.669828342589719,-0.001955704972915552,-0.6479711626157175,0.0005784517861286112,-0.017442054027325935,0.04665338445037359,-0.4574921690820062,0.0013185413044310894,0.4011513699672337
0.14717774162521557,0.0003290704001094828,0.8734676522133663,1.2402872605979577e-05,0.00018748038872656246,0.00019940919153450907,0.9999999624666227,-0.0002299153812100506,-0.0004313551109776443,-0.028478420123236585,0.417326626762463,0.0004455599870732853,-0.3892881207361819,-0.0002445409888787474,-0.00040154854696927364,-0.4507214251560845,0.5359814600288348,0.0005547443034222124,-0.08521310421854257,0.20581217038950245,0.000667383675458126,-0.09741798932934533,0.02683212295344932,-0.0052525710650411575,0.001636691907469266,-0.00123092717768312,-0.02725847601395787,-0.07881881325759113,0.6976868466445918,0.000555519230420035,-0.613938051664604,0.00110991609480432,-0.02540759925658041,0.05529554644199389,-0.48755457799277996,0.00271065441255018,0.4219021724914451
0.15099797545186383,0.0006060190660480281,0.8706734116925372,0.000555763196616398,-0.00029149311392562976,6.200293614155469e-05,0.999999801157315,0.0001808587174862897,-0.0017964850398475853,-0.0331514661892066,0.43903780375755724,0.000749132880267372,-0.40526192107082465,-6.474033887873094e-05,-0.0018794484939626938,-0.4480801092078059,0.5209922511286655,0.0007583488704497849,-0.07232780641099737,0.12733384520712338,0.009145416648023348,-0.09315982268203085,0.03621937360617326,-0.031938903540498435,-0.00915322803031742,0.013692469956544677,-0.04550433096233138,-0.15576820219900045,0.7237058998364747,0.010119096439802891,-0.5324600111547577,0.005993355000000549,-0.04926333156644734,0.08804386494261965,-0.49964029667230886,0.006786818900919082,0.4295099269181735
0.1515525502719713,0.0007433289954642861,0.8707075766488156,0.00014300791694581564,-2.1455218353502387e-05,8.492935391861593e-05,0.9999999859377069,0.00021161195824264499,-0.0011477395267096315,-0.032922554222532825,0.4389453661046871,0.0009416198609776998,-0.4059305507423179,-9.403127457576702e-05,-0.0012483411482071298,-0.44809810876418604,0.5213412018789066,0.0009551205500278706,-0.0731754241139707,0.018486855007533637,0.0045750745234953445,0.0011298490739501121,-0.02751545940184142,0.018005082694162816,0.0015264427259673516,0.0010251080252118433,0.021624850437931803,0.0076303988891257,-0.00308125509567192,0.006416232690344262,-0.022287655716440757,-0.000976364523234536,0.02103691152518547,-0.0005999852126723632,0.011631691674702405,0.006559055985936192,-0.02825392343244404
