t[s],q_LRHip1,q_LRHip2,q_LRHip3,q_LRKnee,q_LRAnkleRoll,q_LRAnklePitch,q_LLHip1,q_LLHip2,q_LLHip3,q_LLKnee,q_LLAnkleRoll,q_LLAnklePitch,qd_LRHip1,qd_LRHip2,qd_LRHip3,qd_LRKnee,qd_LRAnkleRoll,qd_LRAnklePitch,qd_LLHip1,qd_LLHip2,qd_LLHip3,qd_LLKnee,qd_LLAnkleRoll,qd_LLAnklePitch,Tau_LRHip1,Tau_LRHip2,Tau_LRHip3,Tau_LRKnee,Tau_LRAnkleRoll,Tau_LRAnklePitch,Tau_LLHip1,Tau_LLHip2,Tau_LLHip3,Tau_LLKnee,Tau_LLAnkleRoll,Tau_LLAnklePitch
0.3,-2.4817111893600335e-05,0.002745227991213906,-0.040395168078916105,0.22146396572545113,0.0011925696970979517,-0.1806544028887042,-0.000532358907816818,0.0027446236449684266,-0.35197394396339526,0.5336053534753971,0.00112367330730078,-0.18024776109655474,-0.0008354588291382106,0.016945447013379012,0.11277343198048667,0.14292874943454847,-0.003029219232612374,-0.24947579272727124,-0.005051032877861423,0.01760152167263614,-0.7793065211776061,0.8800414750134684,-0.0044170687820202685,-0.0940474236616155,-0.575707543688664,24.42998721648918,4.116582713507367,2.326764688755941,23.928703576543665,18.24805698994754,-1.2627223884146417,-0.08199883559342448,-4.755719978599183,1.3363860892657444,-0.002355100519965193,-0.18899204123072058
0.33,-5.7308450893776066e-05,0.003228638626718956,-0.03754042621206271,0.22685661555383516,0.0011213978917107854,-0.1886944429905825,-0.0007012112499213595,0.0032265797704404855,-0.3737680527119638,0.5568559362805982,0.0010215806814182033,-0.18153545966304813,-0.001083044633339191,0.016113687850168337,0.09515806222844643,0.17975499427946745,-0.002372393512905543,-0.26800133672927584,-0.0056284114034847186,0.016065204182401965,-0.7264702916189512,0.7750194268400361,-0.003403087529419227,-0.042923285549779894,-0.828367178996908,24.202113129090648,4.278969286914728,1.8479301164436095,23.601127539686274,17.356748944329386,-1.3349183899720076,-0.08446090452355441,-5.019482659353962,1.348954759634869,-0.0023903547926650975,-0.18346131232375862
0.36,-9.299590355821395e-05,0.003665435384717098,-0.035125020969797874,0.23350557361178728,0.0010608188262366642,-0.19755189266364437,-0.0008680090604839531,0.003639140897912058,-0.39352016046165156,0.5764684309168413,0.00094249001867099,-0.1812687973400424,-0.001189581755481263,0.014559891933271391,0.08051350807549451,0.22163193526507058,-0.002019302182470707,-0.29524832243539545,-0.005559927018753121,0.01375203758238575,-0.6584035916562586,0.6537498212081045,-0.0026363554249071116,0.008888744100191512,-0.9722198520467369,23.843899005389805,4.246004839701512,1.3118210588679724,23.167001586375434,16.610827247873598,-1.343720341572723,-0.03374473780256456,-5.0808041672418796,1.3967173725743018,-0.0003374940848996547,-0.17188552596684176
0.39,-0.00012191393115719783,0.0039749706087508305,-0.03309816307849603,0.24157711000350113,0.0010011825447599225,-0.20748192113699807,-0.0009975669031274022,0.003927559979511775,-0.4107211937297569,0.5919284818177831,0.0008662862649116222,-0.17945376235558927,-0.0009639342532994624,0.010317840801124422,0.06756192971006154,0.26905121305712865,-0.0019878760492247206,-0.3310009491117898,-0.004318594754781634,0.00961396938665725,-0.5733677756035112,0.515335030031393,-0.0025401251253122613,0.06050116614843751,-1.021134282631907,23.3339769752225,4.070466996158326,0.8235045144573222,22.70823461751694,16.17788191144305,-1.2956220082961185,0.07825778574703143,-4.982989248901935,1.454963185403578,0.0038736352683807675,-0.15693817032812785
0.42,-0.00012266024846374133,0.003953641132688275,-0.0314642512199724,0.25125153231000186,0.0009442346745609943,-0.2187165655255779,-0.0010459707015187834,0.003943566019578266,-0.42487036526792066,0.6027046335193481,0.0007669025074792309,-0.1760841425350969,-2.4877243551450247e-05,-0.0007109825354185053,0.05446372861745428,0.3224807435500238,-0.001898262339964273,-0.37448814628599386,-0.0016134599463793779,0.0005335346688830189,-0.4716390512721242,0.35920505671883385,-0.0033127919144130434,0.11232066068307836,-1.1785544703884114,23.191348882659756,4.249407600011667,0.7343811461186698,22.537692467467927,16.490431291633513,-1.352266419271935,0.07692032948108717,-5.202165102081772,1.428904049871189,0.0037374878641521455,-0.15313919937091264
0.45,-9.406147336465609e-05,0.0036126720658050094,-0.030163865182501984,0.2625471480870729,0.0008888016398071163,-0.23134392792296926,-0.001006120370477006,0.00369455754953993,-0.43585332563581064,0.6088053234698488,0.0006461315958726928,-0.17127729824835325,0.0009532925033028414,-0.011365635562775533,0.04334620124901389,0.3765205259023682,-0.0018477678251292641,-0.4209120799130459,0.0013283443680592493,-0.008300282334611206,-0.36609867892966697,0.20335633168335607,-0.004025697053551273,0.1602281428914551,-1.4785602238099085,23.4419623301879,4.859914631843937,1.0943082890445741,22.668273590840027,17.602361490712763,-1.5367091170176093,-0.03509250200633747,-5.814714908205972,1.2991630675656989,-0.0006692872311979311,-0.16329640961606431
0.48,-5.603312979641208e-05,0.003172281436345959,-0.029065947382399766,0.2753167135290515,0.0008296820540605955,-0.24530602165620607,-0.0009110643663941353,0.003339451594703329,-0.443979817036276,0.6107889953793126,0.0005324450717008757,-0.16525114947833056,0.0012676114522748002,-0.014679687648635021,0.036597260003407225,0.4256521813992864,-0.00197065285821736,-0.4654031244412271,0.003168533469429023,-0.01183686516122003,-0.27088304668217866,0.06612239698212535,-0.0037895508057272345,0.2008716256674233,-1.7330044162479767,23.589796770742936,5.4328515690220485,1.5741063993796713,22.799404242175513,19.106111761779733,-1.6931538527680248,-0.0854410111237213,-6.372908311512921,1.1556847578743912,-0.002849315085347855,-0.17405115840314353
0.51,-1.8326606446923495e-05,0.002726171351035389,-0.028088890129394316,0.28942512973460527,0.0007713889252486303,-0.26052068211645063,-0.0007910432249057615,0.0029424463949743983,-0.44962399084223315,0.609203462700479,0.000446305026251238,-0.1581636463997075,0.0012568841116496195,-0.014870336177018995,0.032568575100181615,0.470280540185125,-0.0019431042937321729,-0.5071553486748188,0.0040007047162791244,-0.013233506657631015,-0.1881391268652381,-0.052851089294455145,-0.002871334848321258,0.23625010262076807,-1.923135222341668,23.656247969468737,5.89887090453615,2.067185931967067,22.85268805721091,20.840786042527306,-1.808277293172825,-0.08535821290788091,-6.817759662795725,1.0285723196109242,-0.002966210476365387,-0.1821130604351482
0.54,1.3419976142566119e-05,0.0023072419186111856,-0.027192686243940556,0.3047514366429578,0.0007169659099505232,-0.27689885247926666,-0.0006636388392139008,0.002535158083189586,-0.45316325160945553,0.6045675812675271,0.0003943014354150062,-0.15013824657376304,0.0010582194196496538,-0.013964314414140115,0.029873462848458668,0.5108768969450838,-0.0018141005099369034,-0.5459390120938677,0.004246812856395359,-0.013576277059493748,-0.11797535890741347,-0.15452938109839778,-0.0017334530278743936,0.2675133275314826,-2.05042704143249,23.69955436548259,6.283589127175514,2.5964934066994685,22.820237438813006,22.824502378460096,-1.897587762858054,-0.07511847459099245,-7.173970284663399,0.9121543651426535,-0.002567228268058729,-0.18842308521781784
0.57,3.333351148118973e-05,0.0019234730986380161,-0.026374282076252715,0.3211890526035029,0.0006655492450767278,-0.29434339065186493,-0.000539682140164358,0.0021314922760049147,-0.4549701319974308,0.5973587087409655,0.00037402456509964376,-0.14126669582476434,0.0006637845112874537,-0.012792293999105649,0.027280138922928042,0.5479205320181707,-0.0017138888291265142,-0.5814846057532758,0.004131889968318092,-0.013455526906155701,-0.06022934626584206,-0.24029575088538466,-0.0006758956771787477,0.2957183582999566,-2.0898611273037018,23.753993033995542,6.605075703774446,3.272389608100242,22.71467419916421,25.26920176705562,-1.9671615637476791,-0.0716416402460201,-7.44909570347576,0.8050934474623217,-0.0023415898445165273,-0.19362173980597494
0.6,3.251215718088847e-05,0.001571360146138805,-0.025677579948277084,0.3386446249619351,0.0006129516300118676,-0.3127299750946392,-0.0004292177252016721,0.001731731453629099,-0.45541969731588455,0.5880066062476795,0.00037926554982922067,-0.13160173351093815,-2.7378476676708516e-05,-0.011737098416640375,0.02322340426585438,0.5818524119477395,-0.0017532538354953398,-0.6128861480924751,0.0036821471654228622,-0.013325360745860526,-0.014985510615124834,-0.31173674977620147,0.0001746994909858974,0.32216541046087255,-1.967131917904735,23.83546327703586,6.84617102585558,4.30332548207337,22.557573821703723,28.632579103008055,-2.0054228613296474,-0.06949221085089753,-7.603777015529915,0.722137516508022,-0.002124962140740615,-0.1969605208493223
0.63,-1.593236669509399e-06,0.0012352994581387056,-0.025219752888250544,0.3570372546681263,0.0005540035633635863,-0.3318671577349558,-0.0003441565987182065,0.0013240571649789934,-0.454895943232854,0.5768898922556257,0.00040209752208811766,-0.12115339668282774,-0.0011368464616799293,-0.011202022933336647,0.015260902000884723,0.6130876568730408,-0.0019649355549427095,-0.6379060880105543,0.002835370882782187,-0.013589142955003521,0.01745846943435278,-0.37055713306846066,0.0007610657419632322,0.34827789427034733,-1.5333783104831518,23.945324211332256,6.929896087353978,6.0204601561786415,22.382793257696818,33.69406340096348,-1.9751759393465942,-0.04050472797500654,-7.523143921894765,0.7047565615148822,-0.0008835837290612267,-0.1953793952621783
