q_FBaseX,q_FBaseY,q_FBaseZ,q_FBaseQ1,q_FBaseQ2,q_FBaseQ3,q_FBaseQ4,q_LRHip1,q_LRHip2,q_LRHip3,q_LRKnee,q_LRAnkleRoll,q_LRAnklePitch,q_LLHip1,q_LLHip2,q_LLHip3,q_LLKnee,q_LLAnkleRoll,q_LLAnklePitch,v_FBaseX,v_FBaseY,v_FBaseZ,v_FBaseQ1,v_FBaseQ2,v_FBaseQ3,v_FBaseQ4v_LRHip1,v_LRHip2,v_LRHip3,v_LRKnee,v_LRAnkleRoll,v_LRAnklePitch,v_LLHip1,v_LLHip2,v_LLHip3,v_LLKnee,v_LLAnkleRoll,v_LLAnklePitch,u_LRHip1,u_LRHip2,u_LRHip3,u_LRKnee,u_LRAnkleRoll,u_LRAnklePitch,u_LLHip1,u_LLHip2,u_LLHip3,u_LLKnee,u_LLAnkleRoll,u_LLAnklePitch,LR_fx,LR_fy,LR_fz,LR_taux,LR_tauy,LR_tauz,LL_fx,LL_fy,LL_fz,LL_taux,LL_tauy,LL_tauz
0,0,0.9,0,0,0,1,0,0,-0.1,0.2,0,-0.1,0,0,-0.1,0.2,0,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.22951950797332,-3.28894459388597,-2.27831233260886,-19.7535587469928,3.9278203078985,-38.8453031346993,-0.229516151824861,-3.28894537559974,-1.84001433839454,-19.5657677849624,3.92782353457229,-39.352584647547,53.0121846382,10.0025572116,75.7287341611,-4.87937009355,46.402087963,0.723299375079,62.5711720415,10.1679696832,131.624923089,-5.01544282585,49.5743867895,-0.467584215715
0.004970091995762,0.001507962836322,0.89932878315342,0.002568057203958,0.000974246314808,-0.000725014069438,0.999995965132317,0.001668225499579,-0.006743819745669,-0.098193449710768,0.205763965609999,0.001615803945433,-0.109087249920928,0.00166822209192,-0.006743909839488,-0.113350359651287,0.233287870512224,0.001615798526006,-0.122317783035161,0.165655062077041,0.050328107533218,-0.022341634600223,0.17120404385916,0.064949841675251,-0.048334336303422,0.055607516652643,-0.224793991522298,0.060218342974388,0.192132186999956,0.053860131514439,-0.302908330697592,0.055607403064016,-0.224796994649615,-0.445011988376224,1.1095956837408,0.053859950866861,-0.743926101172028,-25.497314545556,32.0305441757582,38.0351082643909,-3.23217942661213,22.5011089416456,-26.5139461849318,-10.1037944763693,-1.20715553707713,-39.3874102598241,-12.9389094835629,-0.00778283133475,-1.59955838516797,81.3096636802,-14.238264867,253.517983433,-19.4308407476,42.3295717331,16.254506819,0,0,0,0,0,0
0.011601324474961,0.001631741188647,0.899544761001409,0.00090144884663,0.00049078165337,-0.000360599197286,0.999999408245607,0.000962558757573,-0.003678571267266,-0.089882900025507,0.206506424116952,0.001888280300802,-0.117360445183659,0.001287007058982,-0.003774416819615,-0.140418763662944,0.26963594148183,0.00192970483401,-0.130406358547552,0.221025699495454,0.004391389116427,0.007508333132796,-0.11110772396028,-0.032249252994826,0.024268931113975,-0.02352222473354,0.102174949280104,0.277018322842054,0.024748616898442,0.009082545178971,-0.275773175424374,-0.012707167764613,0.09898310066244,-0.902280133721923,1.21160236565353,0.010463543600133,-0.269619183746388,-4.61256011857153,24.2531130900077,6.61817892809874,-6.93990655706198,21.2373219098612,-5.10004258472005,-2.0196323572655,-0.346625979435847,-7.69313711699152,-1.24471313997239,-0.006096260395714,-0.404490365790033,19.4518143266,-3.69224648521,219.909705752,-20.6566038628,13.5130493366,3.05067194672,0,0,0,0,0,0
0.018865941571381,0.001654321559343,0.899551302021492,-5.39474127191832E-06,9.84167244831543E-05,-8.23238208689306E-05,0.999999991753917,0.000418984037794,-0.001968431529561,-0.080838059004488,0.207095362719431,0.001995390370329,-0.126351575008703,0.000602697328379,-0.002234627236774,-0.169595448128284,0.306245702750274,0.002104102313416,-0.137843185486742,0.242153385042886,0.000860179218347,0.000359998221932,-0.060455921500715,-0.026162747203575,0.018545607048834,-0.018119157325972,0.057004657923505,0.301494700700629,0.019631286749313,0.003570335650902,-0.299704327501472,-0.02281032435345,0.051326319428049,-0.972556148844664,1.22032537561481,0.005813249313551,-0.247894231306322,1.58897632236757,24.0822071109664,-1.23178197871054,-4.10850876229565,21.8457894074797,9.36862999988627,0.143568864493715,0.163769192410093,0.588789405527759,2.09775118593271,0.01253135887165,-0.070459071063514,-6.58609632313,-2.05317669366,221.409719473,-21.9800833106,-3.60221407476,-1.28068588254,0,0,0,0,0,0
0.026009078406635,0.001591436211158,0.899450357009781,-0.000514026457599,-1.50165787519888E-05,5.46742564405734E-05,0.999999866281006,0.000149351125222,-0.000913996590288,-0.07235640668632,0.207644947901014,0.0019605355126,-0.135226009090615,0.000184490041103,-0.001181931251165,-0.198125282655745,0.342814357601091,0.002100344264181,-0.145465312916018,0.238104900099824,-0.002087854285021,-0.003346059782781,-0.033909058804144,-0.00756506046785,0.009129826844434,-0.008987763752414,0.035147831309073,0.282721743938943,0.018319506052762,-0.001161828590966,-0.295814469397078,-0.013940242909194,0.035089866186945,-0.950994484248703,1.2189551616939,-0.00012526830784,-0.254070914309179,2.56430329245657,24.5144693179875,-1.21295506326587,-0.434227115665422,22.7460352947167,17.2203910290193,0.212514630214397,-0.004034592714558,0.875889671666247,2.33655925170298,0.004111764786183,-0.064808378823692,-14.7494581624,-1.22066673325,222.500555678,-23.1482446239,-12.2651131322,-2.30321426229,0,0,0,0,0,0
0.032630176916737,0.001478481653868,0.899274155691148,-0.000845363968174,-1.89463121898217E-06,0.000102139888368,0.999999637461742,5.15397128238361E-05,-0.000132759109046,-0.064791750962433,0.208409158491827,0.001843394457616,-0.143606494399544,-3.4190852356001E-06,-0.000337538096882,-0.225664353098939,0.378718900217201,0.00197485009814,-0.153259543785495,0.220702591823841,-0.003791770928125,-0.005882245576777,-0.022089077325338,0.000874377308596,0.00316515730422,-0.003260380413257,0.026041249374755,0.252155190796217,0.025473686360441,-0.003904701832817,-0.279349510297629,-0.006263637544613,0.028146438476107,-0.917969014773134,1.19681808720366,-0.004183138868039,-0.259807695649239,2.08711861852983,24.7688109160596,0.339963458035898,1.90203316549518,23.4540403005757,20.6035888522894,-0.165772212526297,-0.09976676574103,-0.560899100843674,1.96735511437126,-0.000955610701376,-0.11529965526124,-15.4986750742,-0.602206259083,223.162303577,-23.9606299422,-15.7059065642,-2.22549155466,0,0,0,0,0,0
0.038604276394868,0.001345100896062,0.899037625279615,-0.001101998934174,2.04275775724066E-05,0.000110062955676,0.999999386533416,2.75002330848632E-05,0.000532598178895,-0.05820948460573,0.209598757259119,0.001692073175753,-0.15142926614966,-9.0831594783331E-05,0.00039076884727,-0.25243038889515,0.413486614419289,0.001794039823474,-0.160767096931431,0.199135849135611,-0.004472923863232,-0.007889340707069,-0.017108852861849,0.001489447684121,0.000529496451503,-0.000801315991299,0.022178576264705,0.219408878556778,0.039653292243064,-0.00504404272875,-0.260759058337176,-0.002913750318258,0.024276898138413,-0.892201193207031,1.15892380673629,-0.00602700915553,-0.25025177153121,1.38145443679806,24.8350146731187,1.69443052659806,2.93838065796457,23.9099361308812,21.4512126101374,-0.521747723919493,-0.102148755011062,-1.93073906213562,1.65890464367015,-0.001943402301912,-0.15380894383319,-13.4132215208,-0.140974190829,223.39763264,-24.4563138033,-16.3308929212,-1.85485480946,0,0,0,0,0,0
0.043974262382062,0.001211809161285,0.898749782362886,-0.00132750838879,8.94924788013102E-06,0.00010679836691,0.999999113117356,2.30564555902866E-05,0.001138191321695,-0.052573471362172,0.211370341740922,0.001537868983709,-0.158815092427991,-0.000163035061086,0.001045901006975,-0.278565346065813,0.446738492544033,0.001600727400403,-0.167509927453864,0.178998849650433,-0.004458558656736,-0.009600318841854,-0.015034054409712,-0.00076332662349,-0.000218787494494,-0.000148125916486,0.020186438093319,0.187867108118589,0.059052816060084,-0.005140139734822,-0.246194209277714,-0.002406782210094,0.021837738656835,-0.871165239022102,1.10839593749146,-0.006443747435701,-0.224761017414436,0.742020408990185,24.7981459092569,2.64925664354964,3.18726343349798,24.1488556324833,21.0722617769776,-0.789467049011855,-0.078857164669431,-2.96686728370563,1.4833837004458,-0.001637422995738,-0.175249807688885,-10.3965308498,0.153265934018,223.251545828,-24.7037730967,-15.6444833163,-1.44573908119,0,0,0,0,0,0
0.048865928115371,0.001091208939046,0.898413325052973,-0.001540442948893,-3.97073006848315E-05,0.000104653849668,0.9999988072525,1.60848715844256E-05,0.001703288165887,-0.047799271883781,0.213854539764543,0.001398873633019,-0.165977998953681,-0.000256656914276,0.001650862060413,-0.304021299517376,0.478107697373558,0.001417459776915,-0.173137202526037,0.163054329019522,-0.004022297545501,-0.011231791504208,-0.014195997082318,-0.003242061008925,-0.000147398684823,-0.000232386133529,0.018836561473064,0.159139982613023,0.08280660078738,-0.004633178356335,-0.238763550856343,-0.003120728439659,0.020165368447934,-0.848531781718768,1.04564016098415,-0.006108920782943,-0.187575835739102,0.208256584914981,24.7099007137973,3.31598165055799,3.04831037824162,24.2136162203405,20.2083065627432,-0.990211716855972,-0.064763534297438,-3.73910591313367,1.39431076273311,-0.001462503200134,-0.185685961034813,-7.23283471277,0.291364915597,222.794736981,-24.7595144027,-14.4671947424,-1.07072915203,0,0,0,0,0,0
0.053436547171233,0.00098933173707,0.898024078587402,-0.001749365452046,-0.000116920512622,0.000107734520528,0.999998457220501,2.46652980545985E-07,0.002236864580813,-0.043778371038331,0.217176103242415,0.001283446274076,-0.173170129106886,-0.000380827921481,0.002216577994789,-0.328594748328067,0.507204109224993,0.001256185370761,-0.177426338386706,0.152351213566138,-0.003385522594641,-0.013009899779609,-0.013928716881863,-0.005146401028798,0.000198003802903,-0.000527940620129,0.017785880497525,0.134030028181688,0.110718782595715,-0.003847578631412,-0.239737671773491,-0.004139033573502,0.018857197812537,-0.819114960356355,0.969880395047843,-0.005375813538445,-0.142971195355638,-0.228508721214542,24.5887834384345,3.79212360961668,2.73357824612453,24.1349251965486,19.2182068099892,-1.14543094861834,-0.067955976834319,-4.32485996221955,1.35139603099106,-0.001771997869192,-0.18965503860261,-4.22724411465,0.297844468825,222.078802636,-24.6619252807,-13.1878790815,-0.748000724718,0,0,0,0,0,0
0.05784941708047,0.000906769675834,0.897571362971148,-0.001957853595203,-0.000213542990151,0.000116694483724,0.99999805379365,-2.48171118936003E-05,0.002745227991214,-0.040395168078916,0.221463965725451,0.001192569697098,-0.180654402888704,-0.000532358907817,0.002744623644968,-0.351973943963395,0.533605353475397,0.001123673307301,-0.180247761096555,0.147090052231472,-0.002729028287626,-0.015149289366618,-0.013899859403795,-0.00644103929083,0.000587689428665,-0.000835458829138,0.016945447013379,0.112773431980487,0.142928749434549,-0.003029219232612,-0.249475792727271,-0.005051032877861,0.017601521672636,-0.779306521177606,0.880041475013468,-0.00441706878202,-0.094047423661616,-0.575707543688664,24.4299872164892,4.11658271350737,2.32676468875594,23.9287035765437,18.2480569899475,-1.26272238841464,-0.081998835593425,-4.75571997859918,1.33638608926574,-0.002355100519965,-0.188992041230721,-1.4834396824,0.202421043246,221.114616579,-24.4326675392,-11.9630222651,-0.480829458154,0,0,0,0,0,0
0.062263663148793,0.000839713067405,0.89703819685869,-0.002163591073003,-0.000321393494517,0.0001306065592,0.999997599258027,-5.73084508937761E-05,0.003228638626719,-0.037540426212063,0.226856615553835,0.001121397891711,-0.188694442990582,-0.000701211249921,0.00322657977044,-0.373768052711964,0.556855936280598,0.001021580681418,-0.181535459663048,0.147131457190402,-0.002198179595288,-0.01786004871641,-0.013716505593143,-0.007190241458752,0.000916325324305,-0.001083044633339,0.016113687850168,0.095158062228447,0.179754994279467,-0.002372393512906,-0.268001336729276,-0.005628411403485,0.016065204182402,-0.726470291618951,0.775019426840036,-0.003403087529419,-0.04292328554978,-0.828367178996908,24.2021131290906,4.27896928691473,1.84793011644361,23.6011275396863,17.3567489443294,-1.33491838997201,-0.084460904523554,-5.01948265935396,1.34895475963487,-0.002390354792665,-0.183461312323759,0.942164097829,0.0535596880317,219.861785913,-24.0851098328,-10.8585595997,-0.271169527875,0,0,0,0,0,0
0.066830306899325,0.000781455772176,0.896400394569321,-0.002351214621531,-0.000429427461221,0.000146891788507,0.999997132898221,-9.2995903558214E-05,0.003665435384717,-0.035125020969798,0.233505573611787,0.001060818826237,-0.197551892663644,-0.000868009060484,0.003639140897912,-0.393520160461652,0.576468430916841,0.000942490018671,-0.181268797340042,0.152204918564571,-0.001887886521143,-0.021383006970549,-0.012508865637043,-0.0072029725191,0.001074120727216,-0.001189581755481,0.014559891933271,0.080513508075495,0.221631935265071,-0.002019302182471,-0.295248322435395,-0.005559927018753,0.013752037582386,-0.658403591656259,0.653749821208104,-0.002636355424907,0.008888744100192,-0.972219852046737,23.8438990053898,4.24600483970151,1.31182105886797,23.1670015863754,16.6108272478736,-1.34372034157272,-0.033744737802565,-5.08080416724188,1.3967173725743,-0.0003374940849,-0.171885525966842,2.94680258926,-0.052249558349,218.22829728,-23.6463044784,-9.9544190459,-0.121784761238,0,0,0,0,0,0
0.071687163764716,0.000726128449206,0.895623782077729,-0.002475626747962,-0.000517309078206,0.000160024457007,0.999996789022692,-0.000121913931157,0.003974970608751,-0.033098163078496,0.241577110003501,0.00100118254476,-0.207481921136998,-0.000997566903127,0.003927559979512,-0.410721193729757,0.591928481817783,0.000866286264912,-0.179453762355589,0.161870089637651,-0.00176858482233,-0.026049063106676,-0.008294656553213,-0.005859607708958,0.000865298590088,-0.000963934253299,0.010317840801125,0.067561929710062,0.269051213057129,-0.001987876049225,-0.33100094911179,-0.004318594754782,0.009613969386657,-0.573367775603511,0.515335030031393,-0.002540125125312,0.060501166148438,-1.02113428263191,23.3339769752225,4.07046699615833,0.823504514457322,22.7082346175169,16.177881911443,-1.29562200829612,0.078257785747032,-4.98298924890194,1.45496318540358,0.003873635268381,-0.156938170328128,4.39449071674,0.0210879630619,216.1405913,-23.213759131,-9.43445444308,-0.0251573184123,0,0,0,0,0,0
0.076944768028717,0.000679468372663,0.8946592668224,-0.002435859687151,-0.000554231159929,0.000159992211081,0.999996866904041,-0.000122660248464,0.003953641132688,-0.031464251219972,0.251251532310002,0.000944234674561,-0.218716565525578,-0.001045970701519,0.003943566019578,-0.424870365267921,0.602704633519348,0.000766902507479,-0.176084142535097,0.17521843890685,-0.001453027893703,-0.032345669294033,0.002650746721826,-0.002461880451322,-9.6156960234698E-06,-2.48772435514502E-05,-0.000710982535419,0.054463728617454,0.322480743550024,-0.001898262339964,-0.374488146285994,-0.001613459946379,0.000533534668883,-0.471639051272124,0.359205056718834,-0.003312791914413,0.112320660683078,-1.17855447038841,23.1913488826598,4.24940760001167,0.73438114611867,22.5376924674679,16.4904312916335,-1.35226641927194,0.076920329481087,-5.20216510208177,1.42890404987119,0.003737487864152,-0.153139199370913,5.45069744185,0.0082843521262,215.231437669,-23.0694540097,-9.6650961989,0.0879214816049,0,0,0,0,0,0
0.082663311512201,0.000640533277707,0.893484916285448,-0.002236945465896,-0.000534859362835,0.000146111290584,0.999997344322441,-9.40614733646561E-05,0.003612672065805,-0.030163865182502,0.262547148087073,0.000888801639807,-0.231343927922969,-0.001006120370477,0.00369455754954,-0.435853325635811,0.608805323469849,0.000646131595873,-0.171277298248353,0.190574989215754,-0.001172763028196,-0.039358367903857,0.013260677892684,0.001291599225294,-0.000929600730855,0.000953292503303,-0.011365635562776,0.043346201249014,0.376520525902368,-0.001847767825129,-0.420912079913046,0.001328344368059,-0.008300282334611,-0.366098678929667,0.203356331683356,-0.004025697053551,0.160228142891455,-1.47856022380991,23.4419623301879,4.85991463184394,1.09430828904457,22.66827359084,17.6023614907128,-1.53670911701761,-0.035092502006338,-5.81471490820597,1.2991630675657,-0.000669287231198,-0.163296409616064,6.19383776093,-0.107951453555,215.664006013,-23.2246230343,-10.6872294192,0.229932538379,0,0,0,0,0,0
0.088852866607542,0.000600810576087,0.892107621202745,-0.001986481624817,-0.000482643609991,0.000127197709704,0.999997902381121,-5.60331297964121E-05,0.003172281436346,-0.0290659473824,0.275316713529052,0.000829682054061,-0.245306021656206,-0.000911064366394,0.003339451594703,-0.443979817036276,0.610788995379313,0.000532445071701,-0.165251149478331,0.206271337224942,-0.001186121153103,-0.046125043482535,0.016697462681809,0.003481441752323,-0.001262051435821,0.001267611452275,-0.014679687648635,0.036597260003407,0.425652181399286,-0.001970652858217,-0.465403124441227,0.003168533469429,-0.01183686516122,-0.270883046682179,0.066122396982125,-0.003789550805727,0.200871625667423,-1.73300441624798,23.5897967707429,5.43285156902205,1.57410639937967,22.7994042421755,19.1061117617797,-1.69315385276802,-0.085441011123721,-6.37290831151292,1.15568475787439,-0.002849315085348,-0.174051158403144,6.49541677657,-0.0729424736331,215.922362365,-23.4105450118,-12.1520541489,0.343332884998,0,0,0,0,0,0
