Cx,Cy,Cz,X_FL_SupportCenter,Y_FL_SupportCenter,Z_FL_SupportCenter,X_FR_SupportCenter,Y_FR_SupportCenter,Z_FR_SupportCenter
0.09445962337726077,-0.00012696795494327413,0.693270722197895,0.10126989449502007,0.11044880679546658,2.7824687822614047e-05,0.1012698944950194,-0.11043119320453341,2.7824687822544658e-05
0.09602874859244151,0.0006283595141006963,0.6924548398479693,0.10127420335019166,0.11045020323314314,3.7853481371932785e-05,0.10127544435266846,-0.11042533046067224,7.625999450161514e-05
0.09825124691125503,0.0008339817437082691,0.6934014623733594,0.1012739743456055,0.11045066018414919,4.0043478306328595e-05,0.1042307786900469,-0.11043970512012646,0.0036982132599092943
0.1006211822407516,0.0009195004895392268,0.6942389742399492,0.10127351976733372,0.11045093722075262,4.2711030828271324e-05,0.107847718449591,-0.11058578784136508,0.007222676102976944
0.10287569723617057,0.0009286423613715066,0.6950123885101788,0.1012730506913745,0.11045109665321172,4.516167239397573e-05,0.11113841931286667,-0.11057901901796001,0.010742166657680852
0.10493992047104934,0.000885105875068812,0.6957620922510176,0.1012726414831966,0.11045120470516913,4.718608085051146e-05,0.11405549472359573,-0.11051345287053346,0.014326428199187932
0.10681491516545422,0.0008112076299150731,0.6965067260881744,0.10127230575547948,0.11045128859376276,4.8784236066176656e-05,0.1167324031217834,-0.11045381813755094,0.017998477936572874
0.10852771021078442,0.0007252948488111082,0.6972514872235882,0.10127203646874905,0.11045135643733227,5.001634535292676e-05,0.11927979547582038,-0.11041257143764774,0.021753694152121347
0.11011079705378841,0.000639560123517753,0.6979947920302778,0.10127182108740926,0.11045141048934849,5.0949006023801036e-05,0.12176423369591274,-0.11038319011212668,0.0255734351443295
0.11159402987492524,0.0005605994981935978,0.6987318998472682,0.10127164749040815,0.11045145223198359,5.164049951669747e-05,0.12422283441047381,-0.11035823188971716,0.029431792249796238
0.11300186240542748,0.0004911581433392801,0.6994565413748368,0.10127150617986733,0.11045148340983796,5.213987696724154e-05,0.1266761314842321,-0.11033364192422712,0.033298318004670105
0.11435302065187485,0.0004318322441466946,0.7001615230326564,0.1012713908017117,0.11045150581020571,5.249040878672895e-05,0.12913531065981287,-0.1103080727997395,0.03713887335842568
0.11566127023863187,0.00038228012631015855,0.7008388465178322,0.1012712979749577,0.1104515209364391,5.273394388599639e-05,0.13160609775233365,-0.11028155493944063,0.04091563915106643
0.11693658249752581,0.00034191885275933144,0.7014795890977531,0.10127122697919791,0.11045152983418705,5.291531859095977e-05,0.13409104723068965,-0.11025469873025173,0.044586706963661335
0.11818633700213989,0.0003102085740789337,0.7020736431798573,0.10127117959574626,0.11045153303751604,5.308710963485008e-05,0.13659098808303732,-0.11022848747683947,0.04810539005346294
0.11941638804956121,0.00028662299011986207,0.7026093440574003,0.10127116026435931,0.11045153055366934,5.3315500123746196e-05,0.13910588403042715,-0.11020452937275746,0.05141928371874667
0.1206319145653511,0.0002703785598290976,0.7030729698878988,0.10127117666444296,0.11045152183911143,5.368826542372085e-05,0.14163512563647462,-0.11018564137332067,0.05446903858230767
0.12183798838988308,0.00026001643362631754,0.7034480393136814,0.10127124079188803,0.11045150577015143,5.4326116241218414e-05,0.14417705393552244,-0.11017640097099557,0.0571867126687511
0.12303976032549346,0.00025307358270091804,0.7037142178091359,0.10127137052050081,0.11045148088697983,5.5398860457855914e-05,0.14672736501777603,-0.11018237863349864,0.05949335320154801
0.12424214498985231,0.00024640701975201326,0.7038454547749013,0.10127159137499486,0.11045144707642683,5.714783023877401e-05,0.14927676481570684,-0.1102050333705924,0.06129507428732993
0.12544908078474737,0.00023809446800607473,0.7038068912906456,0.10127193778820345,0.11045141222340553,5.9915067472660066e-05,0.1518124332007798,-0.11023000901942734,0.06247665019550863
0.12666316557767288,0.00023104986567566726,0.7035515254611149,0.10127245315348293,0.11045141020422773,6.417370491822172e-05,0.15433964471453956,-0.11022678903148893,0.06289430942808752
0.12788567848845747,0.00022531644448793808,0.7030733626288367,0.10127317175214831,0.11045146142719606,7.025944497615622e-05,0.15685409101647696,-0.11019545554281866,0.06253647164418306
0.12911680059826575,0.00021786068602141416,0.7024090945349204,0.10127409999850827,0.11045153924636997,7.818348389387886e-05,0.15934494254522158,-0.11016650016751944,0.061527844261678
0.1303553907924158,0.00021024427477431707,0.701585624844362,0.1012752338610292,0.11045162610502333,8.787408118252071e-05,0.16182308341527357,-0.11015402463821479,0.05996992335145378
0.1315992055912717,0.00020506143694281486,0.7006227966521785,0.10127656352986045,0.11045171357476066,9.922183257816963e-05,0.1642975124161189,-0.1101562848550771,0.05794637631385534
0.1328458424446085,0.00020406186604534266,0.6995358353759676,0.101278076799417,0.11045179800802254,0.00011210832858606079,0.16677253753855117,-0.1101675315061829,0.05552773398506723
0.13409352781588152,0.00020782703240007722,0.6983366546669189,0.10127976196100572,0.11045187774069311,0.00012642496002586434,0.16924967578965755,-0.11018316417131678,0.05277400634317109
0.13534160406935897,0.0002160815944345335,0.6970344799913413,0.10128161008562236,0.11045195185593923,0.00014208485089682588,0.17172934879250182,-0.11020053898974798,0.04973614347563446
0.13659081114748872,0.00022809283070877886,0.6956361451697717,0.10128361683125998,0.11045201971771773,0.0001590304722037944,0.17421182738814828,-0.11021848044028053,0.04645698185340347
0.13784345318633856,0.00024295746945404972,0.6941462352759017,0.10128578394134079,0.11045208081771549,0.0001772387512703616,0.17669776864240022,-0.11023676155175023,0.04297195774007252
0.139103463577444,0.0002597460934642979,0.6925671473582373,0.10128812049482197,0.11045213474095825,0.00019672486849539594,0.17918860490341199,-0.11025584670040954,0.03930968323294341
0.14037628268378413,0.00027754257921935394,0.6908990979533742,0.101290643744574,0.11045218122875719,0.00021754546149309328,0.18168682671429548,-0.11027688725734743,0.035492407647736784
0.14166833050904842,0.0002954546662379892,0.6891400883593403,0.10129337900664277,0.11045222043541293,0.00023980156632623373,0.18419595755800972,-0.11030185415550559,0.03153635517564177
0.1429856658753306,0.0003127404893238038,0.6872858167077918,0.1012963574154139,0.11045225374128623,0.0002636412191337756,0.18671965085023032,-0.11033341951375636,0.02745188178016185
0.14433115372991479,0.00032935418474153123,0.6853294733782326,0.10129960928641925,0.11045228623219217,0.00028926118644023724,0.18925877687394616,-0.11037336229360062,0.02324327712266422
0.14569914054521155,0.0003475041779912674,0.683261270866773,0.1013031492826052,0.11045233384745244,0.00031690697071026785,0.19180491608238234,-0.11041671158414372,0.018907852942691178
0.1470664457463564,0.0003750960704004156,0.6810676073306015,0.10130694832075464,0.11045244159754063,0.0003468710782526391,0.19432989624184754,-0.11043887636417767,0.014434075834096532
0.1483789369347834,0.00043132281396029466,0.6787307152055071,0.10131089026381285,0.11045272012157728,0.0003794952939671359,0.19677806036756754,-0.11038700910284278,0.009800587528297544
0.14953496413209208,0.0005505316078011964,0.6762341491218395,0.10131473102767534,0.11045338280070571,0.0004151898310107982,0.1990864906217536,-0.11025193293029785,0.004987381731332022
0.15036809747332489,0.0007638662043282426,0.673629188447358,0.10131794701795334,0.11045450680585314,0.00045349060128412055,0.20126290520572854,-0.11043580720572546,9.209485373942727e-05
0.1504548241976591,0.0007540406220126615,0.6736358626590359,0.10131618719960682,0.11045440267440337,0.00045448476361295564,0.20126195570134092,-0.11042532475422093,0.00012177283148132045
0.1504548241976591,0.0007540406220126615,0.6736358626590359,0.10131618719960682,0.11045440267440337,0.00045448476361295564,0.20126195570134092,-0.11042532475422093,0.00012177283148132045
0.15129274000481377,-0.0001594727489015007,0.673503775538906,0.10132021266838444,0.11045248482718645,0.0004615842158205985,0.20126470575924404,-0.11041321183496058,0.00015683548561383487
0.15257184777551208,-0.0004134601714430599,0.6758917774952189,0.10406465605379621,0.11032376940459032,0.005700799015086022,0.2012588148771583,-0.11040494452194512,0.0002084766628093343
0.15414220677191628,-0.0005416700649429861,0.6780681453928409,0.1074982142477426,0.11046631876930707,0.010626775513305708,0.20125265805341147,-0.1103954417587462,0.0002588337353112702
0.15576672050788234,-0.0005937512946313942,0.6800427175028405,0.11067953494742248,0.11047567178436246,0.015316348525380913,0.20124683557173004,-0.11038534891225273,0.0003068596924103856
0.15735955519126632,-0.0005915644741322756,0.6818653975825866,0.11355075490768866,0.11042346608882993,0.019852365738210684,0.2012414746997567,-0.1103750701138239,0.00035262780701006413
0.1588998468851666,-0.0005559539833069299,0.6835690760986811,0.11621685399899699,0.11037494663770872,0.024275428360970783,0.2012365589838622,-0.11036474398592085,0.00039637790954147323
0.16039103415433548,-0.0005045342459523592,0.6851736029488609,0.11876421646434966,0.1103439912795222,0.028602699499403736,0.20123203128469194,-0.11035440389254686,0.00043837010026355483
0.16184420240623792,-0.00044919214029309594,0.6866910238519778,0.12124429339679814,0.11032446184065112,0.032838724544248285,0.20122782908660145,-0.11034405313059224,0.00047883490275432705
0.1632712347021032,-0.0003964814314035811,0.6881286525329441,0.12368647442721742,0.11030888443209107,0.03698007410903624,0.20122389747953753,-0.11033369046052724,0.0005179618647891959
0.16468207512437819,-0.0003492957826614629,0.6894905485754165,0.1261082117537236,0.11029307892437787,0.04101700142549072,0.20122019340320993,-0.11032331597642263,0.0005559009120774394
0.16608385659078925,-0.0003085125585991234,0.6907781779746756,0.12852022849133635,0.11027556489797964,0.04493384910608837,0.20121668594106615,-0.11031293115137301,0.0005927674137281291
0.16748086693384018,-0.000274151220250187,0.6919906836451369,0.13092914140198997,0.11025625585178034,0.04870890214904901,0.20121335499883614,-0.1103025378996659,0.000628647983238792
0.1688748146012851,-0.00024603419955483745,0.6931249450020439,0.13333896711277402,0.11023566514856799,0.05231391795510436,0.2012101895876929,-0.11029213789393173,0.0006636062446891411
0.17026511436294578,-0.00022405848276901006,0.6941754910007121,0.1357520565911126,0.11021468482435028,0.05571339610782783,0.20120718623588002,-0.1102817322505215,0.0006976887517867458
0.17164907907803378,-0.00020817154694040374,0.6951342820156532,0.1381696216889284,0.11019481339333596,0.058863591980294686,0.20120434763371212,-0.1102713214345055,0.0007309317920812797
0.17302201828123415,-0.0001981092294914473,0.6959903433714084,0.14059192976918194,0.11017873110100013,0.06171123865262272,0.201201681391846,-0.11026090518790728,0.0007633702727250502
0.1743773409933199,-0.0001929643239654023,0.6967291818552882,0.14301832799494948,0.11017090565204099,0.06419185532614187,0.20119919867848945,-0.11025048222836248,0.0007950504459482977
0.1757068821836447,-0.0001907910705656186,0.697331800737058,0.1454477264594161,0.11017698337371154,0.0662272797988095,0.20119691246092525,-0.1102400495166477,0.000826049031927345
0.17700187212888516,-0.0001887995766915319,0.6977729069062528,0.14788163408376254,0.11019889479056463,0.06772152370776702,0.20119483510304528,-0.11022960141087386,0.0008565024493007722
0.17825522551431786,-0.00018514966740249217,0.6980177156369862,0.15033468568983357,0.1102232814975058,0.06855339694640104,0.20119297528947844,-0.11021913113894308,0.0008866508811067042
0.17946552828210152,-0.00018272572550609564,0.6980182797436137,0.15285702077439958,0.1102219476676527,0.06856707446286316,0.20119133474607925,-0.11020864142621478,0.0009168980069784588
0.1806339151675914,-0.00018142172856020516,0.6977739823708715,0.1554451374744708,0.11019477573981205,0.06776265005246072,0.201189880186069,-0.11019816347133703,0.0009477371722930034
0.18176411382820687,-0.000178160790606522,0.697331359719542,0.15804499808517622,0.11017000496500129,0.06629536739152561,0.2011885605718547,-0.11018770553520647,0.0009794712504702097
0.1828650358668988,-0.00017462099759681492,0.6967237407990743,0.16064132759327265,0.11016110036466605,0.06428529359083628,0.20118734497884058,-0.1101772604757922,0.0010122555384088905
0.1839465019498744,-0.00017340983433106812,0.6959750459452728,0.16323337112253147,0.11016617641161988,0.061827146843625364,0.20118621707741333,-0.11016682214843591,0.0010461601174123758
0.18501705153411685,-0.00017621628720189056,0.6951030130166787,0.16582324802908038,0.11017963779731801,0.058997770228930504,0.2011851691530028,-0.11015638695742448,0.0010812090847445999
0.18608328561499074,-0.0001835769767036695,0.6941209885971937,0.16841263234182563,0.1101971462897451,0.055860290050609177,0.20118419805445023,-0.11014595285661459,0.0011174060633511312
0.18714994608553737,-0.00019524282116869748,0.6930388997683006,0.17100241803890048,0.11021628949548255,0.05246658687382204,0.2011833028093004,-0.11013551859243084,0.0011547509747987378
0.18822026164040703,-0.0002105986296287504,0.6918638203167214,0.1735930626876464,0.11023603170239961,0.0488589910330665,0.2011824833589854,-0.110125083356585,0.0011932513133744715
0.1892963197564553,-0.00022895705693268706,0.6906003224198524,0.17618493726195097,0.11025617535074798,0.04507156381220727,0.20118173992730415,-0.1101146466654513,0.0012329300575688318
0.19037933057640805,-0.00024971328341999856,0.6892506921622149,0.17877853776153174,0.11027709017192648,0.04113108848584314,0.2011810726234482,-0.11010420834447046,0.001273831658732072
0.19146967871831239,-0.0002724016585951118,0.6878150393938721,0.18137449556430413,0.11029968313315269,0.03705781241581545,0.20118048089598792,-0.11009376859288261,0.0013160270930360762
0.19256664252685368,-0.0002967198155745333,0.686291305847688,0.1839732528999457,0.1103254975182536,0.03286594304532413,0.20117996238556962,-0.1100833281949466,0.0013596187221436434
0.19366761104723226,-0.0003226350641849905,0.6846751404150657,0.18657411300756127,0.11035658358405778,0.028563844541203767,0.20117951055079183,-0.11007288916909734,0.0014047456792224688
0.1947665618430189,-0.00035081873498895417,0.6829595377015967,0.18917314764600784,0.11039398731090619,0.024153750976937255,0.201179110172595,-0.110062456823984,0.0014515907361209446
0.19585151490114341,-0.0003839123015733916,0.6811340153094304,0.19175929841893963,0.11043221251070706,0.01963058182128244,0.20117872959104652,-0.11005204594382537,0.0015003900591461367
0.1969007432600654,-0.00042938321461286955,0.6791830911702778,0.19430855316200213,0.110447157620019,0.014979400927748535,0.20117830882263704,-0.11004169702309431,0.001551447254909133
0.19787788743538337,-0.0005041081496163057,0.6770846944731346,0.19677880016201765,0.1103890385607299,0.010172712146700985,0.2011777455535585,-0.11003150959878649,0.0016051506395937665
0.19872696060355788,-0.0006365908931404174,0.674813714638236,0.1991146472915945,0.11025551983711271,0.0051774970636116885,0.20117689192843882,-0.11002167740793246,0.0016619740275877898
0.19936449188236433,-0.0008457420580801334,0.6724065106251177,0.20126868775310952,0.11044866872371337,6.500954373162005e-05,0.20117550839165613,-0.1100122654268675,0.0017215302078220224
0.1993672533405947,-0.0008134732701256276,0.6724187700864764,0.20126877138631336,0.1104488126155554,6.316179060174287e-05,0.20117288295203214,-0.11000168741111531,0.001751360989662526
