t[s],q_LLHip1,q_LLHip2,q_LLHip3,q_LLKnee,q_LLAnkleRoll,q_LLAnklePitch,q_LRHip1,q_LRHip2,q_LRHip3,q_LRKnee,q_LRAnkleRoll,q_LRAnklePitch,qd_LLHip1,qd_LLHip2,qd_LLHip3,qd_LLKnee,qd_LLAnkleRoll,qd_LLAnklePitch,qd_LRHip1,qd_LRHip2,qd_LRHip3,qd_LRKnee,qd_LRAnkleRoll,qd_LRAnklePitch,qdd_LLHip1,qdd_LLHip2,qdd_LLHip3,qdd_LLKnee,qdd_LLAnkleRoll,qdd_LLAnklePitch,qdd_LRHip1,qdd_LRHip2,qdd_LRHip3,qdd_LRKnee,qdd_LRAnkleRoll,qdd_LRAnklePitch,Tau_LLHip1,Tau_LLHip2,Tau_LLHip3,Tau_LLKnee,Tau_LLAnkleRoll,Tau_LLAnklePitch,Tau_LRHip1,Tau_LRHip2,Tau_LRHip3,Tau_LRKnee,Tau_LRAnkleRoll,Tau_LRAnklePitch
0.0,0.0,0.0,-0.2,0.4,0.0,-0.2,0.0,0.0,-0.2,0.4,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0011376188660535,-7.368031325701452,-2.461662109539695,7.834071932354931,1.7513434115678592,-5.6037760165336294,1.0011295924886099,-7.368073623881173,-10.811660941533015,23.003947797375922,1.7513391073980529,-12.941879121238571,0.008824512423567058,-2.9331941103642842,-1.2875330074966385,-8.16173655672029,3.7215999303189147,-10.192158717383073,0.008827440942127526,-2.9331893975410472,-0.1232545260510644,-10.08309779518802,3.7216024604727167,-9.43964463279574
0.03,0.000901023856979448,-0.006631228193131306,-0.20221549589858573,0.40705066473911944,0.0015762090704110733,-0.20504339841488028,0.0009010166332397489,-0.006631266261493056,-0.2097304948473797,0.42070355301763834,0.0015762051966582476,-0.21164769120911472,0.030034128565981602,-0.22104093977104355,-0.07384986328619085,0.2350221579706479,0.05254030234703577,-0.16811328049600888,0.030033887774658295,-0.22104220871643518,-0.32434982824599046,0.6901184339212776,0.052540173221941586,-0.38825637363715715,-1.2960324301967603,10.358685272306872,6.292890339922906,-11.125132624041441,-1.4997810517588732,5.18253642113325,-1.0874272049657847,10.328086504948352,-8.089141660823856,11.04194746197901,-1.4720759313988765,-1.8006894843422998,-7.666417864310119,33.59829636104985,12.64377684434416,-13.803900855329122,23.37210482435799,0.29755273379784336,-3.6331321590251804,-1.031789698349333,-13.54937297055438,-1.0195648034166063,-0.002510265822993711,-0.5436472706203654
0.06,0.0006356185267818119,-0.003939639641186429,-0.19876739049124084,0.4040887101166016,0.0018026151942391606,-0.20542251405074063,0.0008233487820102915,-0.003967254668532593,-0.2267412171895009,0.4513448587510578,0.0018275420550575062,-0.2249160029541375,-0.008846844339921202,0.08971961839816256,0.11493684691149632,-0.09873182075059533,0.007546870794269578,-0.012637187862011373,-0.0025889283743152462,0.0888003864320154,-0.5670240780707061,1.021376857780648,0.00837789527997529,-0.44227705816742613,0.09687659702967721,-1.4803020038027057,0.2507093394598314,-0.20524761853494056,-0.12234850207551062,-0.029399025605243878,-0.14361550870177453,-1.6399486375192929,-0.7690480950373768,0.05985735522570579,-0.10253318823227886,0.28276296401133294,-1.57744964649935,24.33733671797227,3.7372727011973836,-11.497233138498919,21.368699836456873,4.236181452318122,-1.193348543773521,-0.4326012047518028,-4.43972696890441,0.974868207677288,-0.01097162671358764,-0.25534879886499556
0.09,0.00045740213391088535,-0.0025803228926639873,-0.1950936466783821,0.40094203263740225,0.0019189076661992883,-0.2058280888096457,0.000616426972949237,-0.0027791968493394944,-0.24444408281715574,0.48204003610418034,0.0019865990440477137,-0.23792982803155008,-0.005940546429030885,0.04531055828408139,0.12245812709529126,-0.10488924930664355,0.003876415732004259,-0.01351915863016869,-0.006897393635368482,0.03960192730643662,-0.5900955209218274,1.023172578437419,0.0053018996330069235,-0.43379416924708614,0.08613564085192138,-0.7373607672858498,-0.245124874731232,0.0423050689955744,-0.15023679501427978,0.0974690597472545,0.07846509370834553,-0.5483381507615555,0.14120441023661812,-0.08861315464030994,-0.1758015565964186,0.06983331812374516,0.021130518252515967,24.01797508682427,1.7101131862331236,-10.771120646717636,21.70258564329297,7.82792370721898,-0.6049488263904277,0.17230532792888523,-2.3117409555315036,1.9854963529794147,0.012114428607328398,-0.16398347466477198
0.12,0.00035670781780668804,-0.0018846308346988105,-0.19164051525278147,0.39783342972029895,0.0018999870226465642,-0.20614594141477824,0.00048012374822569353,-0.002084643365831796,-0.2620198644755976,0.5126554616181266,0.0019874346321011446,-0.25088080312265126,-0.003356477203473244,0.023189735265505898,0.1151043808533543,-0.10362009723677632,-0.0006306881184241337,-0.010595086837751054,-0.004543440824118116,0.02315178278358996,-0.5858593886147289,1.0205141837982097,2.7852935114365367e-05,-0.4316991697033738,0.04755721521473788,-0.2956570394273399,-0.36919492277684185,0.1504579497453733,-0.1014718229889695,0.1712292089046059,0.06840386018707356,-0.21920622850231553,0.2882122265055642,-0.3038193961106508,-0.1338019474445744,0.07388684578280191,0.2517464016879044,24.46460520311974,1.7922214580202978,-9.810606591270997,22.53015477418155,9.67727105278805,-0.6192220578629072,-0.0008977738254547933,-2.3290460767936567,2.1630926940755026,0.004196607892946365,-0.16173529577942625
0.15,0.0002988149953957548,-0.0014550301122182394,-0.18851965925768,0.3948602389579665,0.0017897417384037677,-0.20630968773189662,0.00040538399767051623,-0.0015873754879761814,-0.27933625513018445,0.5429974496755733,0.0018678484674544587,-0.26376528005254796,-0.0019297607470311075,0.014320024082685701,0.10402853317004904,-0.09910635874441512,-0.003674842808093219,-0.005458210570612877,-0.002491325018505909,0.016575595928520495,-0.5772130218195619,1.01139960191489,-0.003986205488222867,-0.42948256432988974,0.02005194285527523,-0.11202836110879844,-0.3882606964093611,0.22471768062530373,-0.05039972743088583,0.16629994194408937,0.026658060963493213,-0.1155931271900279,0.25085566679192794,-0.4692408731382116,-0.0667968244171604,0.20652129076080428,0.08751005642026607,24.715269156999632,2.2961662693449245,-9.134587312633965,23.215344084739648,10.395499968464522,-0.7502988708380941,-0.10782596274228423,-2.8129886925559533,2.1620077356228493,-0.001089839410479772,-0.17498656452989955
0.18,0.0002589689215545693,-0.001126254914735587,-0.18574823788934694,0.3920892941081968,0.0016341366994731738,-0.20632376410126532,0.00035463650198248284,-0.0011941414245915916,-0.2964268756846586,0.5729171209471956,0.0016881451608323284,-0.2764638878207599,-0.0013282024613728506,0.010959173249421748,0.0923807122777682,-0.09236482832565601,-0.005186834631019793,-0.0004692123122901964,-0.0016915831896011126,0.013107802112819658,-0.5696873518158041,0.9973223757207438,-0.005990110220737679,-0.4232869256070656,0.006237997631274084,-0.04925168038664651,-0.3754122780227931,0.2771276674411638,-0.015078605005328427,0.11714972811159896,0.0012704641299023933,-0.06907546390335106,0.22298658666558424,-0.6008867713966026,-0.021625628666427588,0.34983553084192565,-0.13808330533818935,24.773336812678682,2.7530585710927524,-8.743755714074252,23.666691542188346,10.519749098777385,-0.86921623011218,-0.1091558933951362,-3.2791671890714746,2.1671918842594646,-0.0020576993738923893,-0.1851402286536335
0.21,0.00022473704558153047,-0.0008418062296009164,-0.1833146875712344,0.3895677641591242,0.0014649609160377844,-0.20623240571533358,0.0003050324240113616,-0.0008630752787200178,-0.3133168083111337,0.6022959941245609,0.0014889787884104133,-0.2888476436112142,-0.001141062532434628,0.009481622837822352,0.0811183439370844,-0.0840509983024211,-0.0056391927811796465,0.003045279531057772,-0.0016534692657040407,0.011035538195719126,-0.5629977542158365,0.9792957725788457,-0.006638879080730507,-0.4127918596818078,0.0012696728040282323,-0.030883998550621072,-0.35212210850318115,0.31856435190439925,0.005446887676043843,0.050440458888260764,-0.008237059324880391,-0.04310085641962225,0.2403524836190094,-0.7234025436747871,0.0004444386554851576,0.4624628333766836,-0.3383160438966804,24.751768522811556,3.1063745757344856,-8.514232884449829,23.92837277201078,10.403891067627054,-0.9623734456944175,-0.07747202235551544,-3.654382350765758,2.2027543370991984,-0.0015010967886150985,-0.19076318665898057
0.24,0.00019164787513211703,-0.0005851531431618048,-0.18119804715077473,0.3873329421267655,0.0013006873315108344,-0.20609565091640242,0.00024801499264784805,-0.0005707999036261042,-0.32999042370235165,0.631023805012619,0.0012902124107784347,-0.3008151828516294,-0.001102972348313781,0.00855510288130372,0.07055468068198897,-0.07449406774528913,-0.005475786150898331,0.004558493297705595,-0.0019005810454504524,0.00974251250313046,-0.5557871797072662,0.9575936962686021,-0.006625545921065952,-0.3989179746805073,0.0003433962436929505,-0.02492614756471312,-0.32690162245216925,0.3550509098366206,0.015611754485689744,-0.017713465738779632,-0.009738658439504277,-0.02811205553140006,0.29335039516369577,-0.8483131444895129,0.009303978745297314,0.545157164466378,-0.5002149478179824,24.711060193361323,3.386036471033227,-8.34801899081302,24.060036073136015,10.241929084034386,-1.037963014400687,-0.05004748286453324,-3.9581346263593327,2.2584171525316656,-0.00089260172700811,-0.19349872842872473
0.27,0.00015886776130202726,-0.000350933589530935,-0.179375618190522,0.38541766591325977,0.0011504643260210052,-0.20597483823663615,0.00018223276868878065,-0.00030382537851045044,-0.34640002373792234,0.6589881340706365,0.0010998196140172237,-0.31229208064402486,-0.0010926704610029925,0.007807318454362326,0.060747632008423896,-0.06384254045019051,-0.005007433516327639,0.004027089325542206,-0.0021927407986355807,0.008899150837188457,-0.5469866678523554,0.9321443019339167,-0.0063464265587070325,-0.382563259746516,0.0006774158148346032,-0.02081752720454233,-0.3046268662807279,0.38968109014280117,0.01945575261834165,-0.07986960087987427,-0.008465927829929498,-0.019138396850713946,0.3679976170427395,-0.9796169940716837,0.012374611539389235,0.6098116071294903,-0.6275475705056645,24.669701091248207,3.620280311258279,-8.193980426592328,24.109962186233467,10.121808397604008,-1.1026941480112977,-0.03413185956988337,-4.213846988671763,2.323619717223213,-0.000568908093166435,-0.1946351845731313
0.3,0.00012669732170528863,-0.00013544981038415333,-0.17782735340992195,0.3838531026808826,0.0010177514978876837,-0.20592590819766177,0.00010883120968277668,-5.407541056043927e-05,-0.36247842591815455,0.6860708078339894,0.000920563967641463,-0.3232201479900038,-0.0010723479865579544,0.0071827926382260565,0.05160882602000206,-0.05215210774590648,-0.004423760937777389,0.0016310012991459784,-0.0024467186335334658,0.008324998931667039,-0.5359467393410732,0.9027557921117663,-0.005975188212525355,-0.3642689115326313,0.0011116014806020758,-0.016104648403029387,-0.2880918859964936,0.42455938530781623,0.01994089689105749,-0.13420523157310527,-0.0067699262663261095,-0.012978996247046126,0.4553037677550442,-1.1192461034350067,0.013331450048113425,0.6672199736680646,-0.7265422279533901,24.629497585926657,3.8249284496265843,-8.033454714895345,24.11216163662754,10.071390393060861,-1.159894207697383,-0.02655443905382524,-4.435890556624796,2.391884654409569,-0.0004662646045702796,-0.1948563875714989
0.33,9.552732344109186e-05,6.553978519990191e-05,-0.17653837132671873,0.3826706428952824,0.0009029854769563138,-0.2059977628671032,2.9336717037079213e-05,0.00018399346076723039,-0.3781470547074072,0.7121461601042509,0.0007533066263090045,-0.3335477173596815,-0.0010389999421398922,0.006699653186135175,0.04296606944010725,-0.03941532618667199,-0.0038255340310456645,-0.0023951556480471792,-0.002649816421523249,0.007935629044255654,-0.5222876263084218,0.869178409008716,-0.005575244711081952,-0.34425231232258935,0.0013155796845012446,-0.010725973767023333,-0.2785380909950277,0.4617479952914323,0.019006910146345035,-0.18197519137402196,-0.005437077044149419,-0.007920220824908952,0.5511810141100071,-1.2693624235590448,0.013726256331928255,0.7247366064622298,-0.8031365364640548,24.588312942629646,4.007829577217801,-7.8648865778136186,24.08840375376785,10.08862063910177,-1.2111065714901739,-0.023260065585002754,-4.632286908284645,2.459336929717649,-0.0004738586941329661,-0.19450930026045596
0.36,6.554134689294621e-05,0.00025687600439363613,-0.17550007352541105,0.38190375630544454,0.0008053256751566544,-0.20623339520878123,-5.5051144948352744e-05,0.000414934133352482,-0.39331962058396086,0.7370790861933092,0.0005984029156752813,-0.34322302378354314,-0.000999532551604855,0.006377873973124475,0.03460992671025642,-0.025562886327929024,-0.0032553267266553134,-0.007854411389267837,-0.002812928732847732,0.007698022419508386,-0.5057521958851217,0.8310975363019447,-0.005163457021124104,-0.32251021412872244,0.001268954126430799,-0.005032370918286233,-0.27627612520609546,0.5035904880002136,0.01776902672918368,-0.22588037090145008,-0.004584823758888135,-0.0033125123307726767,0.6548579025835402,-1.4329819252506653,0.014262760754490955,0.7870167076172336,-0.8623975032329453,24.54403918261871,4.172677039334359,-7.69433085845686,24.050841600784008,10.15876496778818,-1.257137102217789,-0.021825709824553383,-4.807536794914672,2.5233776517457254,-0.0005264961390436402,-0.19378588659692014
0.39,3.6697429058588284e-05,0.00044368308976091273,-0.17471042423678884,0.38159010115480685,0.0007236579974132603,-0.20667231988427057,-0.000143565348316784,0.0006428935448400382,-0.4079028143481893,0.760722328549642,0.00045633568972060006,-0.3521900151705493,-0.000961463927811931,0.006226902845575888,0.02632164295407356,-0.010455171687922617,-0.002722255924779803,-0.014630822516311339,-0.002950473445614376,0.007598647049585206,-0.48610645880761544,0.7881080785444248,-0.004735574198489375,-0.29889971290020545,0.001019003389160389,0.0007430339294955957,-0.2812744416465307,0.5527965623120394,0.016713588745005836,-0.2691841682399172,-0.0040730983931709375,0.0008444901209738731,0.7676940942423585,-1.6140740283806174,0.01537567828949804,0.8571024712927446,-0.9082324506665652,24.49522886652694,4.3207364489372315,-7.530662925551287,24.004243106468664,10.263310809152504,-1.2984305053559468,-0.021487999449465292,-4.963869243337862,2.5820791562938408,-0.0006071130755623376,-0.19279791834364576
0.42,8.770614274474706e-06,0.0006311589056647354,-0.1741739219456485,0.38177396291025,0.0006570325495403715,-0.20735351031117583,-0.00023574534023906914,0.0008716129974364708,-0.42179508342759964,0.7829129042804321,0.00032810657422646704,-0.360385614333392,-0.0009308938261371193,0.006249193863460756,0.01788340970467764,0.006128725181438564,-0.0022208482624296276,-0.022706347563508852,-0.003072666397409504,0.0076239817532144216,-0.4630756359803447,0.7396858576930062,-0.004274303849804434,-0.27318663876142313,0.0006219942287088998,0.006512659343911764,-0.29359199469035957,0.6124790843722394,0.015851107662456343,-0.31531080012655366,-0.003648508665586192,0.004089299614159714,0.8925088304570536,-1.817585712259362,0.01738517741141976,0.9371713402846353,-0.9431820888029817,24.440920259675387,4.451427362426026,-7.383463496182643,23.94755900835118,10.384141159297517,-1.3351569095700866,-0.022756761345040972,-5.1016216931693235,2.63396053390505,-0.000734855012353099,-0.19160067270119496
0.45,-1.8596405703800862e-05,0.0008244961149780787,-0.17390165244972952,0.3825090558416282,0.0006046730985636935,-0.20831848045819498,-0.00033120898996038184,0.0011040128196856472,-0.43488409455959864,0.803467652870189,0.0002155241184026118,-0.36773775928997854,-0.0009122339992758523,0.006444573643778109,0.009075649863966851,0.024503097712605747,-0.0017453150325559374,-0.03216567156730546,-0.00318212165737709,0.0077466607416392125,-0.43630037106663305,0.6851582863252254,-0.0037527485274618418,-0.24507149855288407,0.00013813455950639764,0.012087070006941758,-0.3137164439791036,0.6861993146347913,0.014828458340161887,-0.36769574871982513,-0.002945788280712236,0.005426555587897397,1.0332660560616418,-2.049494124374693,0.020393465132650945,1.0289165294764686,-0.9682282803116433,24.380225020352167,4.562306873163555,-7.2622376251699885,23.874868287899087,10.505340939235948,-1.3671579824058473,-0.027045694467867632,-5.2191544459541515,2.6779448327537705,-0.0009544673008355081,-0.19019283917462682
0.48,-4.5839104578520674e-05,0.0010287116872976696,-0.1739117277533917,0.3838617281561777,0.000565659260093161,-0.209614376779062,-0.00042932384913433555,0.0013412965419639313,-0.44704316624114215,0.8221778567480085,0.0001212957811981424,-0.37416387937003626,-0.0009080899624906604,0.006807185743986362,-0.0003358434554062567,0.04508907715164949,-0.0013004612823510808,-0.04319654402890021,-0.003270495305798457,0.007909457409276134,-0.4053023893847838,0.6236734625939846,-0.0031409445734823134,-0.21420400266859002,-0.00020968054400327674,0.016447246909706337,-0.3429164473841979,0.7780225661497298,0.013036849846685072,-0.4297494059098881,-0.0013049146098040865,0.0031106914299598998,1.1949259053384687,-2.3168892956925085,0.023891819234453493,1.133682441229638,-0.9824788695617868,24.311094944664898,4.648461639245855,-7.17624286275505,23.776017821642878,10.614096425771564,-1.3936539139651831,-0.03581201838640568,-5.312228921008577,2.7134736185698882,-0.001308491765919261,-0.18849411585800444
0.51,-7.327051594284343e-05,0.001247729781835996,-0.17423042785969967,0.38591462078026195,0.0005383785864846452,-0.21129704756524792,-0.0005286131314571129,0.0015813798865291792,-0.458126804607881,0.8388028602597047,4.857008130468113e-05,-0.3795696852529873,-0.0009143803788107587,0.007300603151277552,-0.010623336876932194,0.06842975413614139,-0.0009093557869505287,-0.05608902620619685,-0.0033096427440925794,0.008002778152174931,-0.3694546122246297,0.5541667837232094,-0.0024241899964487085,-0.1801935294317009,9.985811630031094e-05,0.015781442579964278,-0.38382896403544464,0.8925110631523694,0.009793919401090534,-0.5047503192315617,0.002699282275722581,-0.0055891582626710345,1.383149039694782,-2.628039758143366,0.02606912275525275,1.252570952826268,-0.9829523492630422,24.226481798272307,4.701390912114421,-7.134318597909772,23.637641307848593,10.70166988551813,-1.4124435858953965,-0.04774019533995229,-5.372877934039833,2.7406836139575153,-0.001741588665031974,-0.18630386335472893
0.54,-0.00010061205500249592,0.0014809511746962905,-0.17489457403363953,0.3887707733611833,0.0005199124403371108,-0.21343399363874224,-0.00062547305973174,0.0018164329886580233,-0.4679656088388946,0.853062627989072,-6.934081090526436e-07,-0.38384817727839465,-0.0009113846353217494,0.00777404642867648,-0.022138205797995532,0.09520508603071247,-0.0006155382049178126,-0.0712315357831437,-0.003228664275820902,0.0078351034042948,-0.32796014103378623,0.47532559097890836,-0.001642116313791126,-0.14261640084691285,0.00207191243350735,-0.0011237431693302824,-0.4412483215227212,1.0345041942239277,0.0048123961705641705,-0.5954189925651008,0.012026806879575247,-0.025037415459388868,1.6026755916926447,-2.9925358567584084,0.02337717029318842,1.386825903711463,-0.9655969951029806,24.105815448043373,4.709033748759899,-7.143226600798469,23.446260716746362,10.765524897472845,-1.4186425261025675,-0.05228581812067159,-5.389313188217344,2.7598927317195656,-0.001876621817451451,-0.18332106691014977
