t[s],q_BodyPitch,q_BodyRoll,q_BodyYaw,q_ALShoulder1,q_ALShoulder2,q_ALShoulder3,q_ARShoulder1,q_ARShoulder2,q_ARShoulder3,q_LLHip1,q_LLHip2,q_LLHip3,q_LLKnee,q_LLAnkleRoll,q_LLAnklePitch,q_LRHip1,q_LRHip2,q_LRHip3,q_LRKnee,q_LRAnkleRoll,q_LRAnklePitch,qd_BodyPitch,qd_BodyRoll,qd_BodyYaw,qd_ALShoulder1,qd_ALShoulder2,qd_ALShoulder3,qd_ARShoulder1,qd_ARShoulder2,qd_ARShoulder3,qd_LLHip1,qd_LLHip2,qd_LLHip3,qd_LLKnee,qd_LLAnkleRoll,qd_LLAnklePitch,qd_LRHip1,qd_LRHip2,qd_LRHip3,qd_LRKnee,qd_LRAnkleRoll,qd_LRAnklePitch,qdd_BodyPitch,qdd_BodyRoll,qdd_BodyYaw,qdd_ALShoulder1,qdd_ALShoulder2,qdd_ALShoulder3,qdd_ARShoulder1,qdd_ARShoulder2,qdd_ARShoulder3,qdd_LLHip1,qdd_LLHip2,qdd_LLHip3,qdd_LLKnee,qdd_LLAnkleRoll,qdd_LLAnklePitch,qdd_LRHip1,qdd_LRHip2,qdd_LRHip3,qdd_LRKnee,qdd_LRAnkleRoll,qdd_LRAnklePitch,Tau_BodyPitch,Tau_BodyRoll,Tau_BodyYaw,Tau_ALShoulder1,Tau_ALShoulder2,Tau_ALShoulder3,Tau_ARShoulder1,Tau_ARShoulder2,Tau_ARShoulder3,Tau_LLHip1,Tau_LLHip2,Tau_LLHip3,Tau_LLKnee,Tau_LLAnkleRoll,Tau_LLAnklePitch,Tau_LRHip1,Tau_LRHip2,Tau_LRHip3,Tau_LRKnee,Tau_LRAnkleRoll,Tau_LRAnklePitch,q_ALElbow,q_ALWristRoll,q_ALWristYaw,q_ALWristPitch,q_ARElbow,q_ARWristRoll,q_ARWristYaw,q_ARWristPitch,q_HeadPitch,q_HeadRoll,q_HeadYaw,qd_ALElbow,qd_ALWristRoll,qd_ALWristYaw,qd_ALWristPitch,qd_ARElbow,qd_ARWristRoll,qd_ARWristYaw,qd_ARWristPitch,qd_HeadPitch,qd_HeadRoll,qd_HeadYaw,qdd_ALElbow,qdd_ALWristRoll,qdd_ALWristYaw,qdd_ALWristPitch,qdd_ARElbow,qdd_ARWristRoll,qdd_ARWristYaw,qdd_ARWristPitch,qdd_HeadPitch,qdd_HeadRoll,qdd_HeadYaw
0.25,0.21614866794212315,4.0257627695469926e-05,1.8499139175376868e-05,-0.2464748477576036,0.09882399157071843,-0.00011203844424044204,0.24649770099253573,-0.09884848667286655,0.00011094875973738014,1.2534778445541409e-06,-2.126066674547378e-05,-0.3443811549471043,0.6857391656989293,1.784625340158215e-05,-0.329304948619471,1.2535753069101934e-06,-2.1260703633489625e-05,-0.3443838708963715,0.6857459066449259,1.7846316075561223e-05,-0.3293096224907848,0.08651853221689672,0.00015940416178049816,8.649821561988014e-05,0.010546913843259143,-0.00366210612271417,-0.00033357419193119533,-0.010439134341263033,0.0036054746167871075,0.00032873381033598993,1.887096356227858e-06,-7.46788101717133e-05,-0.0645055407414563,0.23872555120740682,6.192278665608341e-05,-0.12042872105027755,1.88780289647639e-06,-7.467899704872495e-05,-0.06451219628452579,0.23874908886811513,6.192320974847123e-05,-0.12044658018595783,0.16434111874344381,-9.976709969589104e-05,-1.0722037988242228e-05,-0.03775160329981819,0.012379058625139105,0.0012262271618216913,0.03779133748975472,-0.012162804363893387,-0.0012265668087189097,-9.99921593347608e-06,0.0001409436568300393,-0.05135195464680464,0.12688954319526147,-0.00015764621781499955,-0.018278024808978444,-9.997477647516462e-06,0.00014094338787451477,-0.051353543612606245,0.1268924514210994,-0.00015764518883543133,-0.018274168531661417,-27.64581026524386,0.04295368744061265,0.009771976025015635,-1.0000887237969165,1.7410306772956847,0.030896044905811423,1.001424651766265,-1.7393178360507775,-0.030885663723168092,-0.0008828736204146492,-0.011219138831647952,7.800857978207652,-30.428888495329385,-0.000676298461890395,10.38718843193132,-0.0008826787063530997,-0.011219248950197805,7.791707134834662,-30.409736813011545,-0.0006761716944175911,10.377644552602517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.26,0.21703028737616645,4.1841692603305316e-05,1.9363049127776846e-05,-0.24637315377950098,0.0987886084153538,-0.00011525156344357183,0.2463970887828721,-0.09881364820713508,0.00011411344115986815,1.2713488865230717e-06,-2.199336048150791e-05,-0.34503134554998355,0.6881391101653229,1.844971664636148e-05,-0.3305110636324547,1.2714535881102056e-06,-2.1993399265189423e-05,-0.34503412821357804,0.6881460867787491,1.8449783654162394e-05,-0.33051591570949757,0.08816194340433116,0.00015840649078353926,8.639099523999772e-05,0.010169397810260961,-0.003538315536462779,-0.0003213119203129784,-0.010061220966365485,0.0034838465731481735,0.0003164681422488008,1.7871041968930973e-06,-7.326937360341292e-05,-0.06501906028792434,0.23999444663935943,6.0346324477933415e-05,-0.12061150129836733,1.7878281200012254e-06,-7.32695631699798e-05,-0.06502573172065185,0.24001801338232612,6.034675786011692e-05,-0.12062932187127444,0.16383228045765108,-8.753225646410123e-05,-1.083831019033088e-05,-0.03802361237083929,0.012454279504985899,0.0012354597817120228,0.03806160021766036,-0.012238409592752242,-0.0012357290409387711,-1.0632307080982173e-05,0.00014163461120020315,-0.05090477400548821,0.12771488880173365,-0.00016460863189138308,-0.017899316464308868,-1.0630609253325929e-05,0.0001416343037927703,-0.05091115875870855,0.12772661031829102,-0.00016460759815117854,-0.017899149968570782,-27.689627704834216,0.04296690060041724,0.009804838548838703,-0.9901387750105993,1.7384682946077712,0.03057633040958187,0.9915017525133756,-1.7366986589139075,-0.03056685326467175,-0.0008887429072867537,-0.011161110118488037,7.8047076329875535,-30.53623437256716,-0.0009315359575969827,10.434977262452195,-0.0008885401206900577,-0.01116122390381202,7.795418364778875,-30.516854244378063,-0.0009314036142253106,10.425346398222775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.27,0.21792829003825553,4.34170042854943e-05,2.022587524915779e-05,-0.24627526216263546,0.09875447068793967,-0.00011834113666853041,0.2463002827332302,-0.09878003358236287,0.00011715454967826228,1.2881566977839046e-06,-2.271189075642202e-05,-0.34568662663026334,0.6905518261205967,1.9036719027951676e-05,-0.33171896857708477,1.2882688083848852e-06,-2.2711931466509945e-05,-0.34568947664666044,0.6905590395736042,1.9036790472948445e-05,-0.3317239988432072,0.08980026620890767,0.00015753116821889824,8.628261213809442e-05,0.009789161686552568,-0.00341377274141292,-0.00030895732249585815,-0.009680604964188882,0.003361462477220651,0.0003041108518394131,1.6807811260832756e-06,-7.185302749141089e-05,-0.06552810802797922,0.24127159552737676,5.870023815901958e-05,-0.12079049446301042,1.681522027467966e-06,-7.185322013205209e-05,-0.06553484330823893,0.24129527948550902,5.870068187860514e-05,-0.12080831337096015,0.16311199556598055,-7.365332326514373e-05,-1.0658020185849715e-05,-0.038404290662253704,0.012558205528597766,0.0012483248820949755,0.038440584973290726,-0.012342044522827944,-0.001248523662329526,-1.1334745877888963e-05,0.0001421342584251306,-0.05037482780645064,0.12853634037685424,-0.00017198874151347354,-0.017596755386193763,-1.1333076372466167e-05,0.0001421339043243819,-0.05038639407348455,0.1285576463602638,-0.00017198769313608864,-0.017600628225181936,-27.735146748538227,0.042999661319969185,0.009839328797981228,-0.9804016855745219,1.7359704126282929,0.030263863351769386,0.9817914492657464,-1.7341426737506715,-0.030255277987927105,-0.0008952598078771627,-0.011105096412414481,7.809007489218354,-30.6446554194275,-0.0012000515709881445,10.481442010448207,-0.0008950491643508571,-0.011105213994017456,7.79956834552245,-30.625025954017094,-0.0011999135617168683,10.471715055853203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.28,0.2188426038999012,4.4984950635356765e-05,2.108763556852015e-05,-0.24618121097483617,0.09872158878107841,-0.0001213058774052795,0.24620732074208565,-0.09874765316204294,0.00012007080583042346,1.3038310344569485e-06,-2.3416207605493615e-05,-0.34634694519332376,0.6929773957099082,1.9606522535390525e-05,-0.3329286331972535,1.3039507210223183e-06,-2.3416250277398026e-05,-0.34634986371915016,0.6929848481330954,1.9606598522420886e-05,-0.3329338420397393,0.09143138616456747,0.0001567946349862468,8.617603193623592e-05,0.00940511877993003,-0.0032881906861269425,-0.00029647407367490837,-0.009296199114455974,0.0032380420319923714,0.00029162561521611785,1.567433667304386e-06,-7.043168490715958e-05,-0.06603185630604372,0.2425569589311453,5.698035074388484e-05,-0.12096646201687236,1.5681912637433045e-06,-7.043188108880827e-05,-0.06603870724897377,0.24258085594911166,5.698080494724425e-05,-0.12098431965321198,0.16208704334646384,-5.801659692264427e-05,-1.0278723965473358e-05,-0.03893550599445117,0.012701783516115284,0.0012662230137335806,0.03897004294894524,-0.01248459878769781,-0.001266346059063006,-1.2070234447492112e-05,0.00014242292218913377,-0.04972976672215168,0.12935254401747898,-0.00017978871403556695,-0.0173974805504713,-1.2068579977153604e-05,0.00014242251248930415,-0.04974693862516233,0.1293842235509146,-0.00017978763776227424,-0.017405740580898055,-27.782689956652096,0.04305275943794115,0.00987519488017741,-0.9710170936459771,1.7335735840065614,0.029963317015108643,0.9724330213256135,-1.7316862219656108,-0.029955595201182662,-0.000902295480691319,-0.011051205512059412,7.813882062226277,-30.75414826179145,-0.0014823924095780856,10.526499019881406,-0.0009020770005006385,-0.011051327028439951,7.804281037338305,-30.734247792703798,-0.0014822486374366406,10.516666582714347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.29,0.2197731264658815,4.6547095325526966e-05,2.1948368015485962e-05,-0.2460910533376363,0.09868997705256875,-0.00012414399584065523,0.246118255755236,-0.09871652120160178,0.00012286042737667834,1.318298347685243e-06,-2.4106282162346296e-05,-0.3470122367330564,0.6954159005536215,2.0158347171425816e-05,-0.3341400375654773,1.318425775662036e-06,-2.410632683703718e-05,-0.3470152254855024,0.6954235951149416,2.01584278081171e-05,-0.3341454258103295,0.09305225659803211,0.00015621446901702035,8.607324469658118e-05,0.009015763719985519,-0.0031611728509657894,-0.00028381184353757255,-0.008906498684966522,0.003113196044115393,0.00027896215462548776,1.4467313228294648e-06,-6.900745568526824e-05,-0.06652915397326524,0.2438504843713201,5.518246360352917e-05,-0.12114043682237707,1.4475054639717684e-06,-6.900765596391522e-05,-0.0665361766352254,0.24387469818462082,5.5182928569621505e-05,-0.12115837705902095,0.1606347839437845,-4.044496588181956e-05,-9.810419011158089e-06,-0.03967245685372056,0.01289946362981742,0.0012910005995910856,0.03970503034062922,-0.01268041732851899,-0.0012910362544438225,-1.2791231029041228e-05,0.00014246195228562186,-0.04892695795297186,0.13016152044838236,-0.00018799064525865106,-0.017337598020731093,-1.2789583081485034e-05,0.00014246147849128477,-0.048950204801116115,0.13020438042713067,-0.00018798953519194583,-0.017350590334899607,-27.832679291538685,0.04312726720235121,0.009912192081090185,-0.9621687520368453,1.7313259815913498,0.029680840435731208,0.9636098127717858,-1.7293770838906133,-0.02967393524909981,-0.0009096948513145114,-0.01099962795067698,7.8194934327283105,-30.864711775393918,-0.001779069322247301,10.570031556993523,-0.0009094685511626585,-0.010999753550044164,7.809717914482265,-30.844517794000495,-0.0017789196847619749,10.560083929064612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3,0.2207197125102562,4.810519551910899e-05,2.2808119420550657e-05,-0.24600486294612184,0.09865965527042207,-0.00012685301421607186,0.2460331612714204,-0.09868665728289347,0.00012552094529748884,1.3314865378106337e-06,-2.4782110523970416e-05,-0.34768242096858437,0.6978674215493795,2.0691372742935244e-05,-0.33535317569350315,1.3316218719936051e-06,-2.4782157248827204e-05,-0.34768548227233476,0.6978753625348305,2.069145814029412e-05,-0.33535874463995324,0.09465860443746996,0.00015581001935820215,8.59751405064696e-05,0.008619039151448312,-0.0030321782146676152,-0.0002709018375416617,-0.008509448381560229,0.0029863918708302032,0.0002660517920810495,1.3188190125390525e-06,-6.758283616241202e-05,-0.06701842355279496,0.24515209957580392,5.330255715094266e-05,-0.12131381280258438,1.319609633156918e-06,-6.758304117900238e-05,-0.06702567868323657,0.24517674198889214,5.330303321770205e-05,-0.12133188296236995,0.15859240727786528,-2.068610668140569e-05,-9.389858569575082e-06,-0.040688542249998516,0.013170475074548604,0.0013251128296532522,0.0407187616301945,-0.012948566986853205,-0.0013250410848726357,-1.343212828430751e-05,0.00014219090160949577,-0.047909729981086,0.13096043246412137,-0.00019655200139823137,-0.01746544367210845,-1.3430476940357039e-05,0.00014219035440454775,-0.04793957688855244,0.13101529547668633,-0.00019655084560099567,-0.017483507206634386,-27.885672517230493,0.04322458096424567,0.009950042849024772,-0.954100657222115,1.729291627719542,0.02942459803417169,0.955565313024302,-1.7272786781185177,-0.029418439008729657,-0.0009172539427422467,-0.010950647873886494,7.8260550641451925,-30.97634768970363,-0.00209054317215457,10.611878134410397,-0.0009170198491471682,-0.010950777713955742,7.8160917681592545,-30.9558367820457,-0.002090387562296341,10.601805268808794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.31,0.2216821577953587,4.966122710202287e-05,2.3666931839758395e-05,-0.24592274140883236,0.09863065053578285,-0.00012942952130852315,0.2459521386637678,-0.09865808822088386,0.00012804895910981207,1.3433315151075935e-06,-2.5443719795433588e-05,-0.3483573961771104,0.700332038588384,2.1204743114304848e-05,-0.3365680603658962,1.3434749206311387e-06,-2.5443768625176774e-05,-0.348360533016856,0.700340231484267,2.120483338791104e-05,-0.3365738118202976,0.0962445285102486,0.0001556031582913881,8.588124192077385e-05,0.008212153728948327,-0.002900473463922129,-0.0002576507092451292,-0.008102260765258284,0.002856906200961671,0.00025280138123232314,1.1844977296959775e-06,-6.616092714631707e-05,-0.06749752085260581,0.24646170390044514,5.133703713696035e-05,-0.12148846723930547,1.1853048637533476e-06,-6.61611376349569e-05,-0.06750507445212209,0.246486894943659,5.1337524761692094e-05,-0.12150671803443629,0.15574263330646332,1.604890095124878e-06,-9.201570819350469e-06,-0.04208183936606291,0.013540524126522735,0.0013718403496605358,0.04210906416811033,-0.013314520924756046,-0.0013716298705653829,-1.3902356634787338e-05,0.0001415225805381226,-0.046602378857727444,0.13174526851526025,-0.0002053986860346413,-0.017845920707031837,-1.3900693502932882e-05,0.00014152195034533577,-0.046639420984774915,0.13181296871528048,-0.00020539747276870912,-0.0178693828042924,-27.9424116064609,0.04334648305950582,0.009988384938468792,-0.9471384978913198,1.7275560223121302,0.029205487222452607,0.9486245406640422,-1.7254756443129804,-0.0291999726452883,-0.0009246896872113112,-0.010904659909982146,7.833850167185945,-31.08906142471106,-0.00241720324100556,10.651816976935262,-0.0009244478328519907,-0.010904794158820922,7.823685052521712,-31.06820921402894,-0.002417041546065964,10.64160847402534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.32,0.22266017734379182,5.121741917394626e-05,2.4524824101884198e-05,-0.24584482805547947,0.09860299985355628,-0.0001318688443660084,0.24587532696253203,-0.09863085061096671,0.00013043980993507876,1.3537862567410746e-06,-2.6091176808842945e-05,-0.34903703162352223,0.7028098301542399,2.1697573617070986e-05,-0.33778472963035994,1.3539378999183788e-06,-2.6091227806491808e-05,-0.3490402477034757,0.7028182817305751,2.169766888825109e-05,-0.3377906659389224,0.09780195484331324,0.00015561920719233934,8.578922621258034e-05,0.007791335335287698,-0.002765068222656902,-0.00024393230574852384,-0.007681170123577181,0.0027237609917141106,0.0002390850825266693,1.045474163348104e-06,-6.474570134093584e-05,-0.06796354464118308,0.24777915658559774,4.9283050276613936e-05,-0.12166692644637579,1.0462979287240187e-06,-6.474591813150354e-05,-0.06797146866196983,0.2478050246308118,4.9283550034005005e-05,-0.1216854118624792,0.15179460083287566,2.6890201939883118e-05,-9.503556358758658e-06,-0.04398376020210115,0.014044064885986751,0.001435578825947248,0.044007004349305046,-0.01381241009546641,-0.0014351826595387918,-1.4073445470330626e-05,0.00014033691716708319,-0.044903493295663566,0.1325104126366341,-0.0002144154423007194,-0.018566295580512815,-1.4071767282075598e-05,0.0001403361944962711,-0.04494841726420873,0.13259178776797853,-0.0002144141630253671,-0.01859546220930497,-28.003887428757437,0.043495229330575313,0.010026700839837574,-0.9417183156547934,1.726233667406879,0.029038097319541843,0.9432226164388029,-1.724081302870712,-0.02903308265232002,-0.000931598109322537,-0.010862192982989696,7.8432562292305725,-31.20286324710612,-0.002759335702788927,10.689545258324957,-0.000931348537362708,-0.010862331819517982,7.832874389039677,-31.181644345336693,-0.002759167796208411,10.679190363928788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.33,0.22365337635230823,5.277630026606364e-05,2.5381766008374125e-05,-0.2457713130781468,0.09857675357781831,-0.0001341646095408989,0.24580291596173118,-0.09860499424205912,0.00013268714249439157,1.3628336538275225e-06,-2.6724600130535595e-05,-0.34972115741926363,0.7053008727613596,2.2168962575607053e-05,-0.33900325552438176,1.3629937024774114e-06,-2.6724653368357217e-05,-0.34972445723182183,0.70530959115566,2.2169062972288605e-05,-0.3390093796037681,0.099319900851642,0.00015588810921173817,8.569419064899275e-05,0.007351497733266686,-0.0026246275737970342,-0.00022957651748905137,-0.007241100080084131,0.0025856368907594463,0.0002247332559312814,9.047397086447977e-07,-6.334233216926501e-05,-0.06841257957413971,0.24910426071196407,4.713889585360674e-05,-0.12185258940218092,9.055802559032627e-07,-6.334255618654082e-05,-0.06842095283461191,0.24913094250849158,4.713940840375133e-05,-0.12187136648457225,0.14635825650226764,5.578341827619515e-05,-1.066507337976752e-05,-0.04657065303188368,0.014727344375203066,0.0015222270282009287,0.04658844630781145,-0.014488041449653544,-0.0015215764422208955,-1.3763637262798056e-05,0.000138471847408006,-0.04267701087300679,0.1332480584384257,-0.00022343234604704776,-0.019743962293659933,-1.3761943336021432e-05,0.00013847102240838183,-0.04273062448334031,0.13334393728541727,-0.0002234309899620257,-0.01977910336995592,-28.071426432290426,0.04367366964308373,0.010064219742006228,-0.9384249089304587,1.7254781537279158,0.028941994457179737,0.939943045544451,-1.7232476515039215,-0.028937275406013395,-0.0009373965500837316,-0.010823943116635605,7.854777869550185,-31.317769864592073,-0.0031170790655398795,10.724651277479474,-0.0009371393234295275,-0.010824086729995542,7.844163387698294,-31.296157837206486,-0.00311690482686094,10.71413889864144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.34,0.22466121118647486,5.434075970000864e-05,2.6237641407526077e-05,-0.24570245516611733,0.09855198003651786,-0.00013630815201296935,0.24573516380556112,-0.0985805866772965,0.00013478231740948228,1.3705046871876906e-06,-2.7344176267487444e-05,-0.3504095509160923,0.707805240174323,2.2618008299538417e-05,-0.34022375581463293,1.370673310702842e-06,-2.7344231827981787e-05,-0.3504129398226163,0.7078142349744735,2.2618113957329917e-05,-0.3402300711789508,0.10078348341666467,0.00015644594339450012,8.558753991519508e-05,0.00688579120294785,-0.0024773541300450036,-0.00021435424720704207,-0.006775215617006016,0.0024407564762629107,0.00020951749150907245,7.671033360168172e-07,-6.195761369518495e-05,-0.06883934968286978,0.2504367412963483,4.490457239313626e-05,-0.12205002902511752,7.679608225430484e-07,-6.1957845962457e-05,-0.06884825907944532,0.25046438188134573,4.490509850413107e-05,-0.12206915751827181,0.1389099810321035,8.909635425849438e-05,-1.3218494651745516e-05,-0.05007937391524786,0.015652492735318768,0.0016397077163792795,0.05008956437242995,-0.015402951253630892,-0.0016387034709310355,-1.2715581277689125e-05,0.00013571114500532389,-0.03974021438725117,0.13394741155161682,-0.000232206282731795,-0.02153686091378404,-1.2713876856196293e-05,0.0001357102077594874,-0.03980348847179016,0.13405859471731674,-0.0002322048397047638,-0.02157818835166836,-28.146806976486214,0.043885411922812444,0.010099779512202464,-0.9380433717504424,1.7254957025680442,0.0289434459670781,0.9395690872437262,-1.723178783958388,-0.028938734127796156,-0.0009412429278609362,-0.010790817465840636,7.869090916189328,-31.43380661961076,-0.0034903623848027885,10.756577120563604,-0.0009409781381311162,-0.010790966055570788,7.858226676973406,-31.41177397043742,-0.0034901816847826258,10.745895866379835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.35,0.22568293701874473,5.591412876937949e-05,2.7092194957212853e-05,-0.24563860519147937,0.09852877174449094,-0.00013828772371340183,0.2456724206058283,-0.09855771940765923,0.0001367136219774799,1.37690416242009e-06,-2.795018128993876e-05,-0.3511019184343597,0.7103230023284417,2.30438333951966e-05,-0.3414464097909755,1.3770815312426529e-06,-2.7950239266830407e-05,-0.35110540276225793,0.7103322846527587,2.304394445840075e-05,-0.3414529205729687,0.1021725832269857,0.00015733690693708506,8.545535496867762e-05,0.006384997463795372,-0.002320829202691816,-0.00019795717004324927,-0.006274319973281716,0.0022867269637266018,0.0001931304567997621,6.399475232399259e-07,-6.060050224513171e-05,-0.0692367518267423,0.25177621541186446,4.258250956581831e-05,-0.12226539763425537,6.408220539810854e-07,-6.060074388486213e-05,-0.06924629396416322,0.2518049678285189,4.2583050107083435e-05,-0.1222849394017885,0.1287464145381101,0.00012790286275349283,-1.793192758325901e-05,-0.054828205664311014,0.016903023458040844,0.001798667411284538,0.05482768006433769,-0.016639854932157472,-0.0017971674748875621,-1.0565335522016994e-05,0.0001317680220935813,-0.03584760820032784,0.1345936050850014,-0.00024039561277788835,-0.02415747039026428,-1.0563635882476774e-05,0.00013176696300831736,-0.03592173536191012,0.13472083643262067,-0.000240394076058692,-0.024205105984265174,-28.232415594012558,0.04413504403868196,0.010131631443966537,-0.941628321384725,1.726563363903481,0.029077736624843798,0.9431527462187013,-1.7241489208324345,-0.029072624795476454,-0.0009419227935551723,-0.010763992897450057,7.887101590529263,-31.551010502242356,-0.0038788204748149953,10.784568515910491,-0.0009416505659073489,-0.01076414667381901,7.87596902331588,-31.528528687648357,-0.003878633186354213,10.773706774302708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.36,0.2267175374924684,5.750028812502569e-05,2.7944955314141302e-05,-0.24558023803740786,0.09850725375480983,-0.00014008742867270587,0.24561516017410193,-0.09853651612351517,0.00013846520979798877,1.3822471041002875e-06,-2.854300951018072e-05,-0.3517978707134472,0.7128542238430688,2.3445618929576993e-05,-0.3426714795143571,1.382433388194216e-06,-2.8543070009378195e-05,-0.35180145787543576,0.7128638064146872,2.3445735551865717e-05,-0.342678190477585,0.1034600473723668,0.00015861593556462,8.527603569284503e-05,0.005836715407152262,-0.0021517989681114074,-0.0001799704959304039,-0.0057260431726383395,0.002120328414405027,0.00017515878205088647,5.34294168019756e-07,-5.92828220241959e-05,-0.06959522790874557,0.2531221514627145,4.017855343803943e-05,-0.12250697233815801,5.351856951563177e-07,-5.9283074254778956e-05,-0.06960551131778232,0.25315217619284514,4.0179109346496514e-05,-0.12252699046163115,0.11492239881295419,0.0001736256414913151,-2.5910407851215123e-05,-0.06124497584114996,0.018591236568176073,0.002013416987557637,0.061229266232577295,-0.018309981705603384,-0.00201121933160342,-6.798725976864262e-06,0.00012626324405928813,-0.030669249737428572,0.13516622724171157,-0.0002475256571869977,-0.027891613192423392,-6.7970558461638575e-06,0.00012626205339039132,-0.03075572696266704,0.13531015213652609,-0.00024752401694172477,-0.027945542005227253,-28.331456991493777,0.04442843318307491,0.010157163813438282,-0.9505969342696945,1.729053487863873,0.029392281514246613,0.9521074782847914,-1.726526654556462,-0.029386194615929874,-0.0009376912314130976,-0.01074499354634637,7.910026018961645,-31.669434280269638,-0.004281678143883251,10.807607457609631,-0.0009374117428153489,-0.010745152730152745,7.898604752255754,-31.6464737661063,-0.004281484130130624,10.796553523629447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.37,0.22776363020607335,5.910381004482102e-05,2.879512463028463e-05,-0.24552799538092046,0.09848759488878553,-0.00014168579193325415,0.2455640226689988,-0.09851714383754169,0.00014001567568533728,1.3869101731827986e-06,-2.912321140601675e-05,-0.3524968899175084,0.7153989619804202,2.382265189823869e-05,-0.34389933839905795,1.3871055395611628e-06,-2.9123274546586947e-05,-0.35250058856130984,0.7154088591918293,2.382277424363651e-05,-0.34390625493640187,0.10460927136049634,0.00016035219197953315,8.501693161433288e-05,0.005224265648740762,-0.0019658866024296466,-0.0001598363260548275,-0.005113750510312567,0.0019372285973489932,0.00015504658873485226,4.663069082511134e-07,-5.802018958360302e-05,-0.06990192040611987,0.2544738137351316,3.770329686616945e-05,-0.12278588847008225,4.672151366946791e-07,-5.802045372087504e-05,-0.06991306858740899,0.2545052777142104,3.770386917707927e-05,-0.12280644588168342,0.09616754836215691,0.0002281541496802486,-3.8739555365374656e-05,-0.06990486497785131,0.020868192914811123,0.0023031964416477813,0.06986759632852335,-0.02056295558181087,-0.0023000149646929535,-6.929313300929607e-07,0.00011869516303963934,-0.02376162230083878,0.13563732652175986,-0.0002529414938976515,-0.033123736662673764,-6.91333653435322e-07,0.00011869383175699966,-0.02386236537319064,0.13579843234253985,-0.00025293974533724395,-0.033183741136326717,-28.448236351285217,0.04477312959189259,0.010172510989456844,-0.9668540190203684,1.7334666505210232,0.02995081085478075,0.9683328016201109,-1.730807569013583,-0.029942936803479484,-0.000926051954691002,-0.010735793413265497,7.939497085727677,-31.789152149326576,-0.004697592573197044,10.824321650123249,-0.0009257654548072367,-0.010735958235070767,7.927764475105114,-31.76568252926478,-0.004697391716678363,10.813063927393245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
