t[s],q_LLHip1,q_LLHip2,q_LLHip3,q_LLKnee,q_LLAnkleRoll,q_LLAnklePitch,q_LRHip1,q_LRHip2,q_LRHip3,q_LRKnee,q_LRAnkleRoll,q_LRAnklePitch,qd_LLHip1,qd_LLHip2,qd_LLHip3,qd_LLKnee,qd_LLAnkleRoll,qd_LLAnklePitch,qd_LRHip1,qd_LRHip2,qd_LRHip3,qd_LRKnee,qd_LRAnkleRoll,qd_LRAnklePitch,qdd_LLHip1,qdd_LLHip2,qdd_LLHip3,qdd_LLKnee,qdd_LLAnkleRoll,qdd_LLAnklePitch,qdd_LRHip1,qdd_LRHip2,qdd_LRHip3,qdd_LRKnee,qdd_LRAnkleRoll,qdd_LRAnklePitch,Tau_LLHip1,Tau_LLHip2,Tau_LLHip3,Tau_LLKnee,Tau_LLAnkleRoll,Tau_LLAnklePitch,Tau_LRHip1,Tau_LRHip2,Tau_LRHip3,Tau_LRKnee,Tau_LRAnkleRoll,Tau_LRAnklePitch
0.0,0.0,0.0,-0.33,0.63,0.0,-0.3,0.0,0.0,-0.33,0.63,0.0,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41528438063414796,-1.9874682935393082,-0.27180626040302514,0.40886639706650385,3.6242236326802413,-0.6975862515084401,0.4152894919842538,-1.987463687696362,0.9807105637863316,-2.113340560747929,3.624226843890483,0.3571350543633116,0.7497959870040869,-4.754574850701708,-2.9659521896180325,-5.540138928097831,10.575194560632786,-1.8288898133351819,0.7498141122943723,-4.7545581178269645,1.9597030740828392,-14.6866927667327,10.575206115474726,2.003880220744191
0.03,0.00037375594257073314,-0.0017887214641853773,-0.33024462563436274,0.6303679797573598,0.003261801269412217,-0.3006278276263576,0.00037376054278582844,-0.0017887173189267257,-0.3291173604925923,0.6280979934953269,0.0032618041595014347,-0.299678578451073,0.012458531419024439,-0.05962404880617925,-0.008154187812090754,0.012265991911995115,0.10872670898040723,-0.0209275875452532,0.012458684759527614,-0.05962391063089086,0.029421316913589946,-0.06340021682243786,0.10872680531671448,0.010714051630899347,-0.8422016001341035,4.4289649720859074,3.4001236077015164,-4.699989953636191,-0.9203402236380498,2.298956440529423,-0.9040069701102471,4.7759469210473995,-4.554758807887687,6.124351523556207,-1.2057977909503848,-0.06491749782251688,-5.3428951012076125,28.806521058666174,10.932398386591887,-19.805142446570564,22.17100948045267,4.690928048774719,-3.112796594460526,-0.0913750034541513,-11.547725984243362,0.5268043805766147,0.020220725594106516,-0.43789835538766636
0.06,-1.0469554979226892e-05,0.00040862554650656236,-0.3274291400217941,0.6265059685564471,0.005695296337550189,-0.2991865944562387,-6.60851875275656e-05,0.0007209175910892077,-0.33233400391228357,0.6317079033618543,0.005438390307147522,-0.29941558265018625,-0.012807516584998666,0.07324490035639797,0.09384952041895474,-0.1287337066970906,0.08111650227126574,0.0480411056706295,-0.0146615243437798,0.0836544970005311,-0.10722144732304066,0.12033032888424834,0.07255287158820295,0.008766526696223841,-0.1665509986082725,0.2407746592649005,0.28004302749303633,-0.023852081684310633,-0.1274954481923487,-0.09209215104419854,-0.1224037264038138,-0.10830811801972118,-0.3898764625693367,0.1772988292530968,0.0781766200343963,0.1398469636793429,-1.748346898273413,25.45497649347724,4.951871810378782,-19.30655384015377,22.05891830419218,4.746982193651085,-1.5741402538558784,-0.7592012958866082,-5.6298868285831505,1.7335321594001718,-0.02054528898081488,-0.24421210375056107
0.09,-0.0005445909512766321,0.0028226697505369116,-0.3243616156844817,0.6226224904820186,0.008014045502315048,-0.29782824422205956,-0.0006160942716043919,0.0031330751948873917,-0.3359015361482872,0.6354773821747096,0.007685335412824568,-0.29902672458198815,-0.01780404654324684,0.08046814013434499,0.10225081124374583,-0.12944926914761992,0.07729163882549528,0.04527834113930354,-0.018333636135894213,0.08040525345993946,-0.11891774120012076,0.12564929376184125,0.07489817018923484,0.012961935606604129,-0.011132015724115263,0.06354605594401619,-0.022138209106230988,0.011934720662395648,-0.09263508038748114,-0.06650093878988628,0.02374071082187612,-0.016296756200524953,0.11806396022136312,0.1071693703868064,0.01617557824058835,-0.10085993091332845,-0.8138503930722122,24.853541968169036,3.485677146483343,-19.331837192798346,21.802567292976114,5.745260650083756,-1.1550922235315992,-0.34689697812744075,-4.156113198538782,2.2979089532501478,-0.003953477310598501,-0.1795993703637864
0.12,-0.001088731161725741,0.005293905404916876,-0.32131401573536494,0.6187497536561861,0.010249423094731173,-0.2965297448327914,-0.00114473671594153,0.005530565718105103,-0.3393628108200916,0.639343313420913,0.009946838538918142,-0.298728640451612,-0.018138007014970297,0.08237452181266547,0.10158666497055889,-0.12909122752774804,0.07451258641387085,0.043283312975606954,-0.01762141481123793,0.07991635077392371,-0.11537582239347986,0.12886437487344543,0.07538343753645249,0.009936137679204276,0.02419879297508487,0.025671667074675497,-0.07925029665960892,0.015911904936842802,-0.08059370981573011,-0.024426200531252107,0.04503873087803889,0.015316356648778395,0.1686710854909741,0.01934156443372359,-0.03099331050009191,-0.17718373268806964,-0.677891111774756,24.74192692633605,3.41274266478419,-18.89802969792773,21.585093142915692,6.415698196456134,-1.1336636792145613,-0.2887833173014926,-4.05270653757569,2.3459609828432972,1.5092861560381381e-05,-0.17492224053273947
0.15,-0.0016110924584972735,0.007788245559664048,-0.3183377410532418,0.6148913375447969,0.01241226634831314,-0.2952532290240013,-0.0016328443024884328,0.007941840962306714,-0.34267228151495416,0.6432266520751068,0.012180447685561634,-0.2985900216806551,-0.017412043225717752,0.08314467182490573,0.09920915607077062,-0.12861387037964275,0.07209477511939895,0.04255052695966939,-0.016270252884896762,0.08037584147338707,-0.11031568982875065,0.12944462180645713,0.07445363822144974,0.004620625698562187,0.021325252749647916,0.018530384395717192,-0.07174110785467747,0.031278531215377825,-0.07455632286291802,-0.005626230867846971,0.03413713844118327,0.014310422727119132,0.11762054458750626,-0.01621230890855685,-0.050231776599165556,-0.1448132288801549,-0.7419834629186393,24.76373058845655,3.6449687252364655,-18.45444645289897,21.3697467467988,6.811472375735099,-1.2069680425174676,-0.3368045913771171,-4.258419201297112,2.28586485214431,0.00017524759345769776,-0.1818823602062126
0.18,-0.002114261027794123,0.010299263060367365,-0.3154260333681879,0.6110610721115014,0.014508008911318482,-0.2939817768229923,-0.002090228464438271,0.010365995586962733,-0.3458758937196879,0.6470953996512828,0.014368848233265877,-0.2985817348156904,-0.016772285643228316,0.08370058335677724,0.09705692283513029,-0.12767551444318143,0.06985808543351141,0.04238174003363398,-0.015246138731661264,0.08080515415520065,-0.10678707349112546,0.12895825253920043,0.07294668492347477,0.0002762288321575398,0.011319963325604476,0.01791968749427042,-0.054709292994857606,0.04363588091780457,-0.07132577789252537,-0.0009083753577669995,0.021188737956181924,0.009197092212483327,0.06898178828159374,-0.021431249885644377,-0.05503278195089756,-0.08816683335520281,-0.821556537237271,24.804325349719132,3.8663616968732346,-18.098068800509218,21.144428850608925,7.040913826200222,-1.2828184373416704,-0.400353550052357,-4.462161308646722,2.232652562292843,-0.00020744637337320778,-0.18773756563148963
0.21,-0.0026072416300979284,0.012826408279815526,-0.3125635640468294,0.607270078971032,0.016539558274220552,-0.29271114215980526,-0.002528542762227545,0.012798427594609987,-0.34901742231496824,0.6509448591025617,0.01650771927721431,-0.29865279810074535,-0.01643268674346018,0.08423817398160535,0.09541564404528456,-0.1263664380156473,0.06771831209673565,0.04235448877290097,-0.014610476592975806,0.08108106692157514,-0.10471761984267765,0.1283153150426311,0.07129570146494783,-0.0023687761684985445,0.003360252837524058,0.017135951346460843,-0.04190923648474154,0.05201139258838339,-0.06966491733965086,-0.0034576040113734052,0.012211134914526411,0.005301736174615712,0.03994527434728212,-0.018738615497191802,-0.05533826511805806,-0.04216774820762481,-0.8802471031141778,24.83762106325727,4.030098545816568,-17.810365529436552,20.908337367796683,7.186392165463376,-1.345444816601238,-0.4599329128342192,-4.614545724981082,2.201138414430473,-0.0004517497514721715,-0.1910835140836011
0.24,-0.003097198004847962,0.015368975855475501,-0.30973881303830714,0.6035258960838922,0.018508409211516936,-0.29144361934022844,-0.0029558670385937454,0.015235631164814396,-0.35212300016333603,0.6547774537998932,0.018596785882556494,-0.2987618123591872,-0.01633187915833446,0.08475225252199918,0.09415836695074231,-0.12480609623799578,0.06562836457654612,0.04225076065255977,-0.014244142545540014,0.08124011900681362,-0.10351926161225919,0.12775315657771535,0.06963555351140609,-0.0036338086147272887,-0.0014786245354798666,0.015040932963643172,-0.03440870597501089,0.058357325547206074,-0.069133632438934,-0.009311258362913577,0.0066823578490744495,0.0021619541180921686,0.02588345294067551,-0.017522534820315627,-0.05533808237944271,-0.012175427913660997,-0.9200643247129023,24.862391604666993,4.151981655853095,-17.560184673381855,20.663311050610226,7.296208386433398,-1.3978988022859513,-0.5150310120492824,-4.728338611362006,2.1844638573915147,-0.0005542374344748593,-0.1927925645326945
0.27,-0.003588485141679928,0.017925080270802755,-0.30694502986516237,0.5998342347897447,0.02041503987961828,-0.29018447665317826,-0.0033771771928957786,0.017674780493725086,-0.3552052829040572,0.6585942782158863,0.02063604821375718,-0.2988817845027513,-0.016376237894398855,0.08520348051090848,0.09312610577149198,-0.1230553764715796,0.0635543556033781,0.04197142290167236,-0.01404367181006778,0.08130497763035638,-0.10274275802403893,0.1272274805331059,0.0679754110400228,-0.003999071452137118,-0.004046571951562328,0.011706633005530875,-0.030819948184500845,0.06430134310858193,-0.06959573877520597,-0.016518677248996028,0.0032692701005903047,-0.0011646521500257023,0.02068052834823675,-0.019953329514649454,-0.05629103507002853,0.00589515788887951,-0.9477314227945439,24.88114467527896,4.250257723759907,-17.327376948583833,20.410928269243946,7.394267601790122,-1.44464912929731,-0.5676262721997517,-4.819878809830207,2.175698692612231,-0.0005931456277765298,-0.19365033886401045
