Cx,Cy,Cz,CoPx_FL,CoPy_FL,CoPx_FR,CoPy_FR,X_FL_SupportCenter,Y_FL_SupportCenter,Z_FL_SupportCenter,Qx_FL_SupportCenter,Qy_FL_SupportCenter,Qz_FL_SupportCenter,Qw_FL_SupportCenter,X_FR_SupportCenter,Y_FR_SupportCenter,Z_FR_SupportCenter,Qx_FR_SupportCenter,Qy_FR_SupportCenter,Qz_FR_SupportCenter,Qw_FR_SupportCenter
0.11277831485523114,2.9996949218908084e-05,1.089258556510755,0.11518741599507658,0.09741876216428126,0.1155716059475764,-0.11586426014437343,0.11216814241496129,0.11044930982474357,-0.0002561178486999438,4.703121573129423e-06,-1.8366083722132907e-06,-5.3839960891766065e-06,0.9999999999727603,0.11216814241496066,-0.11043069017525643,-0.0002561178486999577,4.7031215731238906e-06,-1.8366083718524683e-06,-5.3839960890720115e-06,0.9999999999727603
0.11276925652966997,0.00012991938983775023,1.0903162554057955,0.11566540291952195,0.09724593702489014,0.11610201618572422,-0.11662473066916904,0.1121678211699786,0.11044925623337229,-0.000249046602955702,4.708480457052442e-06,-1.8362153000408519e-06,-5.339332711924743e-06,0.9999999999729753,0.11216781825881533,-0.11043074279872608,-0.00024925226089067554,4.7084168760259644e-06,-1.836215282568728e-06,-5.34053090835371e-06,0.9999999999729692
0.112781166009651,0.00033224766390064565,1.091387238699243,0.11738047729468476,0.09894104150746688,0.11754568083579689,-0.1158682682740091,0.1121680300263683,0.11044932970511182,-0.00025886856021080373,4.727499130077454e-06,-1.8375107977221185e-06,-5.309644489477526e-06,0.9999999999730412,0.11216801445329444,-0.11043067105274505,-0.00025857846128948814,4.727694081170403e-06,-1.8375110798297887e-06,-5.309434042126942e-06,0.9999999999730415
0.11277428171093833,0.0006284529930273075,1.0924449908482143,0.1175361093299585,0.10056397513512126,0.11761451584134046,-0.11486210380799353,0.1121685761175282,0.11044935773550328,-0.00026573859071264694,4.722043241992284e-06,-1.8379893299642042e-06,-5.361521310748331e-06,0.9999999999727894,0.11216857035760508,-0.1104306445452074,-0.0002653541818871813,4.722902479093662e-06,-1.837988740130432e-06,-5.357188346749642e-06,0.9999999999728085
0.11273665903186728,0.0010073078340050987,1.0934783426253374,0.11714562231579846,0.10200685512579243,0.1171871661598391,-0.11386266116723182,0.11216917965378803,0.11044941473337759,-0.0002729340496523125,4.677662400666347e-06,-1.8372845920725767e-06,-5.543162707867009e-06,0.9999999999720088,0.112169201454939,-0.11043058848288817,-0.00027264075808206,4.678816215180256e-06,-1.8372841590716528e-06,-5.535659169063312e-06,0.999999999972045
0.11266685020728116,0.0014581134564202046,1.0944854440500864,0.11658943237089565,0.10324785043160414,0.11660159093645238,-0.11296004928480027,0.11216976931130299,0.11044949687535163,-0.00027978201043740714,4.5968847778613666e-06,-1.8354960097650015e-06,-5.849672037442944e-06,0.9999999999706408,0.11216983242937947,-0.1104305056872021,-0.0002797645292213491,4.597070085361121e-06,-1.8354987795632148e-06,-5.84332057192925e-06,0.999999999970677
0.11256692628348952,0.0019717727132776424,1.0954657317404366,0.11600283415537267,0.10430175999513575,0.11598192056421323,-0.11217658006490815,0.11217031815048262,0.11044960371246167,-0.00028642034588217957,4.4844791881530575e-06,-1.8327269325788614e-06,-6.268738332187365e-06,0.999999999968617,0.11217043248565718,-0.11043039621185748,-0.0002868305341183347,4.481854310573232e-06,-1.8327378293345784e-06,-6.27031493272744e-06,0.9999999999686188
0.11243991284822479,0.0025410376551817907,1.0964194554445394,0.115429527097397,0.10518937211484444,0.11536996357986261,-0.11151243406851774,0.11217082179170337,0.11044973062631895,-0.00029283686246456275,4.3459450289142e-06,-1.829083545616655e-06,-6.784863528136116e-06,0.9999999999658667,0.11217099427998319,-0.11043026457583684,-0.0002938057430262875,4.338391826705584e-06,-1.8291094363091845e-06,-6.802620259687822e-06,0.9999999999657787
0.1122889162843362,0.003160472475408555,1.0973470647353936,0.11488178515212584,0.10593055467662744,0.11477854299941473,-0.11096101560703427,0.11217128151005826,0.11044987346124004,-0.0002990495854758024,4.186180919546893e-06,-1.824669321220317e-06,-7.383805342002431e-06,0.9999999999623133,0.11217151692573304,-0.11043011501268835,-0.00030069126728921036,4.171487621232811e-06,-1.8247194526753323e-06,-7.426888617052917e-06,0.9999999999620555
0.11211684046106092,0.0038263373963451303,1.0982490789184247,0.11436097130901661,0.10654139887044539,0.11421010500884285,-0.110515208733685,0.11217170052407334,0.11045002860102501,-0.0003050687473266367,4.009238112903185e-06,-1.8195834900692057e-06,-8.053617485956837e-06,0.9999999999578775,0.11217200207826275,-0.11042995129882126,-0.000307485067465349,3.985194849518347e-06,-1.8196699797467177e-06,-8.131762978272939e-06,0.9999999999573409
