t[s],X,Y,Z,Qx,Qy,Qz,Qw,vx,vy,vz,wx,wy,wz,vxd,vyd,vzd,wxd,wyd,wzd
0.0,0.0548,0.0172,0.8902,0.0,0.0067,0.016,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5993329396213767,-2.373566818523013,0.24008831026559108,-0.20797112657078287,-0.1013082419340563,-0.4005749632876814
0.03,0.05540994000610506,0.01508210122075743,0.890408603881271,-9.405130741054759e-05,0.006653928289263514,0.015822802101006173,0.9998526668096351,0.0179799881886413,-0.07120700455569039,0.007202649307967732,-0.006239133797123486,-0.0030392472580216888,-0.01201724889863044,0.24424980167875532,-1.0835952772626136,-0.019445996074312966,0.40922684724628766,-0.004124272192960632,-0.24653481881421158
0.06,0.0562689010413268,0.01199604632571048,0.8905967563606086,-4.68648621307652e-06,0.006607895937475781,0.015531046702186612,0.9998575509929656,0.025307482239003958,-0.10371486287356879,0.0066192694257383436,0.006037671620265143,-0.0031629754238105077,-0.019413293463056785,0.04634255151156097,-0.3431570398476147,-0.018012431265677975,0.25977938393553046,0.045806834198771185,-0.14041748375170116
0.09,0.05717679809687149,0.008601964253347315,0.8907671816932031,0.0002008247201108209,0.006584288144924056,0.015175337822945776,0.999863148606356,0.026697758784350788,-0.11400957406899723,0.006078896487768004,0.013831053138331056,-0.001788770397847372,-0.02362581797560782,-0.024964007672274136,0.04078779345000427,-0.024826779608867255,0.13669762517678308,0.0175707649400465,-0.048439766983314314
0.12,0.0580583391784257,0.005243164417490666,0.89091403168634,0.00046757788460301427,0.00656952272385152,0.014797427687082058,0.9998688208339873,0.025948838554182563,-0.1127859402654971,0.005334093099501986,0.017931981893634548,-0.001261647449645977,-0.02507901098510725,-0.049024040244676215,0.23658424079272572,-0.025177335301473924,0.04213989759544434,-0.010034019064711686,0.013562863594059671
0.15,0.05888672876778582,0.0020951897632850184,0.8910372840367656,0.0007533983235230307,0.006550518908158187,0.014425490134756585,0.9998742062516525,0.024478117346842278,-0.10568841304171532,0.004578773040457769,0.019196178821497878,-0.0015626680215873275,-0.024672125077285462,-0.05346523122215885,0.32736007465191785,-0.023012634054194514,-0.02465423262749944,-0.02980395513367995,0.04934807774610128
0.18,0.059656070454963045,-0.0007602879925165769,0.8911393166611784,0.0010284645332201466,0.006517926853709962,0.01407581596626844,0.9998791578461456,0.02287416041017751,-0.09586761080215779,0.0038883940188319333,0.018456551842672895,-0.002456786675597726,-0.023191682744902423,-0.04962644565689267,0.357221929376351,-0.02003181137793586,-0.06786959184105967,-0.04138816970714032,0.06666845553709777
0.21,0.06036966381383412,-0.0032961660339310877,0.8912232814719198,0.001273450633149775,0.006466250439525182,0.013756316325377979,0.9998836580772257,0.02138536704047073,-0.08515095292086726,0.0032874396774938575,0.016420464087441106,-0.0036984317668119354,-0.02119162907878949,-0.0425009988487961,0.3514268865358301,-0.016970164477450922,-0.09256262734571408,-0.04620780226656507,0.07211082577727979
0.24,0.06103466675837257,-0.005517352617898982,0.8912923416266466,0.001477284083067672,0.006393167665572456,0.013469503616726447,0.9998877524558728,0.020110337075006847,-0.07460814632479236,0.00277833474317033,0.013643585267069684,-0.005084665834808887,-0.019028304305471096,-0.03445339773040956,0.32538443162680597,-0.014155931696555157,-0.10351747444592263,-0.046074174719350935,0.07037104630517277
0.27,0.061659485064870304,-0.007446975747427959,0.8913493228546506,0.0016350214522820859,0.006298678882407003,0.013214619970131045,0.9998915076988263,0.01907673514309456,-0.06484661337598818,0.002353656792273675,0.010538061033692005,-0.006466891076389415,-0.016917172916315913,-0.026673254335795704,0.2888998608516191,-0.011718608768157779,-0.10478283844749825,-0.04262224854412011,0.06458883390795478
