t[s],q_BodyPitch,q_BodyRoll,q_BodyYaw,q_ALShoulder1,q_ALShoulder2,q_ALShoulder3,q_ARShoulder1,q_ARShoulder2,q_ARShoulder3,q_LLHip1,q_LLHip2,q_LLHip3,q_LLKnee,q_LLAnkleRoll,q_LLAnklePitch,q_LRHip1,q_LRHip2,q_LRHip3,q_LRKnee,q_LRAnkleRoll,q_LRAnklePitch,qd_BodyPitch,qd_BodyRoll,qd_BodyYaw,qd_ALShoulder1,qd_ALShoulder2,qd_ALShoulder3,qd_ARShoulder1,qd_ARShoulder2,qd_ARShoulder3,qd_LLHip1,qd_LLHip2,qd_LLHip3,qd_LLKnee,qd_LLAnkleRoll,qd_LLAnklePitch,qd_LRHip1,qd_LRHip2,qd_LRHip3,qd_LRKnee,qd_LRAnkleRoll,qd_LRAnklePitch,qdd_BodyPitch,qdd_BodyRoll,qdd_BodyYaw,qdd_ALShoulder1,qdd_ALShoulder2,qdd_ALShoulder3,qdd_ARShoulder1,qdd_ARShoulder2,qdd_ARShoulder3,qdd_LLHip1,qdd_LLHip2,qdd_LLHip3,qdd_LLKnee,qdd_LLAnkleRoll,qdd_LLAnklePitch,qdd_LRHip1,qdd_LRHip2,qdd_LRHip3,qdd_LRKnee,qdd_LRAnkleRoll,qdd_LRAnklePitch,Tau_BodyPitch,Tau_BodyRoll,Tau_BodyYaw,Tau_ALShoulder1,Tau_ALShoulder2,Tau_ALShoulder3,Tau_ARShoulder1,Tau_ARShoulder2,Tau_ARShoulder3,Tau_LLHip1,Tau_LLHip2,Tau_LLHip3,Tau_LLKnee,Tau_LLAnkleRoll,Tau_LLAnklePitch,Tau_LRHip1,Tau_LRHip2,Tau_LRHip3,Tau_LRKnee,Tau_LRAnkleRoll,Tau_LRAnklePitch
0.0,0.2,0.0,0.0,-0.25,0.1,0.0,0.25,-0.1,0.0,0.0,0.0,-0.33,0.63,0.0,-0.3,0.0,0.0,-0.33,0.63,0.0,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.381881496875977,-7.879811911054029,-14.284429949658575,-26.557811364331986,12.182107750971625,-0.42398101333832616,26.874025144544703,7.247467483624475,0.28239361893630055,-7.327322829205286,-38.65789024414035,28.05282887719062,30.062857627938,11.673958952231033,-23.804672334817155,-7.3273384436033595,-38.65800158377735,10.690987338022595,77.53345246596223,11.673972330260995,-50.1205115309445,-105.07146167925801,90.65523512869679,13.838892292518572,-40.36011052321141,31.49175535556055,1.3687685137499455,42.2501531711192,19.867673713441786,-1.367954256385783,-0.40726682600071135,-46.327029548881875,50.206596809213686,18.975727188823267,-5.356274184559503,0.08593729875177591,1.923172600829951,-47.19045336591181,49.79992762172175,20.11974615511735,2.260904564840073,0.12809598945214284
0.01,0.20193818814968761,-0.0007879811911054029,-0.0014284429949658576,-0.2526557811364332,0.10121821077509717,-4.239810133383262e-05,0.2526874025144545,-0.09927525325163755,2.8239361893630055e-05,-0.0007327322829205286,-0.0038657890244140347,-0.32719471711228093,0.6330062857627938,0.0011673958952231032,-0.3023804672334817,-0.0007327338443603359,-0.003865800158377735,-0.32893090126619773,0.6377533452465962,0.0011673972330260994,-0.30501205115309443,0.19381881496875977,-0.07879811911054029,-0.14284429949658575,-0.26557811364331985,0.12182107750971626,-0.004239810133383262,0.26874025144544705,0.07247467483624476,0.0028239361893630057,-0.07327322829205286,-0.38657890244140347,0.2805282887719062,0.30062857627938,0.11673958952231032,-0.23804672334817156,-0.0732733844360336,-0.3865800158377735,0.10690987338022595,0.7753345246596223,0.11673972330260995,-0.501205115309445,-1.7097111588014684,15.299697376190878,1.2403638815234572,-13.665826138846782,5.080460209276329,0.47436356088289117,12.628143819802286,4.379416925823968,-0.42210028526827587,0.9755730505111728,-6.422972865043775,1.2003766874104258,56.54471666765892,5.493475726036991,-37.10211582931177,1.2144803735708312,-6.51367982504928,1.1612830825631448,56.40965795432626,5.627596964655368,-37.49406065608508,-98.34229831611181,73.80845977917397,14.454091630430161,-30.392759769463332,26.206248998619234,1.0387746834635356,33.67284601180969,16.300657763436686,-1.1070821360681393,-0.09133021335259384,-33.41474016058627,45.931941475018675,18.19637120862227,-3.5852066949878063,0.08150737117159722,2.027965468390731,-34.197675424621956,47.42696795490699,18.4954683195185,3.207278143234171,0.09274992020136967
0.02,0.20370540518349506,-4.59926445917178e-05,-0.0027328496017793693,-0.2566781448867511,0.10294446757112197,-3.735984657937612e-05,0.2566376194108892,-0.0981125648106927,1.4268695260432529e-05,-0.00136790726078994,-0.008373875335332447,-0.3242693965558208,0.6416670431923536,0.002884139363049905,-0.3084711460498946,-0.0013440196513635886,-0.008382968299260399,-0.32774567422413914,0.651147656288625,0.002897554162517736,-0.3137735083717974,0.17672170338074508,0.07419885465136848,-0.13044066068135118,-0.40223637503178766,0.17262567960247954,0.0005038254754456501,0.39502168964346995,0.11626884409448443,-0.0013970666633197526,-0.06351749778694113,-0.4508086310918412,0.2925320556460105,0.8660757429559692,0.17167434678268023,-0.6090678816412893,-0.061128580700325286,-0.4517168140882663,0.1185227042058574,1.3394311042028848,0.17301569294916364,-0.8761457218702958,-3.146315575801566,11.85420272930994,1.2215784768327929,-10.536076067778087,5.205188084514249,0.369210629978933,9.890367514663742,4.042190882124753,-0.330026650005755,1.1647181457415172,-4.8554133966212305,0.9664031790113938,47.11007868675421,4.466807531272252,-31.389223854186582,1.3807390025764477,-4.91775354609463,1.890308024844586,45.0197125506036,4.590963859385283,-30.87687960966673,-86.30663230360726,56.28267989358385,13.355535964228913,-25.35691454107509,22.73274830857612,0.8618881578776691,29.31220979815082,12.688516475173875,-0.9697037529708049,-0.6889940277478941,-27.169255817935436,37.766008170149384,12.327015253066692,-2.1128882416904893,-1.1194736434535055,1.61405004782602,-27.99088880103992,41.324282036361744,6.434485727177505,5.065122773348266,-3.62579542877836
0.03,0.20515799065972234,0.001881416174852961,-0.003915098360909601,-0.2617541162438468,0.10519124317559819,4.599471172973685e-06,0.2615768730587903,-0.09654565728153539,-3.27046363733405e-05,-0.0018866104240851996,-0.013367502985912983,-0.3212474356814596,0.6550388084905887,0.0050475635840039335,-0.31770074725172615,-0.0018172315581091968,-0.013391911794752525,-0.3263714163795961,0.6690439385857142,0.0050868074779479005,-0.325622653551467,0.14525854762272944,0.19274088194446787,-0.11822487591302325,-0.5075971357095685,0.22467756044762202,0.00419593177523498,0.4939253647901074,0.15669075291573198,-0.004697333163377303,-0.051870316329525955,-0.49936276505805355,0.3021960874361244,1.3371765298235112,0.21634242209540275,-0.9229601201831552,-0.04732119067456081,-0.5008943495492126,0.13742578445430326,1.7896282297089208,0.21892533154301647,-1.1849145179669631,-12.396582114657228,9.762118377043755,0.7664613762839281,-6.035063904109316,3.8958581144598092,0.21342268643729378,5.635665720194497,3.4542588860560084,-0.18170539234832805,1.3407006104592938,-4.184290018782207,4.832296096178652,13.505971958734506,4.097865551519362,-12.986014530970579,1.5789516890631603,-4.24421337308803,5.8606649059068445,11.133241375387144,4.2433799152754546,-12.389504379259279,-76.4022768682972,43.54980671373925,12.003915345002135,-21.51082853229923,20.42427054277635,0.7281853023740388,25.663674738233144,9.425799391928217,-0.8477861347414584,-0.7304464920953921,-20.779703748670954,26.05121041409661,-16.558254944386,3.3424175262380036,-10.508624777626673,1.2231850736510075,-21.427213801700393,30.61125092865477,-23.26862235626685,9.100028188823497,-13.18307771106528
0.04,0.20537091792448392,0.004785036832002015,-0.005020700982411442,-0.2674335939913534,0.1078276045915204,6.790105756905288e-05,0.26707969327871084,-0.09463332386377246,-9.784850724194634e-05,-0.00227124352633453,-0.01877955963837174,-0.31774224519748046,0.6697611709846972,0.007620774360109897,-0.32822894990665474,-0.002132548295948489,-0.018825276627553456,-0.3244110920444624,0.6880535450203421,0.00770039878490561,-0.3387107491690626,0.021292726476157153,0.2903620657149054,-0.11056026215018397,-0.5679477747506617,0.2636361415922201,0.006330158639607918,0.5502820219920523,0.19123334177629206,-0.006514387086860583,-0.03846331022493302,-0.5412056652458757,0.3505190483979109,1.4722362494108563,0.25732107761059636,-1.0528202654928611,-0.03153167378392921,-0.543336483280093,0.1960324335133717,1.9009606434627921,0.261359130695771,-1.3088095617595559,-11.718340675218215,7.8005661359843295,0.5922348800382231,-5.077011108857519,3.695454872129835,0.17821261452042225,4.669515501646048,2.5405722283829175,-0.1499563543337803,1.2339577536282604,-3.3023827594826685,4.095996980475036,5.608335237633867,3.491931506819583,-7.581134546852127,1.490302931192673,-3.356857936596839,5.09249150137228,3.4473788627762474,3.655433347363214,-7.109938346594163,-63.371975732402575,32.985998529402025,11.094122497048374,-17.930342807378747,17.91666322872866,0.6027842863721853,22.28477951958794,7.078402341018784,-0.7379884306399911,-0.995455620677852,-15.659457078996471,17.714271594801826,-27.30598098738768,5.52470154353486,-13.359108446002173,0.6574055809016446,-16.159227063595285,22.77127112799734,-34.1728982352747,10.109670642793885,-15.948088905811902
0.05,0.20441201112172366,0.008468714102749502,-0.006067080115909459,-0.2736207728497458,0.11083351149465558,0.00014902390541717429,0.27304946504879596,-0.09246693322317125,-0.0001779880135439302,-0.002532480853221034,-0.024521854566778762,-0.31382745501545384,0.6850443670025692,0.010543178286897818,-0.3395152660162686,-0.002298834740668514,-0.02459432725401407,-0.32194151855919145,0.7074078893412477,0.01067953342659964,-0.3525098386213176,-0.095890680276025,0.36836772707474874,-0.10463791334980174,-0.6187178858392369,0.3005906903135184,0.00811228478481214,0.5969771770085128,0.21663906406012123,-0.008013950630198385,-0.02612373268865041,-0.5742294928407023,0.3914790182026613,1.528319601787195,0.2922403926787922,-1.1286316109613823,-0.016628644472002477,-0.5769050626460613,0.2469573485270945,1.9354344320905545,0.2979134641694031,-1.3799089452254976,-9.494346322521086,6.125815488149634,0.3823243270310712,-4.2369927623211625,3.3689917654254953,0.1486449957266437,3.831105820276809,1.9392441355312822,-0.12264690300175585,1.2046593490761666,-2.596686768113983,3.087658641117514,3.418381230328521,3.003596367816044,-5.444731392766926,1.4721764724462219,-2.6425301594399,4.15894027991888,1.1745569658604609,3.1815104394963782,-4.948823759627885,-51.91574360242577,24.139538389319018,10.219616213520526,-14.463283135478129,15.399128927569542,0.48288277513676425,18.927404482368893,5.529564733909954,-0.6283021433974479,-1.3901032063907008,-11.828391409692998,11.763063402581118,-31.71153413694914,6.519353911214287,-14.059747978433304,0.11185688531257781,-12.236243564245168,17.073272915145072,-38.83936015772115,10.449206863532133,-14.313673286539274
0.06,0.2025036696867113,0.012764972922311952,-0.0070752268167043695,-0.28023165098437025,0.11417631757433332,0.00024501125283796004,0.27940234740090875,-0.09010661816901691,-0.00027039221014608965,-0.0026732522451999212,-0.03052381817199718,-0.30960389896931545,0.700669401143474,0.013765941850467344,-0.3513460552651591,-0.0023179035381439166,-0.03062763089641867,-0.3190560510459286,0.7268796893587393,0.01397681911224331,-0.36680381044953536,-0.19083414350123584,0.42962588195624507,-0.10081467007949103,-0.6610878134624485,0.33428060796777337,0.009598734742078577,0.635288235211281,0.23603150541543405,-0.009240419660215944,-0.014077139197888746,-0.6001963605218422,0.4223556046138364,1.56250341409048,0.3222763563569526,-1.1830789248890516,-0.0019068797475402573,-0.6033303642404604,0.2885467513262833,1.9471800017491592,0.3297285685643669,-1.4293971828217764,-7.372001770387989,4.846051897266811,0.1429262947289729,-3.5284548717705695,2.9249180828904056,0.12418525003956016,3.1458341646815295,1.49172975319631,-0.09956781752920196,1.2160396608134647,-2.0254443950644827,2.1648257563081756,1.6808142159369481,2.6445219664265096,-3.554332725067752,1.4876786697727766,-2.059636813942177,3.280049700013791,-0.6437700015057999,2.833374152844499,-3.0240795269891123,-42.62697392100728,16.94585986534111,9.366108182617552,-11.296769361947463,13.15054533876939,0.374611728718624,15.76735712097937,4.543795428631774,-0.5237899389398489,-1.7156190774578532,-8.7672676365286,7.486383440194657,-33.450204410089576,7.237391635984627,-11.561340485964681,-0.30118568583944433,-9.105816741540625,12.899130264581943,-40.83582433085142,10.735162326967945,-9.038244605473094
0.07,0.19985812807466014,0.017545836931601083,-0.008069080888026383,-0.2871953746061718,0.1178116154623001,0.0003534171252627018,0.2860698131694897,-0.08759713013954294,-0.0003727531885011693,-0.002692419671097462,-0.03672832621672205,-0.3051638603475463,0.7164625167059725,0.017253157610679522,-0.3635322777865564,-0.0021882044686420414,-0.03686689822021749,-0.3158425785626644,0.7462871123760803,0.017557442213171428,-0.381400190230452,-0.26455416120511577,0.4780864009289132,-0.0993854071322013,-0.6963723621801542,0.3635297887966774,0.010840587242474178,0.6667465768580962,0.25094880294739713,-0.010236097835507964,-0.0019167425897540988,-0.620450804472487,0.4440038621769182,1.5793115562498496,0.3487215760212177,-1.2186222521397292,0.01296990695018751,-0.6239267323798822,0.32134724832642125,1.9407423017341012,0.35806231009281186,-1.4596379780916675,-5.527041590204675,3.8298598109960507,-0.07590902661819499,-2.846265466405322,2.3933665143984824,0.10045395636402532,2.4350939367865667,1.1346897773056144,-0.07635741141783448,1.2003865861185545,-1.6463673052104753,1.4566743195745175,1.0464209948838175,2.380399228022725,-2.506925567953033,1.473784412994064,-1.6676115350929877,2.5682908658261,-1.221613404932441,2.578864281850656,-2.0174148868628663,-35.36319297707609,11.509462011820153,8.684359924865804,-8.75560591734146,11.229023644843293,0.28772997548961277,13.197140915765239,3.8229758681417354,-0.43875194223336433,-1.7811409272027117,-5.88380863145883,4.39135301462126,-34.40760089858459,7.875256882037008,-7.811426073377894,-0.5682516724932142,-6.127111752070865,9.737105414962233,-41.473943717338145,10.66856637245885,-5.4547975311144
0.08,0.19665988230358852,0.02270968692198982,-0.009070525862010214,-0.29444372477461384,0.12168625000170671,0.0004718683933238461,0.29298078833174934,-0.0849741731323384,-0.0004827499079980324,-0.0025915484383831474,-0.043097470991967965,-0.3005781542938196,0.7323602743679594,0.020978413293693973,-0.375969192864749,-0.0019111269578407598,-0.04327292669752561,-0.31237227699281755,0.765572374052928,0.021395951742284612,-0.39619831150005497,-0.3198245771071625,0.5163849990388737,-0.10014449739838326,-0.7248350168442074,0.38746345394066223,0.011845126806114431,0.6910975162259619,0.2622957007204533,-0.01099967194968631,0.010087123271431447,-0.6369144775245917,0.45857060537266336,1.5897757661986878,0.37252556830144495,-1.2436915078192594,0.02770775108012815,-0.640602847730812,0.34703015698468226,1.928526167684777,0.38385095291131843,-1.4798121269602962,-4.094330828080182,3.058557440121491,-0.3102257858120936,-2.21422027227798,1.8528089088983921,0.07927666435707925,1.8384410886363476,0.8208734326637608,-0.0564348227067325,1.2290322738273858,-1.3282058408737498,0.9354842320056491,1.0085200651872697,2.185699101552018,-2.00539526529338,1.5017227094331247,-1.3350341978957374,2.037483138179269,-1.2474769118882705,2.3929203469770073,-1.528361567164609,-29.763429356570676,7.158522926617257,7.994646299691101,-6.901556941091583,9.643774919225471,0.2248992521605775,11.26795793973128,3.232940898937185,-0.3741924739461407,-1.7312658995915562,-3.5291650595223527,2.08887132352839,-35.068836651003274,8.286410722379262,-4.911978709457773,-0.7982847198732755,-3.6719521495809286,7.245381816906966,-41.78225079838523,10.240530867712629,-2.6764871479013856
0.09,0.1930522034497089,0.028179392656390707,-0.010102993414575257,-0.3019134969702837,0.12574616543200318,0.0005982473278206984,0.3000756076028726,-0.0822691287818675,-0.0005983901097655687,-0.0023677739782860946,-0.049599436351301256,-0.29589889981689244,0.748358884036465,0.024922238886863624,-0.38860664746947093,-0.0014838771760961658,-0.049812458594623306,-0.3086982271091528,0.784732888038587,0.025473753306095498,-0.4111492689263744,-0.36076788538796434,0.5469705734400886,-0.10324675525650419,-0.7469772195669871,0.40599154302964613,0.012637893449685224,0.7094819271123254,0.2705044350470909,-0.011564020176753634,0.022377446009705305,-0.6501965359333293,0.4679254476927199,1.5998609668505606,0.39438255931696514,-1.2637454604721932,0.042724978174459395,-0.6539531897097693,0.36740498836647495,1.9160513985658942,0.4077801563810885,-1.4950957426319422,-3.088977510849933,2.24725679466549,-0.42101635454393893,-1.7118761353110301,1.471935783288917,0.06154257027810839,1.313346153662585,0.6641299527858165,-0.03976618319621933,1.1787885532469886,-0.9461283422788966,0.5720007787079453,0.912902798598509,1.8964729423400968,-1.6117021631552575,1.4465457448782217,-0.9367877206024957,1.6988755806710003,-1.306133221756511,2.1094187054177382,-1.1648643805046959,-25.519476948849086,3.4877083232448536,7.509321663235845,-5.552768183737598,8.254075384429232,0.17782698157686386,9.911889857027994,2.6155855382016657,-0.3298833024861818,-1.5379360115113385,-1.7632550032799297,0.40251390080656424,-35.81564901065508,7.707568428205829,-2.511058208424206,-1.3982313501343706,-1.7362480807825926,5.19184447917119,-42.06326571889442,7.7021985884376996,-0.2897617916260215
