Cx,Cy,Cz,X_FL_SupportCenter,Y_FL_SupportCenter,Z_FL_SupportCenter,Qx_FL_SupportCenter,Qy_FL_SupportCenter,Qz_FL_SupportCenter,Qw_FL_SupportCenter,X_FR_SupportCenter,Y_FR_SupportCenter,Z_FR_SupportCenter,Qx_FR_SupportCenter,Qy_FR_SupportCenter,Qz_FR_SupportCenter,Qw_FR_SupportCenter
0.10933725901035853,-0.00012693905402945066,0.6765923917332244,0.11216814241496129,0.11044930982474357,-0.0002561178486999438,4.703121573129423e-06,-1.8366083722132907e-06,-5.3839960891766065e-06,0.9999999999727603,0.11216814241496066,-0.11043069017525643,-0.0002561178486999577,4.7031215731238906e-06,-1.8366083718524683e-06,-5.3839960890720115e-06,0.9999999999727603
0.11132855162496715,0.0025626909987732757,0.6761816351583777,0.11217197352649026,0.11044910831032698,-0.00024516128816952365,1.1080662055738535e-06,-3.0160059486350053e-06,-1.622201698841291e-05,0.9999999998632614,0.11217132313262912,-0.11043214003210311,-0.00024611688978867785,1.7251206192102179e-06,-3.0106125839678665e-06,-1.4153231926638022e-05,0.9999999998938234
0.11701035009844181,0.004905131671582958,0.6792423854239198,0.11217771736239426,0.11046466559350078,-0.00023255249279342805,4.72222167262488e-06,-1.4186233487588238e-05,-1.2244753005319882e-05,0.9999999998132589,0.1309534915555912,-0.1102772039237978,0.006455049377938782,0.000234176330149516,-3.973141915243647e-05,-0.00015986790575509593,0.9999999590125561
0.12413136174627855,0.00737518932284189,0.682399348537616,0.11218593077253136,0.11048578238162021,-0.0002100882620054284,8.68533634895831e-06,-2.8702723944052418e-05,-1.1893147929750636e-05,0.999999999479636,0.15338008774597625,-0.11090692111743701,0.013745919955794272,-6.631389750491294e-06,-0.0008923141524425131,-0.0001631701227852194,0.9999995885534102
0.13177241997796393,0.009794781823621567,0.6853302426063981,0.11219287840692832,0.11050501486727524,-0.0001806531824161961,1.049087665027865e-05,-4.2045360302404775e-05,-1.6579766078398656e-05,0.9999999989236206,0.17462132902139038,-0.11152079458303847,0.020889874633119823,-0.00025032467401882335,-0.0010153376635922743,-0.0001518817513384182,0.9999994416793045
0.13971246896566222,0.011917657120526047,0.6878271961375348,0.11219833667883335,0.1105212100423091,-0.00014555541952683548,1.0319851997149234e-05,-5.288305074590848e-05,-2.473247288606449e-05,0.9999999982425944,0.19436309722980602,-0.11205377899782545,0.027326713959293022,-0.0004533779475353876,-0.0007629741951837072,-0.0001644064217147756,0.9999995926445886
0.1479832064370453,0.013521391142506499,0.6897106987863043,0.11220299761687813,0.11053515732338512,-0.00010452391125150007,8.928518387159933e-06,-6.088756503850392e-05,-3.42400219558503e-05,0.9999999975203037,0.21314234562157855,-0.11256612970826389,0.03259800797025578,-0.0006369073614787455,-0.0004789911715272655,-0.0001975022380413069,0.9999996629546117
0.15668235513354783,0.01443915497123882,0.6907886630712253,0.11220746734230627,0.11054786933108933,-5.6871246260831176e-05,7.104406340357956e-06,-6.577581208126489e-05,-4.243430679002472e-05,0.9999999969112001,0.23133521357012815,-0.11303074803133921,0.03623780459310734,-0.0007898287648642816,-0.000271109591442147,-0.0002289307916662935,0.9999996251303322
0.16589160487436266,0.014579208192696511,0.6908358166308052,0.11221220166393193,0.11056047134399745,-2.4753547099437556e-06,5.736966750578338e-06,-6.71277092386781e-05,-4.561325678405178e-05,0.9999999966901947,0.24903167978680368,-0.1132741367708788,0.03771760977027057,-0.0008447675551390212,-0.00010512731972614328,-0.00022596635292992283,0.999999612127541
0.17563454930115358,0.013939412922021246,0.6896136101355553,0.11221782749939262,0.11057466466657107,5.793461573937175e-05,5.867033144736241e-06,-6.458478568726208e-05,-3.906592807976884e-05,0.9999999971341186,0.26624270888683405,-0.11310562115021332,0.03650436240405883,-0.0007361165290973677,4.2142244705152745e-05,-0.0001703701515453943,0.9999997136652083
0.18587438206519108,0.012536872924673483,0.6872945093978504,0.11222454328268233,0.1105928367293541,0.00012303775676382467,8.805566616993882e-06,-5.867014633185919e-05,-1.914639095917503e-05,0.999999998056846,0.2831441345021879,-0.11272997466494018,0.03303048557910605,-0.0005310105296153779,0.0002357371701471891,-8.112746164484713e-05,0.9999998279370549
0.19645830033198233,0.010485282788148179,0.6840659359897715,0.11223157940258698,0.11061625443239152,0.000191082672393747,1.5078712684829744e-05,-4.946315682302723e-05,1.4346239688698822e-05,0.9999999985601072,0.2999726278242105,-0.11233054120603449,0.02778178170631579,-0.00029869642392453603,0.00044643557267876765,1.5330831944585146e-05,0.9999998556203356
0.20706950068384702,0.007993195513678435,0.6801295966816578,0.11223759873656947,0.1106450519207843,0.00025951299045408327,2.426301638977135e-05,-3.70385628895225e-05,5.804588196561724e-05,0.9999999973350635,0.31684147771982896,-0.11192126681917393,0.02125677481464,-5.076891997201071e-05,0.0006058232874599968,0.00010566343198681738,0.9999998096179323
0.21716312066238963,0.005368614410310125,0.6757308536089079,0.1122411101551089,0.11067775659678736,0.0003240971464847642,3.4780911761062526e-05,-2.214380519541403e-05,0.00010473623873426265,0.9999999936651305,0.3336169861824783,-0.11138082645504203,0.013991274236476697,0.00023291111023138295,0.0005796938409592353,0.000177687355801338,0.9999997890673126
0.22584736714314257,0.003044638796080203,0.6712035107315928,0.11224123823625848,0.11071017419424642,0.000378428995354646,4.345033887911488e-05,-7.296913056152564e-06,0.00014297263368158133,0.9999999888088248,0.3495442895087869,-0.11064756158830655,0.006593642356855528,0.0004816717325662851,0.00023012614711201125,0.0001807197614007687,0.9999998411873209
